"facid","facility_type","lic","licensed_name","address","fac_addr_2","fac_city","fac_st","zip","county","telephone","faxphone","facemail","lic_expires","licensed_owner","ownaddr","owncsz","owndesc","admin","title","hospbedtotal","geocoded_column"
"NJ24224","AMBULATORY SURGICAL CENTER","24224","CENTER FOR MODERN SURGERY, LLC","210 MEADOWLAND PARKWAY # 5",,"SECAUCUS","NJ","07094","HUDSON","(201) 330-9090","(201) 330-9092","Ygirmay@towersurgicalpartners.com","2022-04-30T00:00:00.000","42 SERVICES, LLC","3206 TOWER OAKS BLVD, SUITE 220","ROCKVILLE, MD  20852",,"Ms. YOSAN GIRMAY","CLS(NCA)",,"POINT (-74.076631 40.784051)"
"NJ24769","AMBULATORY CARE FACILITY - SATELLITE","24769","COMPLETECARE ADULT & WOMEN'S MEDICAL PROFESSIONALS","3 BROADWAY",,"CAPE MAY COURT HOUSE","NJ","08210","CAPE MAY","(856) 451-4700","(856) 455-3144","rmoran@CHCINJ.ORG","2022-08-31T00:00:00.000","COMPLETECARE HEALTH NETWORK-VINELAND HEALTH CAMPUS","785 W SHERMAN AVENUE","VINELAND, NJ  08360","Profit - Corporation","Mr. ROBERT MORAN","Adminstrator",,"POINT (-74.818418 39.088288)"
"NJ313518","END STAGE RENAL DIALYSIS","24794","FRESENIUS KIDNEY CARE SHORE","2605 SHORE ROAD",,"NORTHFIELD","NJ","08225","ATLANTIC","(609) 437-2190","(609) 407-5068","irene.dato@fmc-na.com","2023-01-31T00:00:00.000","FRESENIUS MEDICAL CARE NORTHFIELD, LLC","920 WINTER STREET","WALTHAM, MA  02451",,"Ms. IRENE DATO",,,"POINT (-74.558697 39.359327)"
"NJ1395","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1395","WOUND CARE CENTER AT MORRISTOWN MEDICAL CENTER","435 SOUTH STREET",,"MORRISTOWN","NJ","07962","MORRIS","(973) 971-4550",,"Anna.Pence@Atlantichealth.org","2022-04-30T00:00:00.000","MORRISTOWN MEDICAL CENTER","100 MADISON AVENUE","MORRISTOWN, NJ  07962","Non-Profit - Other","Dr. PATRICIA O'KEEFE",,,"POINT (-74.467104 40.776147)"
"NJ24257","AMBULATORY SURGICAL CENTER","24257","AMBULATORY SURGICAL CENTER OF SOMERSET","1081 ROUTE 22 W, SUITE 200",,"BRIDGEWATER","NJ","08807","SOMERSET","(908) 809-1000","(908) 809-1012","jmckibben@ascsomerset.com","2022-06-30T00:00:00.000","AMBULATORY SURGICAL CENTER OF SOMERSET","1081 ROUTE 22 W, SUITE 200","BRIDGEWATER, NJ  08807","Profit - Corporation","Ms. JOAN MCKIBBEN",,,"POINT (-74.597227 40.580197)"
"NJ10710","GENERAL ACUTE CARE HOSPITAL","10710","COOPERMAN BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD",,"LIVINGSTON","NJ","07039","ESSEX","(973) 322-5000","(973) 322-5007","sbmcadmin@rwjbh.org","2022-11-30T00:00:00.000","COOPERMAN BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON, NJ  07039","Non-Profit - Hospital",". RICHARD DAVIS",,"603","POINT (-74.302385 40.763939)"
"NJ1048","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1048","TRINITAS HIV CLINIC","655 LIVINGSTON STREET",,"ELIZABETH","NJ","07206","UNION","(908) 994-7605","(908) 994-7301","jmccreath@trinitas.org","2022-08-31T00:00:00.000","TRINITAS REGIONAL MEDICAL CENTER","225 WILLIAMSON STREET","ELIZABETH, NJ  07207","Non-Profit - Hospital","Mr. GARY HORAN","Pres. & CEO",,"POINT (-74.197169 40.659274)"
"NJ25132","AMBULATORY CARE FACILITY","25132","ATLANTIC ADVANCED URGENT CARE","333 ROUTE 46, SUITE 106",,"MOUNTAIN LAKES","NJ","07046","MORRIS","(973) 829-4666",,,"2022-04-30T00:00:00.000","ATLANTIC ADVANCED URGENT CARE","333 RT 46, SUITE 201","MOUNTAIN LAKES, NJ  07046","Profit - LLC","Mr. PAUL MARMORA",,,"POINT (-74.460354 40.88448)"
"NJ41402","END STAGE RENAL DIALYSIS","41402","RENAL CENTER OF SUCCASUNNA","175 RIGHTER ROAD",,"SUCCASUNNA","NJ","07876","MORRIS","(973) 584-3294","(973) 584-3298","katerina.Dandrea@davita.com","2023-01-31T00:00:00.000","RENAL CENTER OF SUCCASUNNA, L.L.C.","2000 16TH STREET","DENVER, CO  80202","Profit - LLC",". KATERINA D'ANDREA",,,"POINT (-74.649416 40.865339)"
"NJ1458","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1458","CHRIST HOSPITAL NEIGHBORHOOD HEALTH CLINIC-UNION CITY","1901 WEST STREET",,"UNION CITY","NJ","07087","HUDSON","(201) 795-8405","(201) 795-8796",,"2019-05-31T00:00:00.000","CHRIST HOSPITAL","176 PALISADE AVENUE","JERSEY CITY, NJ  07306","Profit - Corporation","Ms. MARIE DUFFY",,,"POINT (-74.035668 40.765197)"
"NJ311828","FEDERALLY QUALIFIED HEALTH CENTERS","22287","SOUTHERN JERSEY FAMILY MEDICAL CENTERS","238 EAST BROADWAY",,"SALEM","NJ","08079","SALEM","(856) 935-7711","(856) 935-9123","sjfmc@sjfmc.org","2022-07-31T00:00:00.000","SOUTHERN JERSEY FAMILY MEDICAL CENTERS, INC","1 N WHITE HORSE CENTER","HAMMONTON, NJ  08037","Non-Profit - Other","Ms. LINDA FLAKE",,,"POINT (-75.464655 39.570281)"
"NJ24516","AMBULATORY CARE FACILITY","24516","ADVANTAGE SLEEP ASSOCIATES","2301 EVESHAM ROAD,  SUITE 603-604",,"VOORHEES","NJ","08043","CAMDEN","(856) 424-2000","(856) 424-2007","cherylk@adtherapy.com","2022-05-31T00:00:00.000","ADVANTAGE SLEEP ASSOCIATES, L.L.C.","1998 ROUTE 70 EAST","CHERRY HILL, NJ  08003",,". CHERYL KOBITHEN",,,"POINT (-74.96278 39.86384)"
"NJ31C0001123","AMBULATORY SURGICAL CENTER","22835","CENTENNIAL SURGERY CENTER","502 CENTENNIAL BLVD, SUITE 1",,"VOORHEES","NJ","08043","CAMDEN","(856) 874-0790","(856) 761-3372","jturek@centennialsurgerycenter.com","2022-08-31T00:00:00.000","CENTENNIAL SURGUNIT, LLC","502 CENTENNIAL BOULEVARD, SUITE 1","VOORHEES, NJ  08043","Profit - LLC","Mr. JEFFREY TUREK","MANAGER",,"POINT (-74.949028 39.858028)"
"NJ24872","AMBULATORY CARE FACILITY","24872","WOMEN'S HEALTHCARE IMAGING CENTER","1896 MORRIS AVENUE",,"UNION","NJ","07083","UNION","(908) 964-0004","(908) 964-0034","mirizarry.whic@gmail.com","2022-05-31T00:00:00.000","WOMEN'S HEALTHCARE IMAGING, CORP","1896 MORRIS AVENUE","UNION, NJ  07083","Profit - Corporation","Ms. ELLI PITTAS",,,"POINT (-74.265268 40.695309)"
"NJ25219","END STAGE RENAL DIALYSIS","25219","US RENAL CARE GLOUCESTER DIALYSIS","601 BERLIN CROSS KEYS ROAD",,"SICKLERVILLE","NJ","08081","CAMDEN","(848) 202-3080","(848) 202-3324","Annamarie.Miller@usrenalcare.com","2022-11-30T00:00:00.000","USRC GLOUCESTER, LLC","601 BERLIN CROSS KEYS ROAD","SICKLERVILLE, NJ  08081",,". ANNAMARIE MILLER",,,"POINT (-75.00399 39.736323)"
"NJ22515","END STAGE RENAL DIALYSIS","22515","FRESENIUS MEDICAL CARE UNION HILL","508 31ST STREET",,"UNION CITY","NJ","07087","HUDSON","(201) 902-9382","(201) 902-0661","clinic8465@fmc-na.com","2022-08-31T00:00:00.000","BIO-MEDICAL APPLICATIONS OF NEW JERSEY, INC.","920 WINTER STREET","WALTHAM, MA  02451","Profit - LLC","Mr. MILLAD HASSANI","DIRECTOR",,"POINT (-74.030122 40.771739)"
"NJ31C0001108","AMBULATORY SURGICAL CENTER","R24699","NORTHFIELD SURGICAL CENTER, LLC","741 NORTHFIELD AVENUE",,"WEST ORANGE","NJ","07052","ESSEX","(201) 243-0990","(973) 243-0731","tbrinkley@amsurg.com","2022-10-31T00:00:00.000","NORTHFIELD SURGICAL CENTER, LLC","741 NORTHFIELD AVENUE, SUITE 102","WEST ORANGE, NJ  07052",,"Ms. EWA GRABOWSKI","R.N.",,"POINT (-74.294419 40.767789)"
"NJ1408","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1408","GERIATRIC ASSESSMENT CENTER DAVID & JOAN POWELL CENTER","435 SOUTH STREET, SUITE 390",,"MORRISTOWN","NJ","07960","MORRIS","(973) 971-7022",,"Anna.Pence@atlantichealth.org","2022-04-30T00:00:00.000","MORRISTOWN MEDICAL CENTER","100 MADISON AVENUE","MORRISTOWN, NJ  07962","Non-Profit - Other","Dr. PATRICIA O'KEEFE",,,"POINT (-74.467104 40.776147)"
"NJ24993","END STAGE RENAL DIALYSIS","24993","BROOKLAWN DIALYSIS","700 CRESCENT BLVD, SUITE 10B",,"BROOKLAWN","NJ","08030","CAMDEN","(856) 456-1230","(856) 742-7094","veronica.brooks@davita.com","2022-06-30T00:00:00.000","TYLER DIALYSIS, LLC","2000 16TH STREET","DENVER, CO  80202","Profit - LLC","Ms. VERONICA BROOKS",,,"POINT (-75.114391 39.878759)"
"NJ317067","HOME HEALTH AGENCY","71502","VNA HEALTH GROUP OF NEW JERSEY, LLC","1433 HOOPER AVENUE",,"TOMS RIVER","NJ","08753","OCEAN","(732) 818-6872","(732) 784-9710","Ellen.Gusick@vnahg.org","2021-11-30T00:00:00.000","VNA HEALTH GROUP OF NEW JERSEY, L.L.C.","23 MAIN STREET, SUITE D1","HOLMDEL, NJ  07733",,"Ms. ELLEN GUSICK","R.N.",,"POINT (-74.173115 39.99389)"
"NJ71870","AMBULATORY SURGICAL CENTER","71870","SURGICARE OF CENTRAL JERSEY, LLC","40 STIRLING ROAD",,"WATCHUNG","NJ","07069","SOMERSET","(908) 769-8000","(908) 769-4139","melissa.mundy@scasurgery.com","2022-08-31T00:00:00.000","SURGICARE OF CENTRAL JERSEY, L.L.C.","40 STIRLING ROAD","WATCHUNG, NJ  06069","Profit - LLC","Ms. MELISSA MUNDY-DETORRES",,,"POINT (-74.451876 40.638102)"
"NJ24388","AMBULATORY CARE FACILITY","24388","MEDICAL WALK-IN AND WELLNESS","162 MAIN STREET",,"METUCHEN","NJ","08840","MIDDLESEX","(732) 494-8101","(732) 494-8101","rdoffice1414@gmail.com","2022-10-31T00:00:00.000","SAI MEDICAL SERVICES, L.L.C.","330 AMBOY AVENUE","METUCHEN, NJ  08840",,"Mr. ROHIT PALEJA",,,"POINT (-74.359059 40.533209)"
"NJ24541","AMBULATORY SURGICAL CENTER","24541","MILLENNIUM HEALTHCARE OF CLIFTON, LLC","925 CLIFTON AVENUE, SUITE 201",,"CLIFTON","NJ","07013","PASSAIC","(973) 249-7700","(973) 249-7750","patnurse@empiresurgicalcenter.com","2022-09-30T00:00:00.000","MILLENNIUM HEALTHCARE OF CLIFTON, LLC","925 CLIFTON AVENUE, SUITE 201","CLIFTON, NJ  07013","Profit - LLC","Ms. NEDA SABETI",,,"POINT (-74.161431 40.865185)"
"NJ70501","AMBULATORY CARE FACILITY","70501","CAPE MAY COUNTY HEALTH DEPARTMENT","4 MOORE ROAD, DN601",,"CAPE MAY COURT HOUSE","NJ","08210","CAPE MAY","(609) 465-1187","(609) 465-3933","thomas@co.cape-may.nj.us","2022-05-31T00:00:00.000","CAPE MAY COUNTY BOARD OF CHOSEN FREEHOLDERS","4 MOORE ROAD","CAPE MAY COURT HOUSE, NJ  08210","Govt - County","Mr. KEVIN THOMAS",,,"POINT (-74.803974 39.101221)"
"NJ24431","HOSPICE CARE BRANCH","24418","VISITING NURSE ASSOCIATION OF CENTRAL JERSEY HOME CARE & HOSPICE","204 CREEK CROSSING BOULEVARD",,"HAINESPORT","NJ","08036","BURLINGTON","(609) 267-7417","(732) 784-9430","ELLEN.GUSICK@VNAHG.ORG","2023-02-28T00:00:00.000","VNA HEALTH GROUP OF NEW JERSEY, LLC","23 MAIN STREET, SUITE D1","HOLMDEL, NJ  07733","Non-Profit - LLC","Ms. ELLEN GUSICK",,,"POINT (-74.846928 39.974511)"
"NJ317043","HOME HEALTH AGENCY","22421","HUNTERDON MEDICAL CENTER HOME HEALTH SERVICES","2100 WESCOTT DRIVE",,"FLEMINGTON","NJ","08822","HUNTERDON","(908) 788-6138","(908) 788-6549","mlinsenman@hhsnj.org","2022-01-31T00:00:00.000","HUNTERDON MEDICAL CENTER","2100 WESCOTT DRIVE","FLEMINGTON, NJ  08822","Non-Profit - LLC",". CHRISTINE MENY",,,"POINT (-74.859997 40.531905)"
"NJR24810","AMBULATORY SURGICAL CENTER","R24810","TWO RIVERS SURGERY CENTER L.L.C.","194 ROUTE 35 SOUTH",,"RED BANK","NJ","07701","MONMOUTH","(732) 242-4000","(732) 383-6815","julie@tworiversurgery.com","2022-01-31T00:00:00.000","TWO RIVERS SURGERY CENTER, L.L.C.","194 ROUTE 35 SOUTH","RED BANK, NJ  07701","Profit - LLC",". JERRY DI PAOLA",,,"POINT (-74.026527 40.208543)"
"NJ25058","END STAGE RENAL DIALYSIS","25058","FRESENIUS KIDNEY CARE OF SECAUCUS","200 MEADOWLANDS PARKWAY",,"SECAUCUS","NJ","07094","HUDSON","(201) 865-6145","(201) 262-0604","debora.kearney@fmc-na.com","2022-09-30T00:00:00.000","FRESENIUS MEDICAL CARE SECAUCUS, LLC","920 WINTER STREET","WALTHAM, MA  02451",,"Ms. DEBORA KEARNEY",,,"POINT (-74.075862 40.78547)"
"NJ24422","END STAGE RENAL DIALYSIS","24422","PRINCETON JUNCTION DIALYSIS","88 PRINCETON HIGHTSTOWN ROAD, SUITE 102",,"PRINCETON JCT","NJ","08550","MERCER","(609) 799-0084","(609) 275-7441","garletha.allen@davita.com","2022-08-31T00:00:00.000","TOTAL RENAL CARE, INC.","2000 16TH STREET","DENVER, CO  80202","Profit - Corporation","Ms. GARLETHA ALLEN",,,"POINT (-74.618942 40.310762)"
"NJR24497","SURGICAL PRACTICE","R24497","REPRODUCTIVE CENTER OF CENTRAL NEW JERSEY","3000 HADLEY ROAD",,"SOUTH PLAINFIELD","NJ","07080","MIDDLESEX","(908) 412-9909","(908) 412-9910","RCCNJIVF@gmail.com","2021-07-31T00:00:00.000","REPRODUCTIVE CENTER OF CENTRAL NEW JERSEY","3000 HADLEY ROAD, SUITE 2C","SOUTH PLAINFIELD, NJ  07080","Profit - Corporation","Mr. PRAFUL VAID",,,"POINT (-74.421928 40.552453)"
"NJ22941","AMBULATORY CARE FACILITY","22941","COVENANT HOUSE NEW JERSEY MEDICAL SERVICES","330 WASHINGTON STREET",,"NEWARK","NJ","07102","ESSEX","(973) 286-3550","(973) 621-6680","rhormazabal@covenanthouse.org","2021-12-31T00:00:00.000","COVENANT HOUSE NEW JERSEY","330 WASHINGTON STREET","NEWARK, NJ  07102","Non-Profit - Other","Mr. JIM WHITE","DIRECTOR",,"POINT (-74.176646 40.733426)"
"NJ311556","HOSPICE CARE PROGRAM","23087","EMBRACING HOSPICE CARE OF NEW JERSEY","3349 ROUTE 138, BUILDING D, SUITE F",,"WALL","NJ","07719","MONMOUTH","(732) 974-2545","(732) 974-1666","rtangolics@ehcnj.com","2023-01-31T00:00:00.000","EMBRACING HOSPICECARE OF NEW JERSEY, LLC",,"WALL, NJ  07719",,"Ms. SUSAN FROEHLICH",,,"POINT (-74.089151 40.170509)"
"NJ311522","HOSPICE CARE PROGRAM","22376","VALLEY HOSPICE","15 ESSEX ROAD",,"PARAMUS","NJ","07652","BERGEN","(201) 291-6000","(201) 291-6260","fhaghsh@valleyhealth.com","2022-03-31T00:00:00.000","VALLEY HOME CARE, INC","15 ESSEX ROAD","PARAMUS, NJ  07652","Non-Profit - Corporation","Ms. DONNA FRY",,,"POINT (-74.077794 40.930934)"
"NJR24683","SURGICAL PRACTICE","R24683","INTEGRAMED MEDICAL NEW JERSEY, L.L.C.","171 STATE ROUTE 173, SUITE 301",,"ASBURY","NJ","08802","WARREN","(908) 781-0666","(908) 238-5197","kellyb@sherinstitute.com","2018-05-31T00:00:00.000","INTEGRAMED MEDICAL NEW JERSEY, L.L.C.","171 STATE ROUTE 173, SUITE 301","ASBURY PARK, NJ  08802",,"Ns. BRENDA KELLY",,,"POINT (-75.001653 40.646052)"
"NJ23035","HOSPICE CARE PROGRAM","23035","THE HOSPICE OF MOORESTOWN VNA","300 HARPER DRIVE",,"MOORESTOWN","NJ","08057","BURLINGTON","(856) 552-1300","(856) 552-1313","services@moorestownvna.org","2022-09-30T00:00:00.000","MOORESTOWN VISITING NURSE ASSOCIATION","300 HARPER DRIVE","MOORESTOWN, NJ  08057","Non-Profit - Corporation","Ms. CHARLOTTE HOLCOMBE",,,"POINT (-74.951695 39.948477)"
"NJ22982","HOSPICE CARE PROGRAM","22982","CARING HOSPICE OF SOUTH JERSEY","133-Q GAITHER DRIVE",,"MOUNT LAUREL","NJ","08054","BURLINGTON","(856) 439-0012","(856) 439-0318","vmiller@caringhospice.com","2022-08-31T00:00:00.000","CARING HOSPICE OF SOUTH JERSEY","525 ROUTE 70 WEST, SUITE B15","LAKEWOOD, NJ  08701","Profit - LLC",". VICTORIA MILLER",,,"POINT (-74.952704 39.938596)"
"NJ31C0001090","SURGICAL PRACTICE","R24537","JERSEY AMBULATORY SURGICAL CENTER, L.L.C.","561 CRANBURY ROAD - SUITE D",,"EAST BRUNSWICK","NJ","08816","MIDDLESEX","(732) 651-1300","(732) 651-0375","pccnj@nopainusa.com","2022-04-30T00:00:00.000","JERSEY AMBULATORY CENTER LLC","561 CRANBURY ROAD, SUITE D","EAST BRUNSWICK, NJ  08816","Profit - LLC","Ms. BRONIA FELDMAN",,,"POINT (-74.417586 40.412352)"
"NJ1354","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1354","CHILDREN'S SPECIALIZED HOSPITAL OUTPATIENT CENTER-TOMS RIVER","94 STEVENS ROAD",,"TOMS RIVER","NJ","08755","OCEAN","(732) 258-7050","(732) 258-7210","pfoley@childrens-specialized.org","2022-05-31T00:00:00.000","CHILDREN'S SPECIALIZED HOSPITAL","200 SOMERSET STREET","NEW BRUNSWICK, NJ  08901",,"Mr. WARREN MOORE",,,"POINT (-74.222212 40.011484)"
"NJ22647","AMBULATORY CARE FACILITY","22647","GARDEN STATE OPEN MRI","831 MAIN AVENUE",,"PASSAIC","NJ","07055","PASSAIC","(973) 614-9400","(973) 614-9441","GSOMRI@YAHOO.COM","2022-02-28T00:00:00.000","GARDEN STATE OPEN MRI DIAGNOSTIC CENTER, INC.","831 MAIN AVENUE","PASSAIC, NJ  07055","Profit - Corporation","Mr. ABDUR REHMAN",,,"POINT (-74.130869 40.865948)"
"NJ1478","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1478","RWJ BALANCE AND HEARING CENTER","2 HAMILTON HEALTH PLACE",,"HAMILTON","NJ","08690","MERCER","(609) 586-7900","(609) 584-6429","meghan.mccord-zaro@rwjbh.org","2022-05-31T00:00:00.000","ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL - HAMILTON","ONE HAMILTON HEALTH PLACE","HAMILTON, NJ  08690","Non-Profit - Hospital","Mr. RICHARD FREEMAN",,,"POINT (-74.673571 40.216372)"
"NJ1156","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1156","NEIGHBORHOOD HEALTH CENTER OF HOBOKEN UNIVERSITY MEDICAL CENTER","122-132 CLINTON STREET",,"HOBOKEN","NJ","07030","HUDSON","(201) 418-1000","(201) 428-1011","ann.logan@carepointhealth.org","2022-10-31T00:00:00.000","HUMC OPCO, L.L.C.","308 WILLOW AVENUE","HOBOKEN, NJ  07030","Profit - LLC","Dr. ANN LOGAN","Ph.D.",,"POINT (-74.035142 40.739243)"
"NJ25045","AMBULATORY CARE FACILITY","25045","ATLANTICARE LIFE CONNECTION","1401 ATLANTIC AVENUE #1500",,"ATLANTIC CITY","NJ","08401","ATLANTIC","(609) 407-2052",,"james.kilmer@atlanticare.org","2022-03-31T00:00:00.000","ATLANTICARE HEALTH SERVICES","1401 ATLANTIC AVENUE #1600","ATLANTIC CITY, NJ  08401","Non-Profit - Other","Ms. MARGARET BELFIELD","C.O.O.",,"POINT (-74.428576 39.361933)"
"NJ22272","MATERNAL AND CHILD HEALTH CONSORTIUM","22272","CENTRAL JERSEY FAMILY HEALTH CONSORTIUM","30 SILVERLINE DRIVE, SUITE 1",,"NORTH BRUNSWICK","NJ","08902","MIDDLESEX","(732) 937-5437","(732) 937-5540","rdoria@cjfhc.org","2022-05-31T00:00:00.000","CENTRAL JERSEY FAMILY HEALTH CONSORTIUM","30 SILVERLINE DR., STE 1, 2ND FL","NORTH BRUNSWICK, NJ  08902",,"Ms. ROBYN D'ORIA",,,"POINT (-74.437833 40.460034)"
"NJ24262","AMBULATORY SURGICAL CENTER","24262","BARNERT SURGICAL CENTER, LLC","680 BROADWAY, SUITE 202",,"PATERSON","NJ","07514","PASSAIC","(973) 782-4118","(973) 877-4559","samrahat@gmail.com","2023-01-31T00:00:00.000","BARNERT SURGICAL CENTER, LLC","680 BROADWAY","PATERSON, NJ  07514","Profit - LLC","Mr. SAM RAHAT",,,"POINT (-74.144381 40.918253)"
"NJ10204","GENERAL ACUTE CARE HOSPITAL","10204","HACKENSACK UNIVERSITY MEDICAL CENTER","30 PROSPECT AVE",,"HACKENSACK","NJ","07601","BERGEN","(551) 996-2000","(201) 487-0944","mark.sparta@hmhn.org","2022-10-31T00:00:00.000","HMH HOSPITALS CORPORATION","343 THORNALL STREET 8TH FL","EDISON, NJ  08837","Non-Profit - Hospital","Mr. MARK SPARTA",,"781","POINT (-74.057954 40.884032)"
"NJ21403SCB","SPECIAL HOSPITAL","21403","SAINT CLARE'S HOSPITAL - BOONTON","130 POWERVILLE ROAD",,"BOONTON TOWNSHIP","NJ","07005","MORRIS","(973) 983-5569","(973) 983-5565","brianfinestein@primehealthcare.com","2022-12-31T00:00:00.000","PRIME HEALTHCARE SERVICES-SAINT CLARE'S LLC","25 POCONO ROAD","DENVILLE, NJ  07834","Profit - Hospital","Mr.. BRIAN FINESTEIN",,"120","POINT (-74.427005 40.91018)"
"1235598616","FEDERALLY QUALIFIED HEALTH CENTERS","25011","OCEAN HEALTH INITIATIVES INC","798 COUNTY ROAD 539",,"LITTLE EGG HARBOR TW","NJ","08087","OCEAN","(732) 363-6655","(732) 901-0663","wsherard@ohinj.org","2022-06-30T00:00:00.000","OCEAN HEALTH INITIATIVES","101 2ND STREET","LAKEWOOD, NJ  08701",,"Dr. THERESA BERGER",,,
"NJ1275","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1275","UNIVERSITY IMAGING","246 HAMBURG TURNPIKE",,"WAYNE","NJ","07470","PASSAIC","(973) 595-1300","(973) 790-7397","MENDRZYCJ@SJHMC.ORG","2022-10-31T00:00:00.000","ST. JOSEPH'S UNIVERSITY MEDICAL CENTER","703 MAIN STREET","PATERSON, NJ  07503","Non-Profit - Religious Affiliation","Mr. KEVIN SLAVIN",,,"POINT (-74.205962 40.946703)"
"NJ22627","AMBULATORY CARE FACILITY - SATELLITE","22627","PLANNED PARENTHOOD OF NORTHERN, CENTRAL AND SOUTHERN NEW JERSEY, INC.","8008 ROUTE 130 NORTH, SUITE 305, BUILDING B",,"DELRAN","NJ","08075","BURLINGTON","(609) 747-4047","(856) 461-1656","amy.raspatello@ppgnnj.org","2022-04-30T00:00:00.000","PLANNED PARENTHOOD OF NCSNJ","317 SO.  BROADWAY","CAMDEN, NJ  08103","Non-Profit - Corporation","Ms. TRISTE BROOKS",,,"POINT (-74.938701 40.023893)"
"NJ24400","AMBULATORY CARE FACILITY","24400","DIGESTIVE HEALTHCARE CENTER, PA","412 COURTYARD DRIVE",,"HILLSBOROUGH","NJ","08844","SOMERSET","(908) 218-9222","(908) 218-9818","bscrape@dhccenter.com","2021-03-31T00:00:00.000","DIGESTIVE HEALTHCARE CENTER, PA","511 COURTYARD DRIVE","HILLSBOROUGH, NJ  08844","Profit - Corporation","Mr. RAYMOND BERRIOS",,,"POINT (-74.612095 40.549511)"
"NJ23361","AMBULATORY SURGICAL CENTER","23361","HUDSON CROSSING SURGERY CENTER","2 EXECUTIVE DRIVE, FIRST FLOOR",,"FORT LEE","NJ","07024","BERGEN","(201) 292-3100","(201) 292-3161","ddaimwood@hudsoncrossingsc.com","2023-02-28T00:00:00.000","HUDSON CROSSING SURGERY CENTER LLC","1A BURTON HILLS BOULEVARD","NASHVILL, TN  37215","Profit - LLC",". CORI PRISCO",,,"POINT (-73.972249 40.865172)"
"NJ23188","AMBULATORY CARE FACILITY","23188","MONTCLAIR RADIOLOGICAL ASSOCIATES, P.A.","79 HUDSON STREET, SUITE 100",,"HOBOKEN","NJ","07030","HUDSON","(973) 661-4674","(973) 284-0956","kgill@montrad.net","2022-12-31T00:00:00.000","MONTCLAIR RADIOLOGICAL ASSOCIATES, P.A.","79 HUDSON STREET, SUITE 100","HOBOKEN, NJ  07030",,"Mr. FRANK REHEIS",,,"POINT (-74.030094 40.736274)"
"NJ1149","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1149","ATLANTIC HEALTH SLEEP CENTERS","5 REGENT STREET, SUITE 512",,"LIVINGSTON","NJ","07039","ESSEX","(866) 906-5666","(973) 290-7620","Anna.Pence@atlantichealth.org","2022-04-30T00:00:00.000","AHS HOSPITAL CORP.","475 SOUTH STREET","MORRISTOWN, NJ  07960","Non-Profit - Hospital","Dr. PATRICIA O'KEEFE",,,"POINT (-74.352417 40.80043)"
"NJ40401","END STAGE RENAL DIALYSIS","40401","DVA RENAL HEALTHCARE INC","1030 NORTH KINGS HIGHWAY SUITE100",,"CHERRY HILL","NJ","08034","CAMDEN","(856) 321-0111","(856) 482-0263","teresa.leonard@Davita.com","2022-06-30T00:00:00.000","DVA RENAL HEALTHCARE, INC.","2000 16TH STREET","DENVER, CO  80202","Profit - LLC","Ms. TERESA LEONARD",,,"POINT (-75.001622 39.921937)"
"NJR24646","SURGICAL PRACTICE","R24646","PARAMUS PLASTIC SURGERY, SKIN CARE & LASER CENTER","17 ARCADIAN AVENUE, SUITE 103",,"PARAMUS","NJ","07652","BERGEN","(201) 843-0700","(201) 843-0622","paramuspscenter@aol.com","2019-06-30T00:00:00.000","PARAMUS PLASTIC SURGERY, SKIN CARE AND LASER CENTE","17 ARCADIAN AVENUE, SUITE 103","PARAMUS, NJ  07652",,"Dr. EMMANUEL LAT",,,"POINT (-74.084466 40.922996)"
"NJ80131","END STAGE RENAL DIALYSIS","80131","SHORE DIALYSIS","300 W SYLVANIA AVENUE, SUITE 1",,"NEPTUNE","NJ","07753","MONMOUTH","(732) 988-3684","(732) 988-2054","CORAZON.SANTARINA@DAVITA.COM","2022-03-31T00:00:00.000","NEPTUNE ARTIFICIAL KIDNEY CENTER, L.L.C.","2000 16TH STREET","DENVER, CO  80202",,"Ms. NICOLE CIARROCCHI",,,"POINT (-74.045649 40.204854)"
"NJ25059","AMBULATORY CARE FACILITY","25059","SUMMIT MEDICAL GROUP","1 DIAMOND HILL ROAD, SUITE LG-601",,"BERKELEY HEIGHTS","NJ","07922","UNION","(908) 273-4300",,"tcutalo@summithealth.com","2022-10-31T00:00:00.000","SUMMIT MEDICAL GROUP, PA","1 DIAMOND HILL ROAD","BERKELEY HEIGHTS, NJ  07922","Profit - Corporation","Dr. JEFFREY LEBENGER",,,"POINT (-74.409578 40.677797)"
