"county","center","phone","ages","capacity","city","addr1","addr2","zip","inspections"
"Bergen","Bright Horizons at Lyndhurst","201-438-1545","0 to 13","110","Lyndhurst","9 Polito Ave",,"07071","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/02BRI0002.shtml)"
"Middlesex","Bright Horizons at Metro Park","732-906-3910","0 to 13","90","Iselin","200 Wood Ave S",,"08830","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12STE0003.shtml)"
"Morris","Bright Horizons at Campus Drive","973-443-0366","0 to 13","40","Florham Park","100 Campus Drive Suite 102",,"07932","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14LIP0001.shtml)"
"Hudson","Bright Horizons at Maxwell Place","201-420-6039","0 to 13","116","Hoboken","1125 Maxwell Lane",,"07030","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/090800305.shtml)"
"Middlesex","Bright Horizons Child Dev. Ctr. for Bristol-Myers Squibb-New","732-545-0201","0 to 13","140","North Brunswick","55 Fidelity Plaza",,"08902","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/091200171.shtml)"
"Middlesex","Bright Horizons at East Brunswick","732-257-8406","0 to 13","177","East Brunswick","635 Cranbury Road",,"08816","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12KID0011.shtml)"
"Middlesex","Bright Horizons at Kendall Park","732-398-1481","0 to 13","92","Kendall Park","10 Gateway Blvd",,"08824","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12KID0013.shtml)"
"Middlesex","Bright Horizons at Spotswood","732-251-2686","0 to 13","155","Spotswood","410 Main Street",,"08884","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12KID0015.shtml)"
"Morris","Bright Horizons at Mt. Olive","973-426-9311","0 to 13","153","Flanders","101 Route 206 South",,"07836","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14KID0018.shtml)"
"Middlesex","Bright Horizons at Cranbury","609-655-7780","0 to 13","138","Cranbury","2557 Rt 130 South",,"08512","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12KID0007.shtml)"
"Somerset","Bright Horizons at Somerset","732-469-4968","0 to 13","150","Somerset","121 Pierce Street",,"08873","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/081000071.shtml)"
"Morris","Bright Horizons at Rockaway","973-586-7775","0 to 13","208","Rockaway","295 Route 46 West",,"07866","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14KID0007.shtml)"
"Mercer","Bright Horizons at Carnegie Center","609-419-0105","0 to 6","119","Princeton","201 Carnegie Center Rd",,"08540","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11KID0012.shtml)"
"Mercer","Bright Horizons at Lawrenceville","609-895-1558","0 to 13","165","Lawrenceville","222 Federal City Road",,"08648","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11KID0004.shtml)"
"Somerset","Johnson & Johnson Child Development Center of Somerset Count","908-947-2180","0 to 13","210","Raritan","Route 202 P O Box 300",,"08869","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18JOH0001.shtml)"
"Hudson","Bright Horizons at 1102 Maxwell Lane","201-479-5330","0 to 6","74","Hoboken","1102 Maxwell Lane",,"07030","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/140500176.shtml)"
"Hudson","Bright Horizons at Lincoln Harbor","201-351-5350","0 to 13","112","Weehawken","1000 Harbor Blvd",,"07086","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/141000099.shtml)"
"Morris","The Child Development Center at Giralda Farms","973-301-0812","0 to 13","160","Madison","Five Giralda Farms",,"07940","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14CHI0010.shtml)"
"Essex","Bright Horizons at Halsey Street","973-565-0058","0 to 13","51","Newark","106 Halsey Street",,"07102","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/150600251.shtml)"
"Mercer","Dupree Center for Children","609-951-9866","0 to 6","60","Princeton","400 Emmons Drive",,"08540","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11DUP0001.shtml)"
"Camden","Campbell's Family Center","856-342-6319","0 to 13","180","Camden","1 Campbell Place",,"08101","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04CAM0001.shtml)"
"Hudson","Bright Horizons at Plaza 3 Jersey City","201-433-6370","0 to 6","86","Jersey City","152 Plaza 3",,"07311","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/130200187.shtml)"
"Morris","Bright Horizons at Barclays Children's Center Whippany Campu","973-434-0300","0 to 13","44","Whippany","500 Jefferson Park Bldg 100",,"07981","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/181000246.shtml)"
"Union","Overlook Hospital Child Care Center","908-522-5600","0 to 13","150","Summit","41 Upper Overlook Rd",,"07901","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/20OVE0002.shtml)"
"Hudson","J P Morgan Chase Back-up CCC, Newport","201-595-7300","0 to 13","85","Jersey City","575 - Washington Blvd",,"07310","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09JPM0001.shtml)"
"Middlesex","Little Smiles Early Learning Center","609-273-4318","0 to 13","102","Piscataway","909 River Road",,"08854","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/170700070.shtml)"
"Essex","Bright Horizons at Roseland","973-992-2901","0 to 13","120","Roseland","3 Becker Farm Rd",,"07068","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/07LIT0008.shtml)"
"Morris","Bayer Childcare Center","862-404-5701","0 to 13","120","Morristown","25 Whippany Rd Aka 36 Colmbia",,"07962","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14BAY0001.shtml)"
"Hudson","Bright Horizon at Harborside","201-860-9250","0 to 13","15","Jersey City","150 Hudson Street Suite 101",,"07311","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09CHI0005.shtml)"
"Mercer","Bright Horizons at Hopewell","609-730-3900","0 to 13","120","Pennington","800 North Rd",,"08534","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11MER0012.shtml)"
"Union","Noah's Ark Country Day School","908-232-0175","0 to 13","76","Westfield","618 Central Ave",,"07090","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/20NOA0003.shtml)"
"Burlington","Little Promises Learning Center","609-499-4944","2½ to 13","40","Roebling","1285 Hornberger Avenue",,"08554","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/03LIT0014.shtml)"
"Hudson","Happy Face Day Care Center II","201-963-5202","0 to 13","82","Jersey City","379 Palisade Ave",,"07306","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09HAP0006.shtml)"
"Hudson","Happy Face Day Care Center II","201-963-5202","2½ to 6","42","Jersey City","375 Palisade Ave",,"07307","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/090900133.shtml)"
"Hudson","Happy Faces Forever","201-662-2007","0 to 13","60","Guttenberg","128-71st Street",,"07093","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09HAP0005.shtml)"
"Hudson","Happy Face Day Care III","201-963-5202","2½ to 6","42","Jersey City","377 Palisade Ave",,"07307","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09HAP0008.shtml)"
"Bergen","The Brightwell Center For Children, LLC","201-833-8848","0 to 6","57","Teaneck","1410 Teaneck Rd",,"07666","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/02BLO0002.shtml)"
"Monmouth","The Growing Tree Children's Academy of Holmdel","732-264-1750","0 to 6","120","Holmdel","12 Hillcrest Road",,"07733","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13GRO0001.shtml)"
"Monmouth","Ivy Hill Preschool","732-530-0060","0 to 6","45","Rumson","15 First Street",,"07760","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13IVY0002.shtml)"
"Gloucester","The Goddard School","856-256-8200","0 to 13","120","Sewell","3 Plaza Dr",,"08080","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08GOD0001.shtml)"
"Warren","Klassy Kids","908-850-5666","2½ to 6","35","Independence","942 Route 517",,"07840","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/21KLA0001.shtml)"
"Burlington","Fun N' Learn Child Care Center","609-893-9900","0 to 13","63","Browns Mills","530 Lakehurst Rd",,"08015","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/03FUN0002.shtml)"
"Mercer","Twin Rivers Head Start","609-443-1707","2½ to 6","61","East Windsor","569 Abington Drive",,"08512","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11HIG0001.shtml)"
"Somerset","Jerry Davis Early Childhood Center","908-725-2266","0 to 13","60","Manville","141 S Main Street",,"08835","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18JER0001.shtml)"
"Passaic","Calvary Baptist Community Center, Inc.","973-278-4130","2½ to 13","154","Paterson","575 E 18th Street",,"07514","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16CAL0002.shtml)"
"Ocean","Saint Francis Day Care Center","609-494-8861","0 to 13","128","Brant Beach","4700 Long Beach Blvd",,"08008","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15SAI0004.shtml)"
"Middlesex","Mi Escuelita Day Care Center and Escalar Latch-Key Program","732-638-2819","2½ to 13","90","Perth Amboy","100 First Street",,"08861","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12MIE0002.shtml)"
"Middlesex","PRAHD-Family Friendly Center","732-442-1081","6 to 13","60","Perth Amboy","51 First Street",,"08861","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12PRA0001.shtml)"
"Union","Proceed Early Childhood Development Center II","908-351-7727","2½ to 6","67","Elizabeth","1126 Dickinson Street",,"07201","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/20PRO0002.shtml)"
"Mercer","Millhill Child and Family Development Center","609-989-7333","0 to 13","163","Trenton","101-A Oakland Street",,"08618","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11MIL0004.shtml)"
"Morris","Mt. Olive Child Care & Learning Center","973-426-1525","0 to 13","110","Budd Lake","150 Wolfe Rd",,"07828","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/080800128.shtml)"
"Essex","Mount Carmel Guild Cares","973-497-7714","2½ to 13","120","Newark","594 North 7th Street",,"07107","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/07MOU0010.shtml)"
"Union","The Little Schoolhouse","908-282-4610","2½ to 13","112","Elizabeth","102-110 Third Street",,"07206","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/20LIT0003.shtml)"
"Essex","Lil Tykes Learning Center","973-676-1000","0 to 6","57","East Orange","385 Tremont Ave",,"07018","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/07LIL0002.shtml)"
"Passaic","Center for Family Resources, Ringwood","973-962-0055","0 to 6","98","Ringwood","12 Morris Rd",,"07456","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16CEN0003.shtml)"
"Passaic","Center for Family Resources","973-853-2020","0 to 6","34","Hewitt","41 Henry Rd",,"07421","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16CEN0005.shtml)"
"Passaic","Center for Family Resources","973-389-0011","0 to 6","75","Wayne","45 Reinhardt Rd",,"07470","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16CEN0006.shtml)"
"Passaic","Center for Family Resources","973-365-1400","2½ to 6","60","Clifton","745 Clifton Ave",,"07013","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16CEN0007.shtml)"
"Passaic","Center for Family Resources - School #17","973-907-3441","2½ to 6","44","Clifton","361 Lexington Ave",,"07013","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16CEN0010.shtml)"
"Passaic","Center for Family Resources","973-472-8880","0 to 6","75","Clifton","712 Gregory Ave",,"07011","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16CEN0011.shtml)"
"Passaic","Center for Family Resources PS #14","973-470-2411","2½ to 6","54","Clifton","99 St. Andrews Boulevard",,"07012","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/110800220.shtml)"
"Passaic","Center for Family Resources Clifton School #8 Annex","973-962-0055","2½ to 6","147","Clifton","39 Allwood Road",,"07014","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/150800003.shtml)"
"Passaic","Center for Family Resources - CELA/Brighton","973-470-2060","2½ to 6","88","Clifton","290 Brighton Road",,"07012","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/180700107.shtml)"
"Camden","Just Kids - Merchantville School","856-663-1091","6 to 13","60","Merchantville","130 S Centre Street",,"08109","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04JUS0017.shtml)"
"Camden","Just Kids - Magnolia School","856-783-4763","6 to 13","60","Magnolia","420 N Warwick Rd",,"08049","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04JUS0020.shtml)"
"Camden","Just Kids - James A. Garfield","856-962-5705","6 to 13","60","Collingswood","480 Haddon Ave",,"08108","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04JUS0023.shtml)"
"Camden","Just Kids - Mark Newbie","856-962-5706","6 to 13","60","Collingswood","2 E Browning Rd",,"08108","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04JUS0024.shtml)"
"Camden","Just Kids - Thomas Sharp","856-962-5707","6 to 13","30","West Collingswood","400 Comly Ave",,"08107","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04JUS0025.shtml)"
"Camden","Just Kids - William P. Tatem","856-962-5704","6 to 13","60","Collingswood","265 Lincoln Ave",,"08108","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04JUS0026.shtml)"
"Camden","Just Kids - Zane North","856-962-5703","6 to 13","60","Collingswood","801 Stokes Ave",,"08108","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04JUS0027.shtml)"
"Gloucester","Just Kids-Logan Elementary","856-905-2045","6 to 13","60","Swedesboro","110 School La",,"08085","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08JUS0015.shtml)"
"Gloucester","Just Kids-Mary F. Janvier Elementary School","856-905-2042","6 to 13","60","Franklinville","1532 Pennsylvania Ave",,"08322","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08JUS0028.shtml)"
"Gloucester","Just Kids-Main Road Elementary School","856-905-2043","6 to 13","30","Newfield","1452 Main Rd",,"08344","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08JUS0029.shtml)"
"Gloucester","Just Kids-Center Square","856-905-2067","6 to 13","60","Logan Township","100 Peachwood Dr","Center Square School","08085","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08JUS0036.shtml)"
"Salem","Just Kids - Penn Beach Elementary School","856-540-6250","6 to 13","60","Pennsville","96 Kansas Rd",,"08070","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/17JUS0001.shtml)"
"Camden","Just Kids - Avon Elementary School","856-905-2040","6 to 13","60","Haddonfield","862 Mercer Drive",,"08033","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/080700440.shtml)"
"Gloucester","Just Kids - National Park Elementary School","856-905-2054","6 to 13","30","National Park","516 Lakehurst Ave",,"08063","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/140600173.shtml)"
"Camden","Just Kids Dr Albert Bean Elementary School","856-768-8190","6 to 13","60","Pine Hill","70 E. Third Avenue",,"08021","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/150600059.shtml)"
"Camden","Just Kids John Glenn Elementary School","856-768-8190","6 to 13","75","Pine Hill","1005 Turnersville Road",,"08021","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/150600086.shtml)"
"Gloucester","Just Kids Parkview Elementary School","856-905-2061","6 to 13","30","Westville","101 Birch Avenue",,"08093","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/160600220.shtml)"
