HYDRANT NO,LOCATION DETAIL,DESCRIPTION,MANUFACTURE NAME,WATER TYPE,MODEL,INSTALLDATE,CHANGE DATE,OWNER,LIFE CYCLE STATUS,JOB NUM,PRESSURE ZONE,FLUSHING ZONE,QUADRANT,WARD,QUALIFIER,ORIENTATION,LOCTNDETAIL,RELTVVERTCPOSTN,ELEVATION,ENABLED,BAND COLOR,PAINT COLOR,LEGACY ID,DISPLAY ID,CALCULATEDX,CALCULATEDY,Coordinates,CLASS,REPORT PROBLEM,UPDATED_DATE,STATUS,DC Wards,Square Ply
H01360,K ST INT 2ND ST NE - NEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1913/11/22,2019/03/21,DC Water,Active,2710,Low,L-11,NE,6,1,NEC,NONE,Normal,38.04,1,BLUE,,H-818-,H-818-742,-77.00333158361917,38.90257666326096,"(38.90257666326096, -77.00333158361917)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01361,I ST INT 2ND ST NE - NEC,"WASA-Hydrant, AM DARLING-B-84-B",A106,Potable,B-84-B,1913/11/22,2019/03/21,DC Water,Active,3475,Low,L-11,NE,6,1,NEC,NONE,Normal,13.31,1,,,H-756-,H-756-408,-77.00338020076121,38.90138126212826,"(38.90138126212826, -77.00338020076121)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01365,NEWTON ST INT 15TH ST NE - NWC,"WASA-Hydrant, CLOW-MEDALLION",C078,Potable,MEDALLION,1913/11/25,2019/03/21,DC Water,Active,306/153,2nd,2-37,NE,5,1,NWC,NONE,Normal,165.22,1,,,H-749-,H-749-136,-76.98468286753035,38.933891566579305,"(38.933891566579305, -76.98468286753035)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H01379,ADAMS MILL RD INT WALBRIDGE PL NW - Westside - IFO 3201,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1914/01/25,2019/10/28,DC Water,Active,305-314,2nd,2-19,NW,1,1,Westside,IFO 3201,Normal,137.6,1,,,H-716-,H-716-676,-77.04571997792493,38.931574331012094,"(38.931574331012094, -77.04571997792493)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H01387,HIGH ST INT VALLEY AVE SE - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/03/04,2019/11/22,DC Water,Active,306-210,Ana-2nd,A1-2,SE,8,1,NWC,NONE,Normal,94.27,1,BLUE,,H-301-,H-301-891,-76.98674242449682,38.86249267598949,"(38.86249267598949, -76.98674242449682)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,1,
H01393,KENTUCKY AVE BET INDEPENDENCE AVE & EAST CAPITOL ST SE - Westside - IFO 141,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1914/04/09,2019/02/01,DC Water,Active,305-680,1st,1-60,SE,6,2,Westside,IFO 141,Normal,87.8,1,,,H-797-,H-797-681,-76.98915089366947,38.8883578799012,"(38.8883578799012, -76.98915089366947)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01394,COLUMBIA RD INT 11TH ST NW - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/04/10,2019/04/25,DC Water,Active,306/195,2nd,2-23,NW,1,1,NWC,NONE,Normal,,1,BLUE,,H-529-,H-529-150,-77.02743968888886,38.92777061831935,"(38.92777061831935, -77.02743968888886)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H01397,BLAIR RD INT CEDAR ST NW - NWC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1914/04/13,2019/02/12,DC Water,Active,306-198,3rd,3-48,NW,4,1,NWC,NONE,Normal,281.82,1,,Green,H-408-,H-408-143,-77.0185170694218,38.97483866609354,"(38.97483866609354, -77.0185170694218)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H01406,CARROLL ST INT EASTERN AVE NW - SWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/04/22,2019/04/17,DC Water,Active,20734,3rd,3-47,NW,4,1,SWC,NONE,Normal,281.81,1,BLUE,,H-415-,H-415-941,-77.0139294814198,38.97468450506318,"(38.97468450506318, -77.0139294814198)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,3980
H01409,1ST ST INT VAN BUREN ST NW - NWC,"WASA-Hydrant, CLOW-EDDY",C078,Potable,EDDY,1914/04/25,2019/11/29,DC Water,Active,6640,3rd,3-47,NW,4,1,NWC,NONE,Normal,304.07,1,,Green,H-180-,H-180-777,-77.01172724222326,38.97007503482564,"(38.97007503482564, -77.01172724222326)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H01411,14TH ST INT SOUTH CAROLINA AVE SE - SEC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1914/04/30,2019/01/23,DC Water,Active,306-205,1st,1-64,SE,6,1,SEC,NONE,Normal,82.35,1,,,H-016-,H-016-724,-76.98538122587551,38.88666559635807,"(38.88666559635807, -76.98538122587551)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01417,MAPLE VIEW PL INT MOUNT VIEW PL SE - NEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/05/09,2019/11/22,DC Water,Active,306-213,Ana-2nd,A1-2,SE,8,1,NEC,NONE,Normal,73.18,1,BLUE,,H-715-,H-715-623,-76.98968037834987,38.863092951179496,"(38.863092951179496, -76.98968037834987)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,1,
H01418,8TH ST INT A ST NE - SWC,"WASA-Hydrant, KENNEDY-K10/K11/K12",K012,Potable,K10/K11/K12,1914/05/11,2019/02/01,DC Water,Active,306-214,1st,1-53,NE,6,1,SWC,NONE,Normal,82.41,1,BLUE,,H-727-,H-727-519,-76.99504252427913,38.89081060148068,"(38.89081060148068, -76.99504252427913)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01424,16TH ST INT A ST NE - SEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/05/16,2019/03/22,DC Water,Active,306-221,1st,1-63,NE,6,1,SEC,NONE,Normal,76.07,1,BLUE,,H-912-,H-912-266,-76.98215885980382,38.890801669035056,"(38.890801669035056, -76.98215885980382)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01437,Q ST INT 16TH ST NW - NEC,"WASA-Hydrant, US PIPE-MET 250 M94",U022,Potable,MET 250 M94,1914/06/02,2019/04/16,DC Water,Active,305-232,1st,1-16,NW,2,1,NEC,NONE,Normal,86.66,1,,,H-510-,H-510-905,-77.03624501482226,38.911176087627254,"(38.911176087627254, -77.03624501482226)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H01439,RESERVOIR RD INT CATON PL NW - SWC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1914/06/06,2019/03/20,DC Water,Active,4421,2nd,2-7,NW,2,1,SWC,NONE,Normal,176.22,1,BLUE,Green,H-525-,H-525-974,-77.0651041127042,38.91254133419806,"(38.91254133419806, -77.0651041127042)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H01442,36TH ST BET N ST AND PROSPECT ST NW WestSide,"Hydrant, WASA, U022, MET 250 M94",U022,Potable,MET 250 M94,1914/06/11,2018/04/11,DC Water,Active,4435-2,1st,1-2,NW,2,2,Westside,NONE,Normal,121.04,1,,,H-825-,H-825-261,-77.07034032240044,38.90636942019209,"(38.90636942019209, -77.07034032240044)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H01449,NEW YORK AVE BET 9TH ST & 10TH ST NW - Northside,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/06/25,2019/11/25,DC Water,Active,4451,1st,1-19,NW,2,2,Northside,NONE,Normal,,1,BLUE,,H-773-,H-773-362,-77.02517466707364,38.901890957871785,"(38.901890957871785, -77.02517466707364)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H01450,MINNESOTA AVE INT SHERIFF RD NE - Northside,"WASA-Hydrant, KENNEDY-K10/K11/K12",K012,Potable,K10/K11/K12,1914/07/08,2019/11/20,DC Water,Active,23672,Low,L-21,NE,7,1,Northside,NONE,Normal,31.01,1,BLUE,,H-936-,H-936-017,-76.94095047677783,38.90298721640593,"(38.90298721640593, -76.94095047677783)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,3,
H01451,27TH ST INT DUMBARTON ST NW - NWC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1914/07/09,2019/11/20,DC Water,Active,306/247,1st,1-5,NW,2,1,NWC,NONE,Normal,69.25,1,,,H-384-,H-384-534,-77.05588018639345,38.90780011778354,"(38.90780011778354, -77.05588018639345)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H01455,OLIVE ST INT EASTERN AVE NE - Westside,"WASA-Hydrant, US PIPE-MET 250 WP",U022,Potable,MET 250 WP,1914/07/14,2019/04/08,DC Water,Active,4344,Low,L-24,NE,7,1,Westside,NONE,Normal,,1,,,H-956-,H-956-739,-76.9330659678952,38.91099736951407,"(38.91099736951407, -76.9330659678952)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,3,
H01457,W ST INT 14TH ST NW - NWC,"WASA-Hydrant, US PIPE-MET 250 M94",U022,Potable,MET 250 M94,1914/07/17,2019/04/17,DC Water,Active,306-250,1st,1-24,NW,1,1,NWC,NONE,Normal,121.65,1,,,H-245-,H-245-765,-77.03214881053947,38.91923634041103,"(38.91923634041103, -77.03214881053947)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H01458,45TH ST BET LEE ST & SHERIFF RD NE - Westside,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1914/07/18,2019/11/20,DC Water,Active,4297,Low,L-22,NE,7,2,Westside,NONE,Normal,47.39,1,,,H-854-,H-854-843,-76.93761783938865,38.90380028114543,"(38.90380028114543, -76.93761783938865)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,3,
H01460,DOUGLAS ST BET ANACOSTIA ST & 45TH ST NE - Northside - IFO 4456,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1914/07/22,2019/03/21,DC Water,Active,307-46,Low,L-24,NE,7,2,Northside,IFO 4456,Normal,,1,,,H-139-,H-139-264,-76.93861230067775,38.910447447011975,"(38.910447447011975, -76.93861230067775)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,3,
H01462,12TH ST INT K ST NE - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/07/27,2019/03/22,DC Water,Active,4469,Low,L-14,NE,6,1,NWC,NONE,Normal,49.58,1,BLUE,,H-116-,H-116-215,-76.99030382875611,38.90232091253665,"(38.90232091253665, -76.99030382875611)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01463,CARROLLSBURG PL BET O ST & P ST SW - Eastside - IFO 1414,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1914/07/29,2019/03/22,DC Water,Active,4476,Low,L-29,SW,6,2,Eastside,IFO 1414,Normal,33.21,1,,,H-453-,H-453-452,-77.00984956490112,38.87247461021546,"(38.87247461021546, -77.00984956490112)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01464,T ST INT 4TH ST NW - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/07/30,2019/11/18,DC Water,Active,306/258,1st,1-29,NW,1,1,NWC,NONE,Normal,99.86,1,BLUE,,H-915-,H-915-837,-77.01744652890574,38.91594769051279,"(38.91594769051279, -77.01744652890574)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H01466,30TH ST INT BRANDYWINE ST NW - NEC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1914/08/04,2019/03/25,DC Water,Active,305-421,3rd,3-14,NW,3,1,NEC,NONE,Normal,288.67,1,YELLOW,Green,H-511-,H-511-278,-77.06157271318583,38.94979992881949,"(38.94979992881949, -77.06157271318583)",Class A -1000-1499 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H01468,8TH ST INT EAST CAPITOL ST NE - NEC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1914/08/04,2019/03/22,DC Water,Active,306-260,1st,1-57,NE,6,1,NEC,NONE,Normal,83.87,1,BLUE,Green,H-855-,H-855-627,-76.99488718996767,38.89001189434506,"(38.89001189434506, -76.99488718996767)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01471,QUEBEC PL BET PARK PL & WARDER ST NW - Northside - IFO 627,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/08/10,2019/03/25,DC Water,Active,4454,2nd,2-21,NW,1,2,Northside,IFO 627,Normal,213.09,1,BLUE,,H-988-,H-988-739,-77.02023423076767,38.93651110808154,"(38.93651110808154, -77.02023423076767)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H01477,25TH ST INT N ST NW - SEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/08/22,2019/11/08,DC Water,Active,306-270,1st,1-6,NW,2,1,SEC,NONE,Normal,52.45,1,BLUE,Green,H-663-,H-663-730,-77.05322911649677,38.907122477543915,"(38.907122477543915, -77.05322911649677)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H01481,4TH ST INT U ST NW - NEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/09/03,2019/03/22,DC Water,Active,19025,1st,1-34,NW,1,1,NEC,NONE,Normal,97.9,1,BLUE,,H-013-,H-013-786,-77.01736536355413,38.916799053020476,"(38.916799053020476, -77.01736536355413)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H01484,3RD ST INT C ST SE - NWC,"WASA-Hydrant, GLAM-O'BRIEN",G039,Potable,O'BRIEN,1914/09/08,2019/03/20,DC Water,Active,306-281,1st,1-51,SE,6,1,NWC,NONE,Normal,80.63,1,,,H-486-,H-486-477,-77.00210291008716,38.88613624098941,"(38.88613624098941, -77.00210291008716)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01486,9TH ST INT G ST NE - NWC,"WASA-Hydrant, CLOW-EDDY",C078,Potable,EDDY,1914/09/11,2019/03/22,DC Water,Active,306-286,Low,L-13,NE,6,1,NWC,NONE,Normal,36.26,1,,,H-904-,H-904-543,-76.99392493905496,38.898952860034775,"(38.898952860034775, -76.99392493905496)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01487,5TH ST INT RHODE ISLAND AVE NW - NEC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1914/09/14,2019/03/22,DC Water,Active,P-2328-N,1st,1-29,NW,2,1,NEC,NONE,Normal,82.1,1,BLUE,,H-636-,H-636-229,-77.01886458433823,38.91355473040818,"(38.91355473040818, -77.01886458433823)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01489,NORTH CAROLINA AVE INT 4TH ST SE - SWC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1914/09/17,2019/02/12,DC Water,Active,306-290,1st,1-51,SE,6,1,SWC,NONE,Normal,75.8,1,,,H-650-,H-650-677,-77.0007614316054,38.88544153108656,"(38.88544153108656, -77.0007614316054)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01494,33RD ST INT N ST NW - SEC,"WASA-Hydrant, US PIPE-A P SMITH",U022,Potable,A P SMITH,1914/09/24,2019/03/01,DC Water,Active,306-14,1st,1-3,NW,2,1,SEC,NONE,Normal,85.89,1,,,H-555-,H-555-547,-77.0660291024741,38.90673829681875,"(38.90673829681875, -77.0660291024741)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H01496,15TH ST INT FULLER ST NW - SWC,"WASA-Hydrant, CLOW-EDDY",C078,Potable,EDDY,1914/09/25,2019/04/16,DC Water,Active,0,2nd,2-24,NW,1,1,SWC,NONE,Normal,196.43,1,,,H-522-,H-522-932,-77.03545093878078,38.924713238419706,"(38.924713238419706, -77.03545093878078)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H01502,2ND ST INT D ST NE - SEC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1914/09/30,2019/03/21,DC Water,Active,306-299,1st,1-49,NE,6,1,SEC,NONE,Normal,,1,,,H-543-,H-543-989,-77.00345386668586,38.894701001313926,"(38.894701001313926, -77.00345386668586)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01506,10TH ST INT NORTH CAROLINA AVE SE - SWC,"WASA-Hydrant, AM FNDRY-O'BRIEN",A100,Potable,O'BRIEN,1914/10/03,2019/03/22,DC Water,Active,306-306,1st,1-57,SE,6,1,SWC,NONE,Normal,90.07,1,,,H-702-,H-702-069,-76.99270440321862,38.888644532206996,"(38.888644532206996, -76.99270440321862)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01512,BENNING RD INT OKLAHOMA AVE NE - Southside - WEST OF THE DEAD END,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/10/12,2019/11/20,DC Water,Active,14133,Low,,NE,7,1,Southside,WEST OF THE DEAD END,Normal,,1,BLUE,,H-875-,H-875-409,-76.96850982802002,38.89747115022072,"(38.89747115022072, -76.96850982802002)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,3,
H01518,HAMILTON ST INT GEORGIA AVE NW - NEC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1914/10/19,2019/03/27,DC Water,Active,306/315,2nd,2-13,NW,4,1,NEC,NONE,Normal,192.56,1,BLUE,Green,H-175-,H-175-105,-77.0274197900775,38.95295042807386,"(38.95295042807386, -77.0274197900775)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H01523,MINTWOOD PL INT 19TH ST NW - NEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/10/27,2019/11/08,DC Water,Active,4583,2nd,2-28,NW,1,1,NEC,NONE,Normal,168.64,1,BLUE,,H-575-,H-575-440,-77.04567060886146,38.92140860097467,"(38.92140860097467, -77.04567060886146)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H01534,49TH ST INT CHESAPEAKE ST NW - SWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1914/11/24,2019/03/22,DC Water,Active,4571,3rd,3-2,NW,3,1,SWC,NONE,Normal,288.19,1,,Green,H-900-,H-900-216,-77.09682139781926,38.95091584948621,"(38.95091584948621, -77.09682139781926)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H01536,7TH ST INT SOUTH CAROLINA AVE SE - NWC,"WASA-Hydrant, JCF&MW-O'BRIEN",J021,Potable,O'BRIEN,1914/11/26,2019/02/12,DC Water,Active,305-1788,1st,1-54,SE,6,1,NWC,NONE,Normal,79.07,1,,,H-531-,H-531-970,-76.99623698184865,38.8839893666835,"(38.8839893666835, -76.99623698184865)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01538,F ST INT 1ST ST NW - SWC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1914/11/28,2019/04/16,DC Water,Active,306/344,Low,L-8,NW,6,1,SWC,NONE,Normal,32.12,1,BLUE,,H-868-,H-868-029,-77.01239172490467,38.89728609314575,"(38.89728609314575, -77.01239172490467)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,4130
H01539,HALF ST INT P ST SW - NWC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1914/12/01,2019/01/23,DC Water,Active,30715,Low,L-29,SW,6,1,NWC,NONE,Normal,32.73,1,,,H-680-,H-680-112,-77.01072468759263,38.87215372590784,"(38.87215372590784, -77.01072468759263)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01548,12TH ST INT SIGSBEE PL NE - SWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1914/12/18,2019/04/08,DC Water,Active,4612,2nd,2-32,NE,5,1,SWC,NONE,Normal,111.16,1,BLUE,,H-030-,H-030-140,-76.99031649737734,38.9401212352599,"(38.9401212352599, -76.99031649737734)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H01574,F ST BET ELLICOTT ST & 13TH ST NE - Northside - IFO 1344,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1915/02/20,2019/11/22,DC Water,Active,306-369,Low,L-14,NE,6,2,Northside,IFO 1344,Normal,,1,,,H-966-,H-966-658,-76.98688318479114,38.89738186296154,"(38.89738186296154, -76.98688318479114)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01582,U ST INT NORTH CAPITOL ST NW - NWC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1915/03/24,2019/11/08,DC Water,Active,306/547,1st,1-35,NW,5,1,NWC,NONE,Normal,,1,RED,,H-037-,H-037-911,-77.00927301502047,38.91704123653178,"(38.91704123653178, -77.00927301502047)",Class C -0-499 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H01604,PLEASANT ST INT MOUNTVIEW PL SE - SWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1915/05/07,2019/11/22,DC Water,Active,4699,Ana-2nd,A1-2,SE,8,1,SWC,NONE,Normal,59.61,1,BLUE,,H-451-,H-451-387,-76.98890125440165,38.86377377181185,"(38.86377377181185, -76.98890125440165)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,1,
H01619,EVARTS ST INT 20TH ST NE - NEC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1915/07/09,2019/03/29,DC Water,Active,4775,2nd,2-39,NE,5,1,NEC,NONE,Normal,169.65,1,ORANGE,,H-036-,H-036-615,-76.976019155672,38.92455643750321,"(38.92455643750321, -76.976019155672)",Class B - 500-999 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H01622,ANNA J COOPER CIR INT T ST NW - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1915/07/14,2019/03/22,DC Water,Active,306/434,1st,1-34,NW,1,1,NWC,NONE,Normal,,1,BLUE,,H-086-,H-086-848,-77.01608944556644,38.91598172055067,"(38.91598172055067, -77.01608944556644)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H01625,29TH ST INT M ST NW - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1915/07/23,2019/04/16,DC Water,Active,306-436,1st,1-5,NW,2,1,NWC,NONE,Normal,,1,BLUE,,H-351-,H-351-881,-77.0581649715565,38.9053596226857,"(38.9053596226857, -77.0581649715565)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H01630,NEWTON PL INT GEORGIA AVE NW - SWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1915/07/26,2019/03/28,DC Water,Active,4800,2nd,2-20,NW,1,1,SWC,NONE,Normal,193.11,1,BLUE,Green,H-616-,H-616-534,-77.0240608984987,38.933573208583084,"(38.933573208583084, -77.0240608984987)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H01629,7TH ST INT DAHLIA ST NW - NEC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1915/07/26,2019/01/23,DC Water,Active,4808,3rd,3-48,NW,4,1,NEC,NONE,Normal,299.91,1,,Green,H-678-,H-678-512,-77.02288355381594,38.97592925820667,"(38.97592925820667, -77.02288355381594)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H01634,ALASKA AVE INT FLORAL ST NE - SEC - IFO 1305,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1915/07/31,2019/10/28,DC Water,Active,10059,4thAlaska,4-10,NE,4,1,SEC,IFO 1305,Normal,351.11,1,,,H-611-,H-611-639,-77.03225866905981,38.97858227673029,"(38.97858227673029, -77.03225866905981)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H01635,2ND ST INT H ST NE - NEC - NORTH OF H STREET BRIDGE,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1915/07/31,2019/03/21,DC Water,Active,306-442,Low,L-11,NE,6,1,NEC,NORTH OF H STREET BRIDGE,Normal,,1,BLUE,,H-622-,H-622-327,-77.00348787308806,38.900375178622674,"(38.900375178622674, -77.00348787308806)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01636,13TH ST INT PENNSYLVANIA AVE SE - NEC,"WASA-Hydrant, US PIPE-MET 250 WP",U022,Potable,MET 250 WP,1915/08/02,2019/03/21,DC Water,Active,306-444,1st,1-65,SE,6,1,NEC,NONE,Normal,73.32,1,BLUE,,H-460-,H-460-178,-76.98818490760354,38.88160916547804,"(38.88160916547804, -76.98818490760354)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H01637,FLORIDA AVE INT 20TH ST NW - SEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1915/08/06,2019/11/08,DC Water,Active,4822,1st,1-9,NW,2,1,SEC,NONE,Normal,113.53,1,WHITE,,H-318-,H-318-501,-77.04465357572943,38.91516734767072,"(38.91516734767072, -77.04465357572943)",Flow Test Not Completed,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H01639,T ST INT 17TH ST NW - NWC,"WASA-Hydrant, US PIPE-MET 250 WP",U022,Potable,MET 250 WP,1915/08/27,2019/03/22,DC Water,Active,306-451,1st,1-14,NW,2,1,NWC,NONE,Normal,93.19,1,,,H-512-,H-512-881,-77.0386463796195,38.915623626038524,"(38.915623626038524, -77.0386463796195)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
