"program_id","program_name","description","org_name","category_name","capacity","min_age","max_age","address","city","state","zip_code","program_type","program_url","online_address","registration_url","registration_open","registration_deadline","start_date_and_time","end_date_and_time","start_time","end_time","contact_name","contact_email","contact_phone","program_price","geographic_cluster_name","scholarship_available","participants_paid","transport_provided","has_free_food","meeting_type","image","hidden_programs","featured","tag","latitude","longitude","location"
"123267","Parent & Tot Gymnastics at Harrison Gymnastics","Children and their parents or caregivers share in a special time together while the child participates in tumbling, obstacle courses, balance beam and bars. Children are encouraged to explore their abilities, use their imaginative skills, enhance listening capabilities, socialize in a group and develop gross motor skills. Theme weeks, music, ribbons, balls and other fun equipment are used to make it a fun and developmental experience.","Chicago Park District","Sports + Wellness.","18","1","3","within Harrison Park Fieldhouse","Chicago","IL","60608","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/413416",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/413416",,,"2022-07-06T00:00:00.000","2022-08-10T00:00:00.000","15:45","16:30","Gymnastics","play@chicagoparkdistrict.com","(312) 533-5384","$50 or Less",,"false","Not Paid","false","false","face_to_face",,"false","false","Program",,,
"113266","Book Discussion: Kitchens of the Great Midwest","Join the Audiobook Discussion Group for a&nbsp;dial-in phone discussion&nbsp;of&nbsp;Kitchens of the Great Midwest&nbsp;by&nbsp;J. Ryan Stradal.Chef Eva Thorvald came by her love of food as the daughter of a chef and a sommelier. Her mother left and her father died, but cooking sustained her through an awkward childhood. She went on to become one of the hottest chefs in America.How to Attend&nbsp;This event takes place by phone and especially welcomes patrons with print disabilities.&nbsp;To register for this event, please call 312-747-4001 for access information.&nbsp;An accessible digital audiobook is available to those who qualify via the&nbsp;Chicago Public Library&nbsp;Assistive Resources and Talking Book&nbsp;Center.When registering for this event, you agree to abide by the&nbsp;Library Use Guidelines.","Chicago Public Library","Reading & Writing.","0","18","99",,,,,"workshop","https://chipublib.bibliocommons.com/events/61800d4d0e43b43600f8ae26",,"https://chipublib.bibliocommons.com/events/61800d4d0e43b43600f8ae26",,,"2022-01-13T00:00:00.000","2022-01-13T00:00:00.000",,,"Patrice Johnson",,"(312) 747-4001","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"87882","IDEALStudent App Developer @ Lutz Center","IDEALStudent App Developer is an innovative tech program that teaches the fundamental skills to be a Hybrid App Developer. In this 5-week coding bootcamp you will learn in-demand coding languages HTML, CSS, JavaScript, and Angular to build your own app using the Ionic Framework. Ionic is a tool that allows you to build an app that runs in both the app and play store. Whether you build the app just for the experience or actually deploy it in the app store - you will walk away with the fundamental skills required by most high in demand software developers. Dive into this fast-paced, energetic, fun-filled boot camp. Come with an app idea, or we will help find one - because you will learn to design, code, debug, and deploy it! Through involvement in the IdealStudent App Developer, teens develop a sought after technical skill set and become subject matter experts. Teens complete tasks and projects which develop (or significantly enhance) their abilities to: communicate, collaborate, think critically, and create socially viable solutions.","After School Matters","Science","15","14","22",,,,,"workshop","https://youthreadychicago.cityspan.com/Web/sms/OnlineEnrollment/Spring2021/Application.asp",,"https://youthreadychicago.cityspan.com/Web/sms/OnlineEnrollment/Spring2021/Application.asp",,,"2021-03-08T00:00:00.000","2021-05-25T00:00:00.000",,,,,,"Free",,"false","Not Paid","false","false","online",,"true","false","Program","39.7837","-100.446","POINT (-100.446 39.7837)"
"120237","Homework Help: Virtual Teacher in the Library","Get homework help&nbsp;from a certified teacher and learn about library resources with&nbsp;our expert librarians. Join other students and their families in this after-school learning program. Come to the whole program or drop in with a quick question.Parents/caregivers, please complete the Student Information&nbsp;Form before attending to allow our teachers to better prepare to assist your student(s).For students in&nbsp;kindergarten through&nbsp;12th grade.How to AttendThis event takes place on Zoom. Register at least one hour in advance. Only one registration per household is needed.&nbsp;Chicago Public Library cannot collect&nbsp;personal information online from kids 0 to 13. A parent or guardianÕs&nbsp;email address must be used to register. As a reminder, school email addresses may block external emails such as those from CPL.&nbsp;YouÕll receive an email with a link to the secure Zoom meeting before the meeting begins.&nbsp;By registering for this event, you agree to abide by the Library Use Guidelines.Questions about attending online events? Check out our Events FAQs.This event uses a third-party website and may be hosted by an&nbsp;organization CPL has partnered with. We recommend you review&nbsp;the privacy policies of any third-party sites before providing them&nbsp;with any personal data. For more information, please see our&nbsp;Website Privacy Statement.Accessibility&nbsp;Automatic transcription is included in all CPL events using Zoom. Need live captioning for this event? Please call (312) 747-4072 or email access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Music & Art.","0","4","18",,,,,"workshop","https://chipublib.bibliocommons.com/events/61df153166e3c03600e7cf88",,"https://chipublib.bibliocommons.com/events/61df153166e3c03600e7cf88",,,"2022-04-05T00:00:00.000","2022-04-05T00:00:00.000",,,"Children's Services &amp; Family Engagementstory@chipublib.org","story@chipublib.org",,"Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"94449","An Introduction to Stagecraft","<p>In this six-week course, participants will explore the technical jobs that make theatre happen, including scenic construction and painting, costume assembly, electrics, sound production, and property craft techniques. Guest technicians will join to discuss their jobs and introduce participants to the professionals working in the theatrical industry.</p>","Goodman Theatre","Building & Fixing Things",,"14","21",,,,,"workshop","https://www.goodmantheatre.org/stagecraft",,"https://goodmaned.typeform.com/to/QB3f8w3n","2021-05-03T00:00:00.000","2021-06-02T00:00:00.000","2021-06-28T00:00:00.000","2021-08-06T00:00:00.000",,,"Liam Collier","liamcollier@goodmantheatre.org","312-443-3811","Free",,"false","Not Paid","false","false","online","https://cdn.filestackcontent.com/55P1wZMURTeHh2AqpQkJ","false","false","Program",,,
"98699","Kayak and Caring for the Environment","<p>Dates: Please only select one of three dates (June 30, July 15 or August 12) <br>Time: 9:30 a.m. - 2:30 p.m.<br>Capacity: 15 participants</p><p>Audience: High School Teens</p><p>Fee: FREE!</p><p>Explore and engage with conservation experts while paddling on the Chicago River! You’ll get to learn about plant and animal species that live there and how to care for this local river ecosystem. No previous kayaking experience required.</p><p><em>Due to limited capacity, please sign up for only one kayaking event. If you are interested in doing multiple kayaking events, email <a href=""mailto:teenlab@sheddaquarium.org"">teenlab@sheddaquarium.org</a> and we will contact you closer to the date of the event if there are any available spots.</em></p>","John G. Shedd Aquarium","Science","15","13","18",,,,,"workshop","https://www.sheddaquarium.org/teen-nature-days",,"https://www.sheddaquarium.org/teen-nature-days","2021-06-03T00:00:00.000","2021-07-14T00:00:00.000","2021-07-15T00:00:00.000","2021-07-15T00:00:00.000","09:30","14:30","Shedd Teen Programs","teenlab@sheddaquarium.org",,"Free",,"false","Not Paid","true","false","face_to_face","https://cdn.filestackcontent.com/kBVDzErfQeOzdlsgAz0z","false","false","Event","39.7837","-100.446","POINT (-100.446 39.7837)"
"93148","Read, Make & Play Bag program (RMP)","<p>An effort to encourage “Parent <span class=""mark9d3qp9sed"">And</span> Child Together” (PACT) Time, the RMP program gives bookbags full of culturally relevant books, games, <span class=""mark9d3qp9sed"">and</span> arts & crafts to  parents/caregivers of children aged 0-5 and facilitates a co-learning circle for parents and their children offering guided family literacy activities. Drop in to experience RMP, and learn more about the 6-week RMP series offered by the UIC Center for Literacy.</p><p>#RLDCHI</p>","University of Illinois at Chicago (UIC) Center For Literacy","Music & Art.","24","2","65",,,,,"workshop","https://tinyurl.com/readmakeandplay",,"https://tinyurl.com/readmakeandplay","2021-03-31T00:00:00.000","2021-05-10T00:00:00.000","2021-05-13T00:00:00.000","2021-05-13T00:00:00.000","18:00","19:00","Ruby Camacho","rcamac1@uic.edu",,"Free",,"false","Not Paid","false","false","online","https://cdn.filestackcontent.com/q1dykO1YTO2aax2ksV08","false","false","Event",,,
"106039","Baby Time","Join librarians Andy from Merlo&nbsp;Branch and Jordan from Sulzer Regional Library for a fun 25-minute&nbsp;story time emphasizing adult-child interaction. WeÕll share songs, rhymes and books while helping to build babyÕs early literacy and&nbsp;social-emotional skills.&nbsp;For kids 0 to&nbsp;24 months and their caregivers.How to AttendThis event takes place on Zoom. Register at least 24 hours in advance of the session you want to attend, and you will automatically be registered for all upcoming sessions in this series. Only one registration per household is needed.&nbsp;YouÕll receive an email with a link to the secure Zoom meeting about 24 hours before the meeting. By registering for this event, you agree to abide by the&nbsp;Library Use Guidelines.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our&nbsp;Website Privacy Statement.Questions about attending online events? Check out our&nbsp;Events FAQs.AccessibilityAutomatic transcription is included in all CPL events using Zoom. Need live captioning for this event? Please call (312) 747-4072 or email&nbsp;access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Reading & Writing.","2","0","2",,,,,"workshop","https://chipublib.bibliocommons.com/events/6166f3ded68b0a2f003dc8c2",,"https://chipublib.bibliocommons.com/events/6166f3ded68b0a2f003dc8c2",,,"2021-11-09T00:00:00.000","2021-11-09T00:00:00.000","16:30","16:30","Children's Librarian",,"(312) 744-1139","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"128425","Using Computer Simulations to Help Solve Complex Problems","<p>Complex systems are all around us from a flock of birds creating beautiful patterns, to the spread of diseases to understanding and protecting ecosystems. Computer simulations are a great tool scientists use to understand complex systems.<br><br>In this class, you will learn about computer simulations and create your own simulations of an epidemic and what factors make it spread faster or stop. We will be using the online tool StarLogo Nova to create the simulations.</p>","TechGirlz","Building & Fixing Things","15","4","21",,,,,"workshop",,"https://www.techgirlz.org/techshop/using-computer-simulations-to-help-solve-complex-problems-2/","https://www.techgirlz.org/techshop/using-computer-simulations-to-help-solve-complex-problems-2/","2022-08-03T00:00:00.000","2022-08-06T00:00:00.000","2022-08-06T00:00:00.000","2022-08-06T00:00:00.000","14:30","16:30",,,,"Free",,"false","Unknown_Code",,,"online","https://cityoflearning-uploads.s3.amazonaws.com/2/ScheduledProgram/2-ScheduledProgram-128425-52520.png","false","false","Event",,,
"105865","Cotton Balls Penguin Craft","Grab the cotton balls, and let us make this adorable cotton balls penguin craft Ð toddlers, preschoolers, and kids in kindergarten will love this project.For kids 2 and up.How to AttendThis event takes place on Zoom. Register at least 24 hours before the event. Only one registration per household is needed. YouÕll receive an email with a link to the secure Zoom meeting about 24 hours before the meeting. By registering for this event, you agree to abide by the Library Use Guidelines.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQs.AccessibilityAutomatic transcription is included in all CPL events using Zoom. Need live captioning for this event? Please call (312) 747-4072 or email access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Music & Art.","10","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/61378692860f473a005dab83",,"https://chipublib.bibliocommons.com/events/61378692860f473a005dab83",,,"2021-11-30T00:00:00.000","2021-11-30T00:00:00.000","11:00","11:00","Kevin Pierre","kpierre@chipublib.org","(312) 747-5927","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
