"season","facility_id","latitude","longitude","street1","street2","city","state","postal_code","country","facility_name","url","phone","contact","begin_date","end_date","begin_time","end_time","begin_datetime","end_datetime","recurrence_days","hours","eligibility","cost","notes","record_id","location"
"2021-2022","246","41.75031","-87.68271","7855 S. WESTERN AVE.",,"Chicago","IL","60620","United States of America","CVS STORE #04979",,"773 436-6000",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_246","(41.75031, -87.68271)"
"2021-2022","247","41.93749","-87.64417","3033 N. BROADWAY ST.",,"Chicago","IL","60657","United States of America","CVS STORE #05001",,"773 883-6141",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_247","(41.93749, -87.64417)"
"2021-2022","248","41.90338","-87.66764","1200 N. ASHLAND, UNIT C-1",,"Chicago","IL","60622","United States of America","CVS STORE #05394",,"773 342-5917",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_248","(41.90338, -87.66764)"
"2021-2022","249","41.94136","-87.72711","3311 N. PULASKI RD.",,"Chicago","IL","60641","United States of America","CVS STORE #05681",,"773 685-5260",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_249","(41.94136, -87.72711)"
"2021-2022","250","41.87962","-87.63976","130 S. CANAL ST.",,"Chicago","IL","60606","United States of America","CVS STORE #05768",,"312 589-8991",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_250","(41.87962, -87.63976)"
"2021-2022","251","41.79958","-87.59543","1228 E. 53RD ST.",,"Chicago","IL","60615","United States of America","CVS STORE #05836",,"773 752-1425",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_251","(41.79958, -87.59543)"
"2021-2022","252","41.96885","-87.67933","4800 NORTH DAMEN",,"Chicago","IL","60625","United States of America","CVS STORE #05987",,"773 907-2010",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_252","(41.96885, -87.67933)"
"2021-2022","253","41.96103","-87.71244","3343 W. MONTROSE AVE.",,"Chicago","IL","60618","United States of America","CVS STORE #06785",,"773 279-2929",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_253","(41.96103, -87.71244)"
"2021-2022","254","41.77815","-87.72260","6315 SOUTH PULASKI RD,",,"Chicago","IL","60629","United States of America","CVS STORE #08502",,"773 284-7070",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_254","(41.77815, -87.7226)"
"2021-2022","255","41.70630","-87.70071","3156 WEST 103RD STREET",,"Chicago","IL","60655","United States of America","CVS STORE #08508",,"773 238-4941",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_255","(41.7063, -87.70071)"
"2021-2022","256","41.69236","-87.68103","11055 S. WESTERN AVENUE",,"Chicago","IL","60643","United States of America","CVS STORE #08519",,"773 445-1798",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_256","(41.69236, -87.68103)"
"2021-2022","257","41.93791","-87.64885","3101 N. CLARK",,"Chicago","IL","60657","United States of America","CVS STORE #08695",,"773 477-3333",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_257","(41.93791, -87.64885)"
"2021-2022","258","41.90374","-87.63129","1165 N. CLARK",,"Chicago","IL","60610","United States of America","CVS STORE #08698",,"312 280-8140",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_258","(41.90374, -87.63129)"
"2021-2022","259","41.88201","-87.63825","400 W MADISON ST",,"Chicago","IL","60606","United States of America","CVS STORE #08731",,"312 474-1051",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_259","(41.88201, -87.63825)"
"2021-2022","260","41.92460","-87.72595","3940 WEST FULLERTON",,"Chicago","IL","60647","United States of America","CVS STORE #08735",,"773 486-0343",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_260","(41.9246, -87.72595)"
"2021-2022","261","41.92573","-87.64937","2414 N. LINCOLN AVE.",,"Chicago","IL","60614","United States of America","CVS STORE #08737",,"773 665-8126",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_261","(41.92573, -87.64937)"
"2021-2022","262","41.83795","-87.64546","741 W 31ST",,"Chicago","IL","60616","United States of America","CVS STORE #08738",,"312 567-9044",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_262","(41.83795, -87.64546)"
"2021-2022","263","41.91314","-87.80576","1819 N. HARLEM AVENUE",,"Chicago","IL","60707","United States of America","CVS STORE #08739",,"773 237-8927",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_263","(41.91314, -87.80576)"
"2021-2022","264","41.89562","-87.68796","2427 W CHICAGO AVE",,"Chicago","IL","60622","United States of America","CVS STORE #08740",,"773 342-6060",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_264","(41.89562, -87.68796)"
"2021-2022","265","41.84319","-87.72467","2634 S PULASKI",,"Chicago","IL","60623","United States of America","CVS STORE #08741",,"773 522-2622",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_265","(41.84319, -87.72467)"
"2021-2022","266","41.89607","-87.65462","771 N OGDEN",,"Chicago","IL","60622","United States of America","CVS STORE #08745",,"312 243-5590",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_266","(41.89607, -87.65462)"
"2021-2022","267","41.99373","-87.66053","6150 N BROADWAY",,"Chicago","IL","60660","United States of America","CVS STORE #08747",,"773 274-9337",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_267","(41.99373, -87.66053)"
"2021-2022","268","41.96783","-87.76733","4801 N CENTRAL",,"Chicago","IL","60630","United States of America","CVS STORE #08750",,"773 282-2830",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_268","(41.96783, -87.76733)"
"2021-2022","269","41.95571","-87.67968","4051 N LINCOLN",,"Chicago","IL","60618","United States of America","CVS STORE #08751",,"773 871-2611",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_269","(41.95571, -87.67968)"
"2021-2022","270","41.94818","-87.66390","3637 N SOUTHPORT",,"Chicago","IL","60613","United States of America","CVS STORE #08753",,"773 348-5282",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_270","(41.94818, -87.6639)"
"2021-2022","271","41.97485","-87.78305","6200 W HIGGINS",,"Chicago","IL","60630","United States of America","CVS STORE #08756",,"773 775-9316",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_271","(41.97485, -87.78305)"
"2021-2022","272","41.88607","-87.62054","205 N. COLUMBUS",,"Chicago","IL","60601","United States of America","CVS STORE #08910",,"312 861-0315",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_272","(41.88607, -87.62054)"
"2021-2022","273","42.00044","-87.66086","6510 NORTH SHERIDAN RD.",,"Chicago","IL","60626","United States of America","CVS STORE #08980",,"773 338-4384",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_273","(42.00044, -87.66086)"
"2021-2022","274","41.87799","-87.62446","310 SOUTH MICHIGAN AVE",,"Chicago","IL","60604","United States of America","CVS STORE #10942",,"312 588-0704",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_274","(41.87799, -87.62446)"
"2021-2022","275","41.89446","-87.63429","670 - 678 NORTH WELLS STREET",,"Chicago","IL","60654","United States of America","CVS STORE #11090",,"312 255-0425",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_275","(41.89446, -87.63429)"
"2021-2022","276","41.88567","-87.65345","1034 WEST LAKE STREET",,"Chicago","IL","60607","United States of America","CVS STORE #11376",,"312 705-2004",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_276","(41.88567, -87.65345)"
"2021-2022","277","41.89238","-87.62698","25 EAST OHIO ST",,"Chicago","IL","60611","United States of America","CVS STORE #11410",,"312 340-3730",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_277","(41.89238, -87.62698)"
"2021-2022","278","41.76429","-87.74205","7100 S CICERO AVE",,"Chicago","IL","60629","United States of America","CVS STORE #16285",,"708 563-9061",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_278","(41.76429, -87.74205)"
"2021-2022","279","41.92985","-87.68464","2656 N ELSTON AVE",,"Chicago","IL","60647","United States of America","CVS STORE #16361",,"773 252-2210",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_279","(41.92985, -87.68464)"
"2021-2022","280","41.94654","-87.70208","2939 W ADDISON ST",,"Chicago","IL","60618","United States of America","CVS STORE #16771",,"773 604-7681",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_280","(41.94654, -87.70208)"
"2021-2022","281","41.81237","-87.72361","4433 S PULASKI RD",,"Chicago","IL","60632","United States of America","CVS STORE #16999",,"773 579-2121",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_281","(41.81237, -87.72361)"
"2021-2022","282","41.86757","-87.63059","1154 S CLARK ST",,"Chicago","IL","60605","United States of America","CVS STORE #17009",,"312 212-6301",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_282","(41.86757, -87.63059)"
"2021-2022","283","41.93083","-87.78913","6525 W DIVERSEY AVE",,"Chicago","IL","60707","United States of America","CVS STORE #17042",,"773 804-3611",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_283","(41.93083, -87.78913)"
"2021-2022","284","41.83415","-87.67460","1940 W 33RD ST",,"Chicago","IL","60608","United States of America","CVS STORE #17166",,"773 843-3267",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_284","(41.83415, -87.6746)"
"2021-2022","285","41.99073","-87.68298","2112 W PETERSON AVE",,"Chicago","IL","60659","United States of America","CVS STORE #17167",,"773 761-3006",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_285","(41.99073, -87.68298)"
"2021-2022","286","41.96334","-87.65632","4466 N BROADWAY ST",,"Chicago","IL","60640","United States of America","CVS STORE #17437",,"773 596-2377",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_286","(41.96334, -87.65632)"
"2021-2022","287","41.90377","-87.64337","1200 N LARRABEE ST",,"Chicago","IL","60610","United States of America","CVS STORE #17591",,"312 470-8945",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_287","(41.90377, -87.64337)"
"2021-2022","288","41.87772","-87.65469","1101 W JACKSON BLVD",,"Chicago","IL","60607","United States of America","CVS STORE #17634",,"312 279-3341",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_288","(41.87772, -87.65469)"
"2021-2022","289","41.88200","-87.62765","1 S STATE ST",,"Chicago","IL","60603","United States of America","CVS STORE #17643",,"312 279-2134",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_289","(41.882, -87.62765)"
"2021-2022","290","41.89094","-87.61754","401 E ILLINOIS ST",,"Chicago","IL","60611","United States of America","CVS STORE #17677",,"312 894-1765",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_290","(41.89094, -87.61754)"
"2021-2022","291","41.93083","-87.64414","2650 N CLARK ST",,"Chicago","IL","60614","United States of America","CVS STORE #17683",,"773 525-0179",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_291","(41.93083, -87.64414)"
