Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2016-2017,212,41.9411842,-87.6489247,3245 N HALSTED ST,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-248-3160,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_212,"(41.9411842, -87.6489247)",22,57,4449,730,25
2016-2017,245,41.95341,-87.68877,3944 NORTH WESTERN AVENUE,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-7600,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_245,"(41.95341, -87.68877)",39,46,21538,110,18
2016-2017,328,41.96825,-87.766962,4801 N CENTRAL AVE,,CHICAGO,IL,60630,United States of America,CVS/pharmacy,www.minuteclinic.com,773-282-2828,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,,,2016-2017_328,"(41.96825, -87.766962)",48,11,21869,129,50
2016-2017,275,41.90205,-87.71488,3552 WEST GRAND AVENUE,,CHICAGO,IL,60651,United States of America,CVS/pharmacy,http://www.cvs.com,773-772-8900,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-8:00 PM, Tue: 8:00 AM-8:00 PM, Wed: 8:00 AM-8:00 PM, Thu: 8:00 AM-8:00 PM, Fri: 8:00 AM-8:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_275,"(41.90205, -87.71488)",5,24,4299,423,49
2016-2017,11,41.7299,-87.5469,3201 E. 91st St.,,Chicago,IL,60617,United States of America,Villa Guadalupe Senior Service Inc.,,773-933-0344,Sarah Luker,10/04/2015,10/04/2015,8:30:00,14:00:00,10/04/2015 08:30:00 AM,10/04/2015 02:00:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_11,"(41.7299, -87.5469)",25,42,21202,510,47
2016-2017,95,41.917499,-87.705599,3110 W ARMITAGE AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-235-6758,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_95,"(41.917499, -87.705599)",1,23,22535,371,40
2016-2017,164,41.9679,-87.6498566,4720 N MARINE DR,,CHICAGO,IL,60640,United States of America,Walgreens,http://www.Walgreens.com,773-769-1315,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_164,"(41.9679, -87.6498566)",15,31,22616,636,39
2016-2017,86,42.017999,-87.690699,7510 N WESTERN AVE,,CHICAGO,IL,60645,United States of America,Walgreens,http://www.Walgreens.com,773-764-1765,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_86,"(42.017999, -87.690699)",12,20,22528,359,27
2016-2017,110,41.953804,-87.686439,2301 W IRVING PARK RD,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-267-8410,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_110,"(41.953804, -87.686439)",39,46,21538,613,18
2016-2017,213,41.8899859,-87.6244308,410 N MICHIGAN,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-321-951,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_213,"(41.8899859, -87.6244308)",6,37,21182,626,36
2016-2017,5,41.7408882,-87.7214,8359 S. Pulaski Rd.,,Chicago,IL,60652,United States of America,18th Ward Office,,773-284-5057,Chaquita Stacks,09/29/2015,09/29/2015,11:00:00,15:00:00,09/29/2015 11:00:00 AM,09/29/2015 03:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_5,"(41.7408882, -87.7214)",8,69,4300,198,30
2016-2017,71,41.8521873,-87.6677569,1643 W CERMAK RD,,CHICAGO,IL,60608,United States of America,Lower West WIC,http://www.cityofchicago.org/city/en/depts/cdph/supp_info/clinical_health/immunizations_walk-inclinics.html,312-747-1650,,10/01/2016,09/01/2020,,,,,"Thursday, Friday",Thursdays & Fridays: 8:30 AM to 3:30 PM,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_71,"(41.8521873, -87.6677569)",43,33,14920,126,26
2016-2017,34,41.6922,-87.6353571,507 W. 111th St.,,Chicago,IL,60628,United States of America,34th Ward Office,,773-928-6961,Diane Turner,10/22/2015,10/22/2015,10:00:00,14:00:00,10/22/2015 10:00:00 AM,10/22/2015 02:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_34,"(41.6922, -87.6353571)",19,45,21861,486,22
2016-2017,184,41.9685006,-87.72876,4010 W LAWRENCE AVE,,CHICAGO,IL,60630,United States of America,Walgreens,http://www.Walgreens.com,773-286-309,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_184,"(41.9685006, -87.72876)",48,14,21869,751,38
2016-2017,13,41.9873,-87.7026,5850 N. Lincoln Ave.,,Chicago,IL,60659,United States of America,40th Ward Office,,773-769-1140,Tim Czarivecki,10/05/2015,10/05/2015,10:00:00,14:00:00,10/05/2015 10:00:00 AM,10/05/2015 02:00:00 PM,Monday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_13,"(41.9873, -87.7026)",50,20,4450,65,24
2016-2017,70,41.7932746,-87.7276641,4150 W 55TH ST,,CHICAGO,IL,60632,United States of America,Greater Lawn WIC,http://www.cityofchicago.org/city/en/depts/cdph/supp_info/clinical_health/immunizations_walk-inclinics.html,312-747-5416,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday","Mondays, Tuesdays, Wednesdays: 8:30 AM to 3:30 PM. Closed 2nd Wed every month 12 to 4 PM",,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.  Closed 2nd Wed every month 12 to 4 PM,2016-2017_70,"(41.7932746, -87.7276641)",56,60,22248,793,6
2016-2017,327,41.993833,-87.660799,6150 N BROADWAY ST,,CHICAGO,IL,60660,United States of America,CVS/pharmacy,www.minuteclinic.com,773-274-9337,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,,,2016-2017_327,"(41.993833, -87.660799)",14,76,4451,536,16
2016-2017,278,41.7795,-87.64513,641 WEST 63RD STREET,,CHICAGO,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-783-8724,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-4:00 PM, Tue: 10:00 AM-6:00 PM, Wed: 8:00 AM-4:00 PM, Thu:10:00 AM-6:00 PM, Fri: 8:00 AM-4:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_278,"(41.7795, -87.64513)",11,66,21559,436,4
2016-2017,133,41.809899,-87.593299,1320 E 47TH ST,,CHICAGO,IL,60653,United States of America,Walgreens,http://www.Walgreens.com,773-373-6147,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_133,"(41.809899, -87.593299)",36,5,4301,450,10
2016-2017,132,41.955099,-87.653999,4025 N SHERIDAN RD,,CHICAGO,IL,60613,United States of America,Walgreens,http://www.Walgreens.com,773-528-8314,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_132,"(41.955099, -87.653999)",53,31,21186,577,39
2016-2017,254,41.9458,-87.7667,3615 NORTH CENTRAL AVENUE,,CHICAGO,IL,60634,United States of America,CVS/pharmacy,http://www.cvs.com,773-283-2355,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_254,"(41.9458, -87.7667)",21,15,22254,361,44
2016-2017,228,41.9555,-87.67925,4051 NORTH LINCOLN AVENUE,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-871-2611,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_228,"(41.9555, -87.67925)",39,46,21538,623,18
2016-2017,131,41.939299,-87.670399,1649 W BELMONT AVE,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-281-8439,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_131,"(41.939299, -87.670399)",22,57,4449,711,40
2016-2017,210,41.8949915,-87.6215087,"251 E HURON STREET, SUITE 2B114",,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-951-1084,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:30 PM, Sat: 8:00 AM-4:00 PM PM, Sun: 8:00 AM-4:00 PM",,Call for details.,,2016-2017_210,"(41.8949915, -87.6215087)",6,37,21182,158,36
2016-2017,323,41.87979,-87.627285,137 S STATE ST,,CHICAGO,IL,60603,United States of America,CVS/pharmacy,www.minuteclinic.com,312-609-1215,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:00 AM-7:00 PM, Tue: 8:00 AM 7:00 PM, Wed: 8:00 AM-7:00 PM, Thu: 8:00 AM 7:00 PM, Fri: 8:00 AM-7:00 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,,,2016-2017_323,"(41.87979, -87.627285)",34,38,14311,367,36
2016-2017,107,41.891072,-87.617701,342 E ILLINOIS ST,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-467-485,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_107,"(41.891072, -87.617701)",6,37,21182,159,36
2016-2017,286,41.88347,-87.6342,208 WEST WASHINGTON,,CHICAGO,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-201-5921,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_286,"(41.88347, -87.6342)",46,38,14914,92,36
2016-2017,163,41.808559,-87.665239,1614 W 47TH ST,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-247-3051,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_163,"(41.808559, -87.665239)",37,59,14924,740,4
