DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
"SBY RG2-1101, LLC",SHANG NOODLE ASIAN SMALL PLATES,2646288,Restaurant,Risk 1 (High),1101 S WABASH AVE ,CHICAGO,IL,60605,10/25/2021,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 2-102.14(O) OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-010. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-205.11 OBSERVED DISHES INSIDE OF THE HANDWASHING SINK LOCATED IN THE REAR FOOD PREP AREA. INSTRUCTED NEVER TO BLOCK HAND WASHING SINK. THE HANDWASHING SINK MUST BE ACCESSIBLE AT ALL TIMES. THE MANAGER REMOVED ITEMS FROM THE BASIN DURING THE INSPECTION. PRIORITY FOUNDATION. CITATION ISSUED 7-38-030(C). | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14 OBSERVED HANDWASHING SIGNS ARE NEEDED AT THE HANDWASHING SINKS LOCATED BY THE SUSHI BAR AND DRINK PREP STATION. INSTRUCTED TO PROVIDE. | 14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: 3-202.18(A) OBSERVED NO SHELLFISH TAGS ON SITE FOR SHELLED CLAMS AND SHELLED MUSSELS BEING STORED AT THE FRONT PREP COOLER IN THE FOOD PREP AREA. INSTRUCTED TO DISCARD AND DENATURE SAID ITEMS AND ALWAYS MAINTAIN ALL SHELLFISH TAGS, RECEIPTS, AND CONTAINERS WITH ALL MOLLUSCAN SHELLFISH PRODUCTS AT ALL TIMES. THE MANAGER DISCARDED AND DENATURED SAID FOODS DURING THE INSPECTION. PRIORITY FOUNDATION. CITATION ISSUED 7-38-005. | 29. COMPLIANCE WITH VARIANCE/SPECIALIZED PROCESS/HACCP - Comments: 8-103.12(B) OBSERVED FACILITY UNABLE TO PROVIDE A LETTER FROM A LABORATORY OR A PH METER FOR SUSHI RICE. NO SUSHI RICE WAS BEING PREPARED OR HELD AT ROOM TEMPERATURE AT THE TIME OF THE INSPECTION. INSTRUCTED TO PROVIDE A LETTER FROM A LABORATORY OR PROVIDE A PH METER ON-SITE TO TEST SUSHI RICE. PRIORITY FOUNDATION 7-38-005. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-302.12 OBSERVED NO METAL STEM THERMOMETER ON-SITE TO TAKE TEMPERATURES OF COLD AND HOT TCS FOODS. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12 OBSERVED SPICES OUT OF THE ORIGINAL PACKAGING AND STORED IN STAINLESS STEEL CONTAINERS LOCATED BY THE COOKING EQUIPMENT WITHOUT LABELS CONTAINING PRODUCT NAMES. INSTRUCTED TO PROVIDE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.13 OBSERVED FLY STRIPS ON THE CEILING IN THE DRY STORAGE AREA. INSTRUCTED TO REMOVE AND FACILITY CAN NOT SET INSECT CONTROL DEVICES, ALL INSECT CONTROL DEVICES CAN ONLY BE SET BY A LICENSED PEST CONTROL OPERATOR. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-501.111 OBSERVED EVIDENCE OF INSECT ACTIVITY ON SITE. OBSERVED ABOUT 5 LARGE LIVE FLIES FLYING IN THE REAR DISHWASHING AREA AND THE CUSTOMER SERVICE AREA AND ABOUT 15 SMALL LIVE FLIES LOCATED ON THE CEILING IN THE DRY STORAGE AREA. INSTRUCTED TO ELIMINATE LIVE LARGE AND SMALL FLIES ACTIVITY, CLEAN AND SANITIZE AFFECTED AREAS, AND RECOMMENDED CONTACTING PEST CONTROL FOR A SERVICE. PRIORITY FOUNDATION. CITATION ISSUED 7-38-020(A). | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: 4-904.11 OBSERVED PLATES NOT INVERTED IN THE CUSTOMER DINING AREA AND BY THE SUSHI BAR PREP AREA. INSTRUCTED TO INVERT ALL PLATES IN ORDER TO PROTECT FROM ANY POSSIBLE CONTAMINATION. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(C) OBSERVED THE INTERIOR OF THE FRYERS WITH ACCUMULATED FOOD AND GREASE DEBRIS. INSTRUCTED TO CLEAN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15 OBSERVED LOW COLD WATER PRESSURE AT THE HANDWASHING SINK LOCATED BY THE SUSHI BAR PREP AREA. INSTRUCTED TO INCREASE COLD WATER PRESSURE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17 OBSERVED NO COVERED RECEPTACLE INSIDE OF THE EMPLOYEE'S TOILET ROOM. INSTRUCTED TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.13 OBSERVED FLOORS UNDER THE FRYERS WITH ACCUMULATED FOOD AND GREASE DEBRIS AND MINOR ACCUMULATED DIRT DEBRIS ON THE FLOORS THROUGHOUT. INSTRUCTED TO CLEAN ALL.",41.86918149037602,-87.62572551681154,"(-87.62572551681154, 41.86918149037602)",,,,,
M BURGER,M BURGER,2098829,Restaurant,Risk 2 (Medium),100 W RANDOLPH ST ,CHICAGO,IL,60601,10/21/2021,Canvass,Out of Business,,41.88458626715456,-87.63101044588599,"(-87.63101044588599, 41.88458626715456)",,,,,
REEF KITCHENS,REEF KITCHENS,2677729,Mobile Food Preparer,Risk 2 (Medium),135 N KEDZIE AVE ,CHICAGO,IL,60612,10/19/2021,License Re-Inspection,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: Violation Codes: 4-601.11(C) Inspector Comments: MUST CLEAN DEBRIS BUILD UP FROM PREP COOLERS AND GRILL TABLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Violation Codes: 6-201.13 Inspector Comments: EPOXY FLOORING IN POOR REPAIR ON FOOD TRUCK.MUST MAKE FLOOR SMOOTH AND EASILY CLEANABLE.",41.88390509704504,-87.70605925083947,"(-87.70605925083947, 41.88390509704504)",,,,,
KINGS FOOD GROCERY STORE,KINGS FOOD GROCERY STORE,2813859,Grocery Store,Risk 2 (Medium),6600 S HALSTED ST ,CHICAGO,IL,60621,10/19/2021,License,Not Ready,,41.77424811644649,-87.64478977456783,"(-87.64478977456783, 41.77424811644649)",,,,,
SPIRIT ANIMAL,SPIRIT ANIMAL,2762692,TAVERN,Risk 3 (Low),1009 W LAKE ST ,CHICAGO,IL,60607,10/19/2021,License,Pass,"39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED OPEN CEILING WITH PIPES OVER ICE MACHINE/DISH WASHING AREA. MUST COMPLETELY ENCLOSE PIPES. MUST MAINTAIN SAME. ",41.88546689358433,-87.65254469106307,"(-87.65254469106307, 41.88546689358433)",,,,,
NEW PISGAH DAY CARE,NEW PISGAH DAY CARE,2215474,Children's Services Facility,Risk 1 (High),8130 S RACINE AVE ,CHICAGO,IL,60620,10/18/2021,Canvass,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAKING FAUCETS ON HAND WASHING SINKS IN BOYS WASHROOM AND 3-COMPARTMENT SINK IN KITCHEN. INSTRUCTED MANAGER TO REPAIR.,41.74591661747167,-87.65376178752422,"(-87.65376178752422, 41.74591661747167)",,,,,
ROBERT ET FILS,ROBERT ET FILS,2470577,Restaurant,Risk 1 (High),4229 N LINCOLN AVE ,CHICAGO,IL,60618,10/18/2021,Non-Inspection,No Entry,,41.958678131096015,-87.68176382669273,"(-87.68176382669273, 41.958678131096015)",,,,,
"PANDA EXPRESS, INC","PANDA EXPRESS, INC",1649700,Restaurant,Risk 1 (High),130 E RANDOLPH ST ,CHICAGO,IL,60601,10/15/2021,Canvass,Pass,,41.884588371969095,-87.62327256105529,"(-87.62327256105529, 41.884588371969095)",,,,,
Hearth and Crust Restaurant,Hearth and Crust Restaurant,2464729,Restaurant,Risk 1 (High),3608 W Irving Park RD ,CHICAGO,IL,60618,10/15/2021,Non-Inspection,No Entry,,41.95387754108717,-87.718238078095,"(-87.718238078095, 41.95387754108717)",,,,,
St. Clement School,St  Clement School,1878490,School,Risk 1 (High),2524 N Orchard ST ,CHICAGO,IL,60614,10/15/2021,Canvass,Pass w/ Conditions,2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO ONE ON-SITE WITH A CURRENT CITY OF CHICAGO CERTIFIED FOOD MANAGER CERTIFICATE. PRIORITY FOUNDATION VIOLATION 7-38-012,41.92859300625878,-87.64658391968042,"(-87.64658391968042, 41.92859300625878)",,,,,
"MAYA ONE FOOD & SPIRITS, INC.",MAYA ONE FOOD & SPIRITS,2813435,Grocery Store,Risk 3 (Low),4138 N MILWAUKEE AVE ,CHICAGO,IL,60641,10/14/2021,License,Pass w/ Conditions,,41.95616746829924,-87.7507882794648,"(-87.7507882794648, 41.95616746829924)",,,,,
LA MICHOACANNA PREFERIDA,LA MICHOACANNA PREFERIDA,2099471,Restaurant,Risk 2 (Medium),5904 1/2 W 63RD ST ,CHICAGO,IL,60638,10/14/2021,Canvass,Out of Business,,41.778012898008846,-87.7693010599763,"(-87.7693010599763, 41.778012898008846)",,,,,
7-ELEVEN,7_ELEVEN,33039,Grocery Store,Risk 2 (Medium),200 N DEARBORN ST ,CHICAGO,IL,60601,10/13/2021,Canvass,Pass,,41.88579631234916,-87.6296461541294,"(-87.6296461541294, 41.88579631234916)",,,,,
PROGO,TRUENORTH,2405682,Restaurant,Risk 2 (Medium),5507 N CLARK ST ,CHICAGO,IL,60640,10/13/2021,Canvass,Out of Business,,41.981910361685216,-87.66831166669041,"(-87.66831166669041, 41.981910361685216)",,,,,
STARBUCKS COFFEE #9426,STARBUCKS,2374684,Restaurant,Risk 2 (Medium),520 N OGDEN AVE ,CHICAGO,IL,60642,10/13/2021,Canvass,Out of Business,,41.89176977820589,-87.65860461424934,"(-87.65860461424934, 41.89176977820589)",,,,,
CRISTO REY JESUIT HIGH SCHOOL,CRISTO REY HIGH SCHOOL,2225540,School,Risk 1 (High),1851 W 22ND ST ,CHICAGO,IL,60608,10/13/2021,Canvass,Pass,,41.85210753886608,-87.67296075310296,"(-87.67296075310296, 41.85210753886608)",,,,,
KIDZ CREATIVE CORNER,KIDZ CREATIVE CORNER,2555611,Daycare Above and Under 2 Years,Risk 1 (High),4259 N WESTERN AVE ,CHICAGO,IL,60618,10/13/2021,Canvass,Pass,,41.95944802136064,-87.68848155320953,"(-87.68848155320953, 41.95944802136064)",,,,,
DUNAJEC INC,DUNAJEC,55891,Grocery Store,Risk 1 (High),5060 S ARCHER AVE ,CHICAGO,IL,60632,10/13/2021,Canvass,Out of Business,,41.80126688672693,-87.72691924778876,"(-87.72691924778876, 41.80126688672693)",,,,,
McDade Classical,McDade Classical,29181,School,Risk 1 (High),8801 S Indiana (200E) ,CHICAGO,IL,60619,10/12/2021,Canvass,Pass,,41.73451386526644,-87.61917677427326,"(-87.61917677427326, 41.73451386526644)",,,,,
ANDREA'S BAKERY,SAN JUDITAS BAKERY,2543086,Bakery,Risk 2 (Medium),4140 W 63RD ST ,CHICAGO,IL,60629,10/08/2021,Canvass,Out of Business,,41.77871818821375,-87.72682467788775,"(-87.72682467788775, 41.77871818821375)",,,,,
TAQUERIA LA CIUDAD,TAQUERIA LA CIUDAD,2812788,Restaurant,Risk 1 (High),5009 S ASHLAND AVE ,CHICAGO,IL,60609,10/08/2021,License,Not Ready,,41.802825619757144,-87.6646684305344,"(-87.6646684305344, 41.802825619757144)",,,,,
CB'S CATERING LLC,CB'S CATERING LLC,2812984,Liquor,Risk 3 (Low),135 N KEDZIE AVE ,CHICAGO,IL,60612,10/07/2021,License,Pass,,41.88390509704504,-87.70605925083947,"(-87.70605925083947, 41.88390509704504)",,,,,
YOLK CAFE,YOLK CAFE,2298934,Restaurant,Risk 1 (High),500 W MADISON ST ,CHICAGO,IL,60661,10/07/2021,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY AND MAINTAIN WITH VERIFIABLE SIGNED COPIES ON SITE FOR ALL FOOD EMPLOYEES IN ACKNOWLEDGMENT OF REPORTING AGREEMENT.  PRIORITY FOUNDATION VIOLATION #7-38-010. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO WRITTEN PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING OR DIARRHEAL EVENTS. SUPPLIES MUST INCLUDE ADEQUATE SANITIZER THAT ELIMINATES NOROVIRUS. INSTRUCTED FACILITY TO PROVIDE CLEAN UP POLICY AND SUPPLIES TO PROPERLY HANDLE BODILY FLUID SPILLS ON SITE.  PRIORITY FOUNDATION VIOLATION #7-38-005.  | 22. PROPER COLD HOLDING TEMPERATURES - Comments: NOTED INTERNAL TEMPERATURES OF THE FOLLOWING TIME/TEMPERATURE CONTROL FOR SAFETY FOOD ITEMS INSIDE THE REACH IN COOLER IN THE COFFEE PREP AREA TO BE IMPROPER: 2 GALLONS OF MILK, 1 HALF GALLON OF CREAMER, AND 2 QUARTS OF NON-DAIRY ALMOND MILK AT 55F. MANAGER IMMEDIATELY AND VOLUNTARILY DISPOSED OF OF PRODUCTS WORTH $50 THROUGH DENATURING PROCESS.  PRIORITY VIOLATION #7-38-005. CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: NOTED IMPROPER COLD-HOLD TEMPERATURE OBSERVED BETWEEN 47F-52F AT REACH IN COOLER IN COFFEE PREP AREA; UNIT TAGGED. INFORMED ALL REFRIGERATOR UNITS SHALL MAINTAIN A PROPER TEMPERATURE OF 41F AND BELOW. REFRIGERATOR UNIT MUST NOT BE USED UNTIL REINSPECTED BY CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH).  PRIORITY VIOLATION #7-38-005. CITATION ISSUED.	 | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO AMBIENT AIR THERMOMETERS INSIDE THE REACH IN COOLERS. INSTRUCTED TO PROVIDE CONSPICUOUS AND EASILY READABLE THERMOMETERS INSIDE ALL REFRIGERATOR UNITS TO PROPERLY MONITOR THE AMBIENT AIR TEMPERATURE OF EQUIPMENT. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED ECOLAB PEST CONTROL LOG BOOK WITH LATEST REPORT DATED JULY 9,2020; NO LATER REPORTS FOR 2020, NOR 2021 SERVICE REPORTS. ALL RETAIL FOOD ESTABLISHMENTS MUST MAINTAIN A LOG BOOK WHICH SHALL BE KEPT FOR A PERIOD OF TWELVE (12) MONTHS AND INCLUDE A COPY OF THE SERVICE TICKETS AND THE PEST CONTROL COMPANY?S ILLINOIS DEPARTMENT OF PUBLIC (IDPH) HEALTH LICENSE NUMBER. INSTRUCTED TO PROVIDE.  PRIORITY FOUNDATION VIOLATION #7-38-020(C). | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WET WIPING CLOTHS ON SEVERAL PREP SURFACE AREAS. INSTRUCTED TO PROPERLY STORE WIPING CLOTHS IN A SANITIZING SOLUTION BETWEEN USES TO PREVENT CONTAMINATION OF EQUIPMENT & FOOD. MUST MAINTAIN | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: NOTED FACILITY STORING BIN OF CLEAN CUPS AND OTHER UTENSILS ON THE FLOOR UNDER PREP TABLE SURROUNDING LOW TEMPARATURE DISH MACHINE. INSTRUCTED TO REMOVE AND PROPERLY STORE CLEAN EATING UTENSILS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED 3-COMPARTMENT SINK STOPPERS MISSING/NOT WORKING AT RIGHT COMPARTMENT WHERE A WIPING CLOTH WAS NOTED IN PLACE TO STOP WATER FROM DRAINING. INSTRUCTED MANAGER MUST PROVIDE WORKING STOPPERS AT 3-COMPARTMENT SINK AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MOP IN A POSITION THAT DOES NOT ALLOW TO DRY PROPERLY AND PREVENT PEST HARBORAGE. MUST STORE MOP AFTER USE IN A MOUNTED POSITION THAT ALLOWS FOR AIR-DRYING WITHOUT SOILING AND PEST HARBORAGING. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED EXPIRED FOOD HANDLER CERTIFICATES. INSTRUCTED TO MAINTAIN RECORDS AT ALL TIMES. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO CERTIFIED FOOD MANAGER WITH ALLERGEN TRAINING. INSTRUCTED ANY PERSONS WITH THE CITY OF CHICAGO FOOD SANITATION CERTIFICATE TO COMPLY WITH COMPLETION OF TRAINING. MUST PROVIDE DOCUMENTATION.",41.88199433820508,-87.6397586848809,"(-87.6397586848809, 41.88199433820508)",,,,,
TAQUERIA LA FOGATA,TAQUERIA LA FOGATA,2418971,Restaurant,Risk 1 (High),3930 W MONTROSE AVE ,CHICAGO,IL,60618,10/06/2021,Canvass,Pass w/ Conditions,36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER INSIDE PREP COOLER AND WALK-IN COOLER. INSTRUCTED TO PROVIDE. | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: OBSERVED NO HOT WATER THROUGHOUT FACILITY BETWEEN 1:40-2:00PM WHILE FACILITY WAS OPEN AND OPERATING. PLUMBER ARRIVED ON SITE AT 2PM AND CORRECTED VIOLATION. INSTRUCTED TO MAINTAIN SUFFICIENT HOT WATER THROUGHOUT FACILITY AT ALL TIMES. PRIORITY VIOLATION 7-38-030(C). CITATION ISSUED.  ,41.961071626953505,-87.72666842914063,"(-87.72666842914063, 41.961071626953505)",,,,,
RJ GRUNTS,RJ GRUNTS/T5 M10 (FOOD COURT),2308567,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,10/06/2021,Canvass,Pass,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: INSTRUCTED TO LABEL FOOD CONTAINERS IDENTIFIED WITH COMMON NAME (RICE, FLOUR ETC) IN REAR PREP AREA. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: INSTRUCTED TO CLEAN AND REPAINT EXTERIOR SURFACES OF GREASE BOX UNDERNEATH 3 COMPARTMENT SINK IN REAR PREP/DISHWASHING AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS INFRONT PREP/SERVICE LINE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN CEILING WITH DUST ACCUMULATION ABOVE FRONT PREP/SERVICE AREA.",42.008536400868735,-87.91442843927047,"(-87.91442843927047, 42.008536400868735)",,,,,
LOS ALTOS,LOS ALTOS,2590216,Restaurant,Risk 1 (High),1848 W 47TH ST ,CHICAGO,IL,60609,10/06/2021,Complaint Re-Inspection,Pass,,41.80864676132468,-87.6717775148354,"(-87.6717775148354, 41.80864676132468)",,,,,
FRESHII,FRESHII,2437087,Restaurant,Risk 1 (High),600 E GRAND AVE ,CHICAGO,IL,60611,10/05/2021,Canvass,Out of Business,,41.892094136861786,-87.61156988394656,"(-87.61156988394656, 41.892094136861786)",,,,,
BELLA NOTTE,BELLA NOTTE,1379731,Restaurant,Risk 1 (High),1374 W GRAND AVE ,CHICAGO,IL,60642,10/05/2021,Complaint,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY DURING INSPECTION. INSTRUCTED TO COMPLY. PRIORITY FOUNDATION VIOLATION 7-38-010 NO CITATION ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURE AND CLEAN-UP KIT FOR RESPONDING TO VOMITING AND DIARRHEA EVENTS. INSTRUCTED TO COMPLY. 7-38-005 NO CITATION ISSUED. | 15. FOOD SEPARATED AND PROTECTED - Comments: OBSERVED RAW CHICKEN AND SHRIMP STORED ABOVE BROCCOLI AND MUSHROOMS INSIDE PREP COOLER NEAR BROILER. INSTRUCTED TO REMOVE TO PREVENT CROSS CONTAMINATION. PRIORITY. 7-38-005. CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED TCS FOODS CHICKEN (47.8F), CALAMARI (46.9F), AND EGGS (50.3) HELD AT IMPROPER TEMPERATURES IN PREP COOLER NEAR GRILLING AREA. INSTRUCTED TO DISCARD APPROXIMATELY 20 POUNDS OF FOOD PRODUCT AT A COST OF $300. PRIORITY. 7-38-005. CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED PREP COOLER NEAR GRILLING AREA MAINTAINING IMPROPER COLD HOLDING TEMPERATURE OF 46.9F. ALL EQUIPMENT USED FOR COLD HOLDING MUST MAINTAIN TEMPERATURE OF 41F OR LESS. PRIORITY. 7-38-005. CITATION ISSUED. COOLER TAGGED FOR RE-INSPECTION. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER INSIDE STANDING 2 DOOR COOLER IN PREP AREA. MUST PROVIDE. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED IMPROPER METAL STEM THERMOMETER ON SITE. INSTRUCTED TO PROVIDE METAL STEM THERMOMETER TO MEASURE HOT AND COLD TEMPERATURES AND KEEP ON SITE AT ALL TIMES. PRIORITY FOUNDATION. 7-38-005. CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/4' GAP UNDERNEATH SCREEN EXIT DOOR TO ALLEY. MUST MAKE DOOR TIGHT FITTING TO PREVENT PEST ACTIVITY. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED MULTIPLE BOXES AND CONTAINERS OF FOOD ON FLOOR INSIDE WALK IN FREEZER IN BASEMENT. INSTRUCTED TO ELEVATE ALL FOOD ITEMS AT LEAST 6 INCHES FROM THE FLOOR. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN GASKET ON STANDING 2 DOOR COOLER AND PREP COOLERS. INSTRUCTED TO REPAIR AND MAINTAIN. ALSO OBSERVED BROKEN LID ON PREP COOLER NEAR NOODLE PREP STATION. MUST REPAIR AND MAINTAIN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO CHEMICAL TEST STRIPS ON SITE DURING TIME OF INSPECTION. INSTRUCTED TO PROVIDE CHLORINE TEST STRIPS FOR 3 COMPARTMENT SINK. PRIORITY FOUNDATION. 7-38-005. CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CARDBOARD USED AS MATS THROUGHOUT KITCHEN FLOOR. INSTRUCTED TO USE MATERIAL THAT IS SMOOTH AND EASILY CLEANABLE. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOOD HANDLER TRAINING FOR ALL EMPLOYEES NOT AVAILABLE DURING TIME OF INSPECTION. ALL FOOD HANDLERS MUST OBTAIN FOOD HANDLER TRAINING AND MAINTAIN PROOF ON SITE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS FROM 07/22/2019 NOT CORRECTED: #55 OBSERVED EXCESSIVE CLUTTER STORED IN THE REAR KITCHEN AREA LEADING OUT TOWARDS THE BACK ENTRANCE. INSTRUCTED TO REMOVE AND MAINTAIN. #58  OBSERVED NO PROOF OF ALLERGEN TRAINING FROM THE CERTIFIED MANAGER. INSTRUCTED THAT ALL MANAGERS WITH A CITY OF CHICAGO SANITATION CERTIFICATE MUST COMPLY WITH ALLERGEN TRAINING. | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: SUMMARY REPORT IS COVERED BY OTHER PAPERWORK INSIDE BOARD. SUMMARY REPORT MUST ALWAYS BE VISIBLE TO THE PUBLIC. PRIORITY FOUNDATION. 7-42-010(B). NO CITATION ISSUED. | 64. MISCELLANEOUS / PUBLIC HEALTH ORDERS - Comments: OBSERVED MANAGER, WAITER AND KITCHEN STAFF NOT WEARING MASKS WHILE INTERACTING WITH GUESTS INSIDE RESTAURANT. 7-28-060. CITATION ISSUED.",41.89114149453451,-87.66195667763836,"(-87.66195667763836, 41.89114149453451)",,,,,
MAYAHUEL RESTAURANT & PULQUERIA,MAYAHUEL RESTAURANT & PULQUERIA,12141,Restaurant,Risk 1 (High),4820 S CICERO AVE ,CHICAGO,IL,60638,10/05/2021,Canvass,Out of Business,,41.805139326234766,-87.7432424761978,"(-87.7432424761978, 41.805139326234766)",,,,,
THE HOLLANDER,THE HOLLANDER,2458699,Restaurant,Risk 1 (High),1616-1624 N MILWAUKEE AVE ,CHICAGO,IL,60647,10/05/2021,Canvass,Out of Business,,41.910720618104996,-87.67821910765696,"(-87.67821910765696, 41.910720618104996)",,,,,
BIG BOSS,BIG BOSS,2517534,Restaurant,Risk 1 (High),2520 S HALSTED ST ,CHICAGO,IL,60608,09/22/2021,Canvass,Out of Business,,41.84638121795965,-87.64661301435865,"(-87.64661301435865, 41.84638121795965)",,,,,
SUSHI DOKKU,SUSHI DOKKU,2703701,Restaurant,Risk 1 (High),15 W WASHINGTON ST ,CHICAGO,IL,60602,08/24/2021,License,Pass,,41.883108620702494,-87.62846686342625,"(-87.62846686342625, 41.883108620702494)",,,,,
DAK,DAK,2177113,Restaurant,Risk 1 (High),1104 W GRANVILLE AVE ,CHICAGO,IL,60660,07/29/2021,Non-Inspection,No Entry,,41.99468314706896,-87.65855621351416,"(-87.65855621351416, 41.99468314706896)",,,,,
goPuff,goPuff,2786043,Grocery Store,Risk 3 (Low),3118 N HARLEM AVE ,CHICAGO,IL,60634,07/15/2021,License,Pass,,41.93695159724343,-87.80685732057917,"(-87.80685732057917, 41.93695159724343)",,,,,
ORIOLE,ORIOLE,2781336,Restaurant,Risk 3 (Low),661 W WALNUT ST ,CHICAGO,IL,60661,06/02/2021,License,Not Ready,,41.886135368620835,-87.6451750641585,"(-87.6451750641585, 41.886135368620835)",,,,,
