"school_id","name_of_school","street_address","city","state","zip","phone_number","website","blue_ribbon_award","cps_performance_policy_level","cps_performance_policy_status","probation_length","my_voice_my_school_overall_rating","student_response_rate","teacher_response_rate","involved_family","supportive_environment","ambitious_instruction","effective_leaders","collaborative_teachers","safe","school_community","parent_teacher_partnership","quality_of_facilities","healthy_schools_certification","creative_schools_certification","nwea_reading_growth_percentile_all_grades","nwea_reading_growth_percentile_grade_3","nwea_reading_growth_percentile_grade_4","nwea_reading_growth_percentile_grade_5","nwea_reading_growth_percentile_grade_6","nwea_reading_growth_percentile_grade_7","nwea_reading_growth_percentile_grade_8","nwea_math_growth_all_grades","nwea_math_growth_grade_3","nwea_math_growth_grade_4","nwea_math_growth_grade_5","nwea_math_growth_grade_6","nwea_math_growth_grade_7","nwea_math_growth_grade_8","nwea_reading_attainment_percentile_all_grades","nwea_reading_attainment_percentile_grade_2","nwea_reading_attainment_percentile_grade_3","nwea_reading_attainment_percentile_grade_4","nwea_reading_attainment_percentile_grade_5","nwea_reading_attainment_percentile_grade_6","nwea_reading_attainment_percentile_grade_7","nwea_reading_attainment_percentile_grade_8","nwea_math_attainment_percentile_all_grades","nwea_math_attainment_percentile_grade_2","nwea_math_attainment_percentile_grade_3","nwea_math_attainment_percentile_grade_4","nwea_math_attainment_percentile_grade_5","nwea_math_attainment_percentile_grade_6","nwea_math_attainment_percentile_grade_7","nwea_math_attainment_percentile_grade_8","epas_growth_percentile","explore_growth_percentile_grade_9","plan_growth_percentile_grade_10","act_growth_percentile_grade_11","epas_attainment_percentile","explore_attainment_percentile_grade_9","plan_attainment_percentile_grade_10","grade_act_attainment_percentile_grade_11","explore_spring_2013_average_grade_9","explore_spring_2013_average_grade_10","explore_fall_2011_average_grade_9","plan_fall_2012_average_grade_10","act_spring_2013_average_grade_11","freshmen_on_track_rate_percentage_2013","freshmen_on_track_rate_percentage_2012","_4_year_graduation_rate_percentage_2013","_4_year_graduation_rate_percentage_2012","_5_year_graduation_rate_percentage_2013","_5_year_graduation_rate_percentage_2012","college_enrollment_rate_percentage_2013","college_enrollment_rate_percentage_2012","college_persistence_rate_percentage_2013","college_persistence_rate_percentage_2012","suspensions_per_100_2013","suspensions_per_100_2012","percentage_of_misconducts_resulting_in_suspension_2013","percentage_of_misconducts_resulting_in_suspension_2012","average_length_of_suspensions_2013","average_length_of_suspensions_2012","student_attendance_percentage_2013","student_attendance_percentage_2012","teacher_attendance_percentage_2013","teacher_attendance_percentage_2012","gr3_8_on_track_percentage_2013","one_year_dropout_rate_percentage_2013","one_year_dropout_rate_percentage_2012","x_coordinate","y_coordinate","longitude","latitude","location"
"400056","Noble Street Charter - Rowe-Clark Math & Sci Acad","3645 W Chicago Ave","Chicago","IL","60651","(773) 242-2212","http://www.roweclark.org/",,"LEVEL 2","NOT APPLICABLE",,"WELL-ORGANIZED","80.70","88.40","NEUTRAL","STRONG","STRONG","NEUTRAL","STRONG","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27",,,"27","36",,,"36",,,"13.6","16.4","18.3",,,"64.80","69.30","75.30","72.60","72","82.80","63",,,,,,,,"93.30","94.10",,,,"1.70","4.60","1151765.905","1905050.561","41.89533478","-87.7180503","(-87.7180503, 41.89533478)"
"610565","Excel Academy of Englewood","7141 S Morgan St","Chicago","IL","60621",,"http://www.cps.edu",,,,,"NOT ENOUGH DATA",,,"NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA",,,,"NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1170922.983","1857302.22","41.76391032","-87.64908807","(-87.64908807, 41.76391032)"
"400018","Austin Business and Entrepreneurship Academy HS","231 N Pine Ave","Chicago","IL","60644","(773) 534-6316","http://www.abeacademy.org/",,"LEVEL 3","ON PROBATION","5","NOT YET ORGANIZED","76.30","95","VERY WEAK","WEAK","WEAK","WEAK","VERY WEAK","WEAK","STRONG","NEUTRAL","NEUTRAL","NOT CERTIFIED","EMERGING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","17","1","16","5","5","8","5","12.8","13.8","12.4","13.3","13.7","88.50","80.60","46.50","57.10","61.50","54.40","51.70","55.40","54.20","45.70","189.9","239.3","16.50","28.30","2.9","2.5","78.40","73","95","94.30",,"1.40","6.90","1139494.763","1901274.258","41.88520477","-87.76321191","(-87.76321191, 41.88520477)"
"609745","Southside Occupational Academy High School","7342 S Hoyne Ave","Chicago","IL","60636","(773) 535-9100","http://www.southside.cps.k12.il.us",,,,,"WELL-ORGANIZED","0.50","96.90","STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","STRONG","STRONG","NOT ENOUGH DATA","VERY STRONG","VERY STRONG","VERY STRONG","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.40",,,"53.20","0","0",,,"20.5","16","24.20",,"2",,"89","87.80","93.60","96",,"13.20","3.30","1163596.617","1855772.059","41.75986813","-87.6759838","(-87.6759838, 41.75986813)"
"609759","Roberto Clemente Community Academy High School","1147 N Western Ave","Chicago","IL","60622","(773) 534-4000","http://www.clementehs.org/",,"LEVEL 2","ON PROBATION","18","NOT YET ORGANIZED","90.70","92.40","NEUTRAL","NEUTRAL","WEAK","WEAK","WEAK","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","STRONG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50","68","5","73","12","22","11","10","14.7","14","12.2","14.2","15","89","92.60","63.40","53.60","56.30","52","40.40","37.90","51.30","51","101.7","57.5","43","77.20","2.7","5","81.20","78.70","94.20","95.50",,"2","1.30","1160235.206","1907768.877","41.90262318","-87.68686934","(-87.68686934, 41.90262318)"
"609679","Charles Allen Prosser Career Academy High School","2148 N Long Ave","Chicago","IL","60639","(773) 534-3200","http://www.prosseracademy.org/",,"LEVEL 2","NOT ON PROBATION",,"WELL-ORGANIZED","43.70","70.30","VERY STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","STRONG","VERY STRONG","NOT ENOUGH DATA","WEAK","NEUTRAL","WEAK","NOT CERTIFIED","EXCELLING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38","50","13","58","38","36","40","36","15.8","16.7","15.1","16.1","18.3","88.20","79.70","83.90","79.10","83.60","82.60","61.80","56.10","69.10","68.80","21.4","24","34.80","46.40","2.7","3.1","88.80","85.30","94.50","94.90",,"0.30","3.90","1139989.443","1913970.649","41.92003613","-87.76108432","(-87.76108432, 41.92003613)"
"609709","Gage Park High School","5630 S Rockwell St","Chicago","IL","60629","(773) 535-9230","http://www.gageparkhs.org/",,"LEVEL 3","ON PROBATION","18","NOT YET ORGANIZED","61.90","74.60","VERY WEAK","WEAK","NEUTRAL","VERY WEAK","VERY WEAK","VERY WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23","41","3","58","9","8","9","10","13.1","13.8","12.3","14","15","83.50","73.90","43.40","41.80","48.70","49.60","33.90","41.20","49.50","59","81.6","42","61.80","67.70","2.7","2.9","76.90","75.10","93.90","93.10",,"3.50","10.60","1159962.875","1867094.347","41.79101352","-87.68899064","(-87.68899064, 41.79101352)"
"609751","Dr  Martin Luther King  Jr  College Prep HS","4445 S Drexel Blvd","Chicago","IL","60653","(773) 535-1180","http://www.cps.edu",,"LEVEL 1","NOT ON PROBATION",,"PARTIALLY ORGANIZED","70.70","71.70","NEUTRAL","NEUTRAL","STRONG","WEAK","WEAK","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","EXCELLING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47","68","20","50","69","74","63","68","18.3","18.4","17.6","18.9","21.2","88.40","87.50","73.70","83.40","85.50","85.40","77.20","80.30","87.40","83","9.3","8.6","53.30","17.40","3.2","3.6","89","92.60","94.80","95.90",,"1.80","2","1183114.175","1875544.787","41.81369471","-87.60383761","(-87.60383761, 41.81369471)"
"400119","Legal Prep Charter Academy","60624 W Washington Blvd","Chicago","IL","60624","(773) 922-7800 ","http://www.cps.edu",,"NOT ENOUGH DATA","NOT APPLICABLE",,"NOT ENOUGH DATA","4","0","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88","88",,,"19","19",,,"14.7",,,,,,,,,,,,,,,,,,,,,"87.30",,,,,"5.50",,"1147493.114","1900101.823","41.8818379","-87.73387033","(-87.73387033, 41.8818379)"
"400052","Noble Street Charter - Gary Comer College Prep","7131 S South Chicago Avenue","Chicago","IL","60619","(773) 729-3969","http://www.garycomercollegeprep.org",,"LEVEL 2","NOT APPLICABLE",,"WELL-ORGANIZED","72.40","82.60","STRONG","STRONG","VERY STRONG","VERY STRONG","VERY STRONG","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA","99",,,,"99","99",,"99",,,,"99","99",,"91",,,,,"89","91",,"95",,,,,"90","95",,"84",,,"84","46",,,"46",,,"13.9","16.2","19.3",,,"69.10","68.80","73.70",,"95",,,,,,,,,,"94.80","94.60",,,,"3.20","3.70","1183071.193","1857905.299","41.76529142","-87.60454374","(-87.60454374, 41.76529142)"
"610392","World Language Academy High School","3120 S Kostner Ave","Chicago","IL","60623","(773) 535-4334","http://www.lvlhs.org/",,"LEVEL 2","NOT ON PROBATION",,"ORGANIZED","96.70","92.60","NEUTRAL","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","STRONG","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32","76","3","50","21","25","16","23","14.3","14.6","13.5","14.3","16.8","78.60","58.50","66.70","71.20","84.20","62.80","51.30","53.80","48.30","83.90","13.8","16.7","24.40","61.40","1.9","5.5","93.50","93.40","95.20","95.20",,"1.60","1.90","1147521.302","1883405.128","41.83601953","-87.73419465","(-87.73419465, 41.83601953)"
"400147","Chicago Excel Academy","1269 W 111th St","Chicago","IL","60643","(773) 629-8379","http://www.cps.edu",,,,,"ORGANIZED","44","70.40","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","STRONG","STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,"3",,,,,"12.9",,,,,,,,,,,,,,,,,"65.40",,,,,"31.30",,"1169676.186","1831125.028","41.69210342","-87.65441461","(-87.65441461, 41.69210342)"
"400139","YCCS-Sullivan House Alternative HS","8164 S South Chicago Ave","Chicago","IL","60617","(773) 978-8680","http://www.cps.edu",,,,,"ORGANIZED","76.50","83.30","NEUTRAL","NEUTRAL","NEUTRAL","STRONG","STRONG","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,"3",,,,,"13.3",,,,,,,,,,,,,,,,,"80.20",,,,,"18.10",,"1190223.491","1851042.538","41.74629013","-87.57854946","(-87.57854946, 41.74629013)"
"610561","Richard T Crane Medical Preparatory HS","2245 W Jackson Blvd","Chicago","IL","60612",,"http://www.cps.edu",,"NOT ENOUGH DATA","NOT APPLICABLE",,"NOT ENOUGH DATA",,,"NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA",,,,"NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1161290.138","1898611.918","41.87747384","-87.68324922","(-87.68324922, 41.87747384)"
"609704","David G Farragut Career Academy High School","2345 S Christiana Ave","Chicago","IL","60623","(773) 534-1300","http://www.farragut.cps.k12.il.us",,"LEVEL 2","NOT ON PROBATION",,"PARTIALLY ORGANIZED","98.30","100","NEUTRAL","WEAK","NEUTRAL","NEUTRAL","WEAK","WEAK","NEUTRAL","NEUTRAL","NEUTRAL","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59","59","20","79","15","15","16","15","13.7","14.7","13.5","14.5","15.6","77.60","64.70","52","45.70","53.40","47.60","38.10","37.60","50","62.30","39.2","42.3","27.60","14","3.1","3.5","83.90","83.30","94.20","95.20",,"1.60","9.30","1154443.895","1888031.41","41.8485793","-87.70866954","(-87.70866954, 41.8485793)"
"609727","Wendell Phillips Academy High School","244 E Pershing Rd","Chicago","IL","60653","(773) 535-1603","http://www.phillips.cps.k12.il.us",,"LEVEL 1","ON PROBATION","18","MODERATELY ORGANIZED","67.40","96.80","WEAK","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","WEAK","WEAK","NEUTRAL","NEUTRAL","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","41","1",,"10","9","8","11","13.6","13.8","12.8","14.2","15.2","60.90","65","39.40","38.80","48.40","41.20","53.60","38.20","50","43.50","145.8","228.6","58.60","92.50","3","3.1","77","70.30","94.80","95.40",,"0.50","3.50","1178735.106","1879229.78","41.82390751","-87.61978794","(-87.61978794, 41.82390751)"
"609739","George Washington High School","3535 E 114th St","Chicago","IL","60617","(773) 535-5725","http://www.washingtonhs.cps.k12.il.us",,"LEVEL 2","NOT ON PROBATION",,"PARTIALLY ORGANIZED","80.30","87.60","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","17","3","34","19","20","18","18","14.5","14.9","13.5","14.7","16.3","79.90","82.40","68.80","70.80","75.10","71.30","42","35.40","64.50","62","68.3","56.1","96.30","97.80","1.9","2","85.20","80.50","95.60","95",,"6.40","5.10","1201607.873","1829942.879","41.6881094","-87.5375501","(-87.5375501, 41.6881094)"
"610567","Magic Johnson Bridgescape Academy South Shore","7037 S Stony Island Ave","Chicago","IL","60649",,"http://www.cps.edu",,,,,"NOT ENOUGH DATA",,,"NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA",,,,"NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1188181.477","1858509.963","41.76683033","-87.58579398","(-87.58579398, 41.76683033)"
"609715","Thomas Kelly High School","4136 S California Ave","Chicago","IL","60632","(773) 535-4900","http://www.kelly.cps.k12.il.us",,"LEVEL 2","NOT ON PROBATION",,"MODERATELY ORGANIZED","62.40","38.30","NOT ENOUGH DATA","NEUTRAL","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","EXCELLING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66","76","50","58","26","31","23","26","15.1","15.3","13.4","15.4","16.9","74.40","63.50","61.90","68.20","78","73.90","50.40","53.60","68.80","74.40","8.9","13.1","61.80","55.50","3.1","3.8","91","88.50","94.90","95",,"0.20","5.50","1158337.786","1877175.576","41.81871101","-87.69467483","(-87.69467483, 41.81871101)"
