Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2014-2015,133,41.880299,-87.646699,111 S HALSTED ST,,CHICAGO,IL,60661,United States of America,Walgreens,http://www.Walgreens.com,312-463-9142,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_133,"(41.880299, -87.646699)",45,29,4452,786,46
2014-2015,168,41.87950204,-87.62811568,16 W ADAMS ST,,CHICAGO,IL,60603,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-6:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_168,"(41.87950204, -87.62811568)",34,38,14311,92,36
2014-2015,302,41.90629606,-87.66986375,1343 North Paulina,,Chicago,IL,60622,United States of America,Jewel-Osco 3241,http://www.jeweloscopharmacies.com,773-342-5217,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_302,"(41.90629606, -87.66986375)",4,25,21560,482,41
2014-2015,298,41.72288479,-87.66286211,9402 S. Ashland,,Chicago,IL,60620,United States of America,Jewel-Osco 3176,http://www.jeweloscopharmacies.com,773-779-0017,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_298,"(41.72288479, -87.66286211)",59,72,21554,632,13
2014-2015,263,41.7478,-87.66301,8025 SOUTH ASHLAND AVENUE,,CHICAGO,IL,60620,United States of America,CVS/pharmacy,http://www.cvs.com,773-783-8943,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_263,"(41.7478, -87.66301)",59,70,21554,558,13
2014-2015,174,41.95341848,-87.72805641,4001 W IRVING PARK RD,,CHICAGO,IL,60641,United States of America,Walgreens,http://www.Walgreens.com,773-685-3527,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_174,"(41.95341848, -87.72805641)",21,16,22618,295,50
2014-2015,237,41.91812,-87.63917,401 WEST ARMITAGE AVENUE,,CHICAGO,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,312-337-3035,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_237,"(41.91812, -87.63917)",16,68,21190,208,34
2014-2015,49,41.91860889,-87.76557448,5555 W GRAND AVE,,CHICAGO,IL,60639,United States of America,Chicago Police Department - 25th District,,312-746-4496,,11/10/2014,11/10/2014,9:00:00,15:00:00,11/10/2014 09:00:00 AM,11/10/2014 03:00:00 PM,Monday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_49,"(41.91860889, -87.76557448)",2,19,22615,307,45
2014-2015,243,41.90351,-87.66775,1200 NORTH ASHLAND AVENUE,,CHICAGO,IL,60622,United States of America,CVS/pharmacy,http://www.cvs.com,773-342-5917,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_243,"(41.90351, -87.66775)",4,25,21560,481,41
2014-2015,271,41.90205,-87.71488,3552 WEST GRAND AVENUE,,CHICAGO,IL,60651,United States of America,CVS/pharmacy,http://www.cvs.com,773-772-8900,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-8:00 PM, Tue: 8:00 AM-8:00 PM, Wed: 8:00 AM-8:00 PM, Thu: 8:00 AM-8:00 PM, Fri: 8:00 AM-8:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_271,"(41.90205, -87.71488)",5,24,4299,423,49
2014-2015,192,41.99370103,-87.69009881,6140 N WESTERN AVE,,CHICAGO,IL,60659,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_192,"(41.99370103, -87.69009881)",50,20,4450,31,24
2014-2015,138,41.764199,-87.682699,7111 S WESTERN AVE,,CHICAGO,IL,60636,United States of America,Walgreens,http://www.Walgreens.com,773-863-8009,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_138,"(41.764199, -87.682699)",23,64,22257,333,30
2014-2015,73,41.84415689,-87.70191037,3045 W 26TH ST,,CHICAGO,IL,60623,United States of America,Walgreens,http://www.Walgreens.com,773-254-3316,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_73,"(41.84415689, -87.70191037)",57,32,21569,124,1
2014-2015,327,41.580288,-87.556226,17355 TORRENCE AVE,,LANSING,IL,60438,United States of America,Kmart Pharmacy,http://www.kmartpharmacy.com,708-474-9870,Pharmacy,08/24/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-4:00 PM",,Call for details.,"No appointment necessary. Other vaccines available: Pneumonia, Herpes Zoster (Zostavax), Tetanus / Diphtheria, Tetanus / Diphtheria / Pertussis, Hepatitis A, Hepatitis B, HPV (Gardasil), Varicella, MMR (Measles / Mumps / Rubella), Meningcoccal Vaccine availability can vary. Please call your Kmart pharmacist for details",2014-2015_327,"(41.580288, -87.556226)",,,9705,,
2014-2015,188,41.97557894,-87.69269313,5158 N LINCOLN AVE,,CHICAGO,IL,60625,United States of America,Walgreens,http://www.Walgreens.com,773-907-8490,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_188,"(41.97557894, -87.69269313)",20,6,21849,28,24
2014-2015,293,41.70541,-87.72028,3951 WEST 103RD STREET,,CHICAGO,IL,60655,United States of America,MinuteClinic Inside CVS/pharmacy Store # 02798,http://www.cvs.com/minuteclinic,866-389-2727,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-530 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,MinuteClinic vaccinates children 18 months or older in most states.,2014-2015_293,"(41.70541, -87.72028)",33,73,4447,316,42
2014-2015,27,41.89508655,-87.74929345,4924 W CHICAGO AVE,,CHICAGO,IL,60651,United States of America,37th Ward Office,,773-745-8019,Bettye Pulphus,09/29/2014,09/29/2014,9:00:00,14:00:00,09/29/2014 09:00:00 AM,09/29/2014 02:00:00 PM,Monday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_27,"(41.89508655, -87.74929345)",5,26,4299,585,45
2014-2015,180,41.765839,-87.576106,7109 S JEFFERY BLVD,,CHICAGO,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-324-1880,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_180,"(41.765839, -87.576106)",24,39,22538,453,33
2014-2015,240,41.95341,-87.68877,3944 NORTH WESTERN AVENUE,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-7600,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_240,"(41.95341, -87.68877)",39,46,21538,110,18
2014-2015,83,41.925299,-87.666399,1520 W FULLERTON AVE,,CHICAGO,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-6968,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_83,"(41.925299, -87.666399)",16,68,21190,770,40
2014-2015,160,41.883056,-87.628635,15 W WASHINGTON ST,,CHICAGO,IL,60602,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_160,"(41.883056, -87.628635)",41,38,14310,92,36
2014-2015,37,41.96685955,-87.64913504,4646 N MARINE DR,,CHICAGO,IL,60640,United States of America,46th Ward-Weiss Hospital,,773-878-4646,Chris Jessup,11/06/2014,11/06/2014,10:00:00,13:00:00,11/06/2014 10:00:00 AM,11/06/2014 01:00:00 PM,Thursday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_37,"(41.96685955, -87.64913504)",15,31,22616,636,39
2014-2015,115,41.937799,-87.649499,3046 N HALSTED ST,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,,,2014-2015_115,"(41.937799, -87.649499)",22,57,4449,681,25
2014-2015,3,41.82315254,-87.68056215,2210 W PERSHING RD,,CHICAGO,IL,60609,United States of America,12th Ward-McKinley Park,,773-523-8250,Jennifer Nunez,10/03/2014,10/03/2014,10:00:00,15:00:00,10/03/2014 10:00:00 AM,10/03/2014 03:00:00 PM,Friday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_3,"(41.82315254, -87.68056215)",37,56,14924,719,1
2014-2015,250,41.79981,-87.59466,1228 EAST 53RD STREET,,CHICAGO,IL,60637,United States of America,CVS/pharmacy,http://www.cvs.com,773-752-1425,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_250,"(41.79981, -87.59466)",10,8,21192,499,10
2014-2015,242,41.78707,-87.66549,1620 WEST 59TH STREET,,CHICAGO,IL,60621,United States of America,CVS/pharmacy,http://www.cvs.com,773-471-3082,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_242,"(41.78707, -87.66549)",23,65,22257,385,2
2014-2015,209,41.94118415,-87.64892469,3245 N HALSTED ST,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-248-3160,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_209,"(41.94118415, -87.64892469)",22,57,4449,730,25
2014-2015,199,41.8845429,-87.62780267,151 N STATE ST,,CHICAGO,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,312-863-4249,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_199,"(41.8845429, -87.62780267)",42,38,14309,580,36
2014-2015,141,41.737099,-87.605299,8628 S COTTAGE GROVE AVE,,CHICAGO,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-651-8500,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_141,"(41.737099, -87.605299)",61,40,21546,140,32
2014-2015,144,41.79406776,-87.7033353,5435 S KEDZIE AVE,,CHICAGO,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,773-436-7396,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_144,"(41.79406776, -87.7033353)",56,61,22248,777,8
2014-2015,41,41.8178417,-87.60630226,809 E 42ND PL,,CHICAGO,IL,60653,United States of America,4th Ward-Prince Hall Grand Lodge,,773-536-8103,Lily Lai,09/27/2014,09/27/2014,12:00:00,15:00:00,09/27/2014 12:00:00 PM,09/27/2014 03:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_41,"(41.8178417, -87.60630226)",36,2,4301,220,10
2014-2015,330,41.989639,-87.70546,5961 North Lincoln Avenue,,Chicago,IL,60659,United States of America,Physicians Immediate Care,http://physiciansimmediatecare.com/clinics/lincoln-peterson,,,08/26/2014,04/02/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat-Sun: 8:00 AM-4:00 PM",,Call for details.,,2014-2015_330,"(41.989639, -87.70546)",50,20,4450,65,24
2014-2015,50,41.80181109,-87.63056018,5101 S WENTWORTH AVE,,CHICAGO,IL,60609,United States of America,Chicago Police Department - 2nd District,,312-745-3490,PO Melvin Bailey,10/27/2014,10/27/2014,9:00:00,15:00:00,10/27/2014 09:00:00 AM,10/27/2014 03:00:00 PM,Monday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_50,"(41.80181109, -87.63056018)",37,3,14924,224,9
2014-2015,88,41.904099,-87.630199,1200 N DEARBORN ST,,CHICAGO,IL,60610,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,,,2014-2015_88,"(41.904099, -87.630199)",54,37,14926,17,11
2014-2015,69,41.786099,-87.723199,4000 W 59TH ST,,CHICAGO,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-581-2345,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_69,"(41.786099, -87.723199)",58,60,21867,773,15
2014-2015,211,41.90413,-87.62825,1201 NORTH STATE STREET,,CHICAGO,IL,60610,United States of America,CVS/pharmacy,http://www.cvs.com,312-640-2842,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Open 24 Hours,,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_211,"(41.90413, -87.62825)",54,37,14926,308,34
2014-2015,127,41.853189,-87.635159,316 W CERMAK RD,,CHICAGO,IL,60616,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_127,"(41.853189, -87.635159)",40,35,21194,3,26
2014-2015,100,41.7371519,-87.58436903,1616 E 87TH ST,,CHICAGO,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-978-7174,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,,,2014-2015_100,"(41.7371519, -87.58436903)",25,41,21202,431,35
2014-2015,161,41.72158302,-87.61492709,347 E 95TH ST,,CHICAGO,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-568-6457,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_161,"(41.72158302, -87.61492709)",19,45,21546,567,43
2014-2015,177,41.88318097,-87.62453715,30 N MICHIGAN AVE,,CHICAGO,IL,60602,United States of America,Walgreens,http://www.Walgreens.com,312-332-3540,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_177,"(41.88318097, -87.62453715)",41,38,14309,580,36
2014-2015,68,41.79554705,-87.58803372,1554 E 55TH ST,,CHICAGO,IL,60615,United States of America,Walgreens,http://www.Walgreens.com,773-667-1177,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,,,2014-2015_68,"(41.79554705, -87.58803372)",10,8,21192,500,33
2014-2015,156,41.808559,-87.665239,1614 W 47TH ST,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-247-3051,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_156,"(41.808559, -87.665239)",37,59,14924,740,4
2014-2015,310,41.98269498,-87.66873807,5532 North Clark,,Chicago,IL,60640,United States of America,Jewel-Osco 3407,http://www.jeweloscopharmacies.com,773-784-7348,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_310,"(41.98269498, -87.66873807)",15,76,22616,564,24
2014-2015,231,41.75036,-87.6819,7855 SOUTH WESTERN AVENUE,,CHICAGO,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-436-6000,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_231,"(41.75036, -87.6819)",59,69,21554,498,30
2014-2015,93,41.97517837,-87.76766892,5230 N MILWAUKEE AVE,,CHICAGO,IL,60630,United States of America,Walgreens,http://www.Walgreens.com,773-736-8920,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_93,"(41.97517837, -87.76766892)",48,11,21869,780,50
2014-2015,154,41.77808509,-87.77217985,6016 W 63RD ST,,CHICAGO,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_154,"(41.77808509, -87.77217985)",7,62,22268,265,15
2014-2015,194,41.89620345,-87.62227296,225 E CHICAGO AVE,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-573-2287,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_194,"(41.89620345, -87.62227296)",6,37,21182,158,11
2014-2015,75,41.8319645,-87.6164123,3405 S KING DR,,CHICAGO,IL,60616,United States of America,Walgreens,http://www.Walgreens.com,312-326-4058,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_75,"(41.8319645, -87.6164123)",40,1,21194,581,10
2014-2015,150,41.82505916,-87.68518992,3798 S WESTERN AVE,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-254-6383,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_150,"(41.82505916, -87.68518992)",56,56,14924,2,1
2014-2015,172,41.91781164,-87.68840015,2001 N MILWAUKEE AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-772-2370,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_172,"(41.91781164, -87.68840015)",1,23,22535,323,41
2014-2015,294,41.79981,-87.59466,1228 EAST 53RD STREET,,CHICAGO,IL,60637,United States of America,MinuteClinic Inside CVS/pharmacy Store # 05836,http://www.cvs.com/minuteclinic,866-389-2727,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-530 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,MinuteClinic vaccinates children 18 months or older in most states.,2014-2015_294,"(41.79981, -87.59466)",10,8,21192,499,10
2014-2015,51,41.69272336,-87.60450587,727 E 111TH ST,,CHICAGO,IL,60628,United States of America,Chicago Police Department - 5th District,,312-747-3101,Officer Robert Perez,10/29/2014,10/29/2014,9:00:00,15:00:00,10/29/2014 09:00:00 AM,10/29/2014 03:00:00 PM,Wednesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_51,"(41.69272336, -87.60450587)",19,47,21861,601,43
2014-2015,204,41.84430484,-87.70771923,3303 W 26TH ST,,CHICAGO,IL,60623,United States of America,Walgreens,http://www.Walgreens.com,773-521-1718,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_204,"(41.84430484, -87.70771923)",57,32,21569,146,1
2014-2015,239,41.96094,-87.71236,3343 WEST MONTROSE AVENUE,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-2929,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_239,"(41.96094, -87.71236)",39,16,21538,56,20
2014-2015,120,41.72077015,-87.6635087,1633 W 95TH ST,,CHICAGO,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-445-9277,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_120,"(41.72077015, -87.6635087)",13,71,22212,628,42
