"service_request_id","requested_datetime","updated_datetime","closed_date","status_description","source","service_name","description","agency_responsible","address","city","state","zip","lat","long","geocoded_column","sladays"
"10757","2009-08-19T04:00:00.000","2020-10-05T14:42:52.000","2009-08-19T04:00:00.000","closed","Phone Call","Excessive Growth","weeds bad at intersection, obstructing view","HAND","1002 E Maxwell LN","Bloomington","IN","47401","39.15761566","-86.52238464","POINT (-86.52238464 39.15761566)","9"
"10758","2009-08-19T04:00:00.000","2016-09-11T22:02:05.000","2009-08-19T04:00:00.000","closed","Phone Call","Excessive Growth","High grass at the corner of 3rd/Walnut.  It is a vacant lot 
(Royal Dog)","HAND","3RD ST","Bloomington","IN",,,,,"9"
"10760","2009-08-18T04:00:00.000","2016-09-11T22:02:05.000","2009-08-18T04:00:00.000","closed","Phone Call","Excessive Growth","overgrown weeds in the ditch, troubling, will clogg drainage","HAND","1701 E HUNTER ST","Bloomington","IN",,,,,"9"
"10789","2009-08-18T04:00:00.000","2016-09-11T22:02:05.000","2009-08-18T04:00:00.000","closed","Phone Call","Excessive Growth","Tall grass.","HAND","2702 N Skyline DR","Bloomington","IN","47404","39.19260025","-86.53984070","POINT (-86.5398407 39.19260025)","9"
"10809","2009-08-17T04:00:00.000","2016-09-11T22:02:05.000","2009-08-17T04:00:00.000","closed","Phone Call","Excessive Growth","overgrown weeds, dangerous, coming out into intersection","HAND","218 E Ridgeview DR","Bloomington","IN","47401","39.13244629","-86.52763367","POINT (-86.52763367 39.13244629)","9"
"10868","2009-08-17T04:00:00.000","2020-10-05T14:42:52.000","2009-08-17T04:00:00.000","closed","Phone Call","Excessive Growth","alley overgrown,",,"413 E 4th ST","Bloomington","IN","47408","39.16575241","-86.52909851","POINT (-86.52909851 39.16575241)","9"
"10900","2009-08-17T04:00:00.000","2016-09-11T22:02:05.000","2009-08-17T04:00:00.000","closed","Email","Excessive Growth","Foreclosed home's grass is over foot tall. Needs mowing.",,"4324 E Walpole LN","Bloomington","IN","47408","39.17266846","-86.47414398","POINT (-86.47414398 39.17266846)","9"
"10903","2009-08-17T04:00:00.000","2020-10-05T14:42:52.000","2009-08-17T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds and overgrowth",,"119 S Glenwood W AVE","Bloomington","IN","47408","39.16521454","-86.48959351","POINT (-86.48959351 39.16521454)","9"
"10904","2009-08-17T04:00:00.000","2020-10-05T14:42:52.000","2009-08-17T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds","HAND","549 S Lincoln ST","Bloomington","IN","47401","39.15961838","-86.53107452","POINT (-86.53107452 39.15961838)","9"
"10906","2009-08-17T04:00:00.000","2016-09-11T22:02:05.000","2009-08-17T04:00:00.000","closed","Phone Call","Excessive Growth","weed issue, mohawk of grass not being mowed","HAND","306 S Jackson ST","Bloomington","IN","47403","39.16416168","-86.54016876","POINT (-86.54016876 39.16416168)","9"
"10907","2009-08-14T04:00:00.000","2020-10-05T14:42:52.000","2009-08-14T04:00:00.000","closed","Phone Call","Excessive Growth","weeds now 2 ft high","HAND","303 W Coolidge DR","Bloomington","IN","47403","39.14099121","-86.53694916","POINT (-86.53694916 39.14099121)","9"
"10910","2009-08-14T04:00:00.000","2016-09-11T22:02:05.000","2009-08-14T04:00:00.000","closed","Phone Call","Excessive Growth","unmowed, filthy, still. Please call.","HAND","3320 E ALLENDALE CT","Bloomington","IN",,,,,"9"
"10912","2009-08-14T04:00:00.000","2016-09-11T22:02:05.000","2009-08-14T04:00:00.000","closed","Email","Excessive Growth","high grass","HAND","225 S Hillsdale DR","Bloomington","IN","47408","39.16500854","-86.50263214","POINT (-86.50263214 39.16500854)","9"
"10913","2009-08-14T04:00:00.000","2016-09-11T22:02:05.000","2009-08-14T04:00:00.000","closed","Phone Call","Excessive Growth","hasn't been mowed recently, getting out of hand","HAND","1635 S OLIVE ST","Bloomington","IN",,,,,"9"
"10993","2009-08-10T04:00:00.000","2016-09-11T22:02:05.000","2009-08-10T04:00:00.000","closed","Phone Call","Excessive Growth","Vegitation encroaching on the sidewalk.","HAND","730 S Woodlawn AVE","Bloomington","IN","47401","39.15946579","-86.52281952","POINT (-86.52281952 39.15946579)","9"
"10994","2009-08-10T04:00:00.000","2020-10-05T14:42:52.000","2009-08-10T04:00:00.000","closed","Phone Call","Excessive Growth","Vegetation encroaching on the sidewalk.","HAND","1113 E 1st ST","Bloomington","IN","47401","39.15951920","-86.52074432","POINT (-86.52074432 39.1595192)","9"
"11046","2009-08-10T04:00:00.000","2020-10-05T14:42:52.000","2009-08-10T04:00:00.000","closed","Phone Call","Excessive Growth","High grass - must drive down alley to see.","HAND","808 S Fess AVE","Bloomington","IN","47401","39.15897751","-86.52619934","POINT (-86.52619934 39.15897751)","9"
"11069","2009-08-07T04:00:00.000","2016-09-11T22:02:05.000","2009-08-07T04:00:00.000","closed","Phone Call","Excessive Growth","High weeds at the corner of W. Coolidge & S. Bryan St.","HAND","W COOLIDGE AVE","Bloomington","IN",,,,,"9"
"11119","2009-08-06T04:00:00.000","2016-09-11T22:02:05.000","2009-08-06T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds encroaching on sidewalk.","HAND","832 S Woodlawn AVE","Bloomington","IN","47401","39.15797424","-86.52283478","POINT (-86.52283478 39.15797424)","9"
"11125","2009-08-05T04:00:00.000","2016-09-11T22:02:05.000","2009-08-05T04:00:00.000","closed","Phone Call","Excessive Growth","Susie said several vacant lots in the 300 block of south walnut are overgrown.","HAND","300 blk","Bloomington","IN",,,,,"9"
"11190","2009-08-03T04:00:00.000","2020-10-05T14:42:52.000","2009-08-03T04:00:00.000","closed","Phone Call","Excessive Growth","High Grass","HAND","815 S Larkspur LN","Bloomington","IN","47403","39.15745163","-86.54701233","POINT (-86.54701233 39.15745163)","9"
"11192","2009-08-03T04:00:00.000","2020-10-05T14:42:52.000","2009-08-03T04:00:00.000","closed","Phone Call","Excessive Growth","High grass","HAND","1305 W Woodhill DR","Bloomington","IN","47403","39.15704346","-86.54776001","POINT (-86.54776001 39.15704346)","9"
"11195","2009-08-03T04:00:00.000","2020-10-05T14:42:52.000","2009-08-03T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds in the alley.","HAND","814 W 3rd ST","Bloomington","IN","47404","39.16488647","-86.54287720","POINT (-86.5428772 39.16488647)","9"
"11200","2009-07-31T04:00:00.000","2020-10-05T14:42:52.000","2009-07-31T04:00:00.000","closed","Phone Call","Excessive Growth","The bushes are growing into the alley.","HAND","509 S HIGHLAND AVE","Bloomington","IN",,,,,"9"
"11201","2009-07-31T04:00:00.000","2016-09-11T22:02:05.000","2009-07-31T04:00:00.000","closed","Phone Call","Excessive Growth","High grass","HAND","505 S Maple ST","Bloomington","IN","47403","39.16201019","-86.54211426","POINT (-86.54211426 39.16201019)","9"
"11202","2009-07-31T04:00:00.000","2020-10-05T14:42:52.000","2009-07-31T04:00:00.000","closed","Phone Call","Excessive Growth","Over-grown bushes on the corner of E. 2nd and S. Jordan","HAND","E 2ND ST","Bloomington","IN",,,,,"9"
"55427","1999-12-10T05:00:00.000","2016-09-11T22:02:05.000","1999-12-10T05:00:00.000","closed","Other","Excessive Growth","Trash",,"421 N Clark ST","Bloomington","IN","47408","39.17043686","-86.50520325","POINT (-86.50520325 39.17043686)","9"
"11203","2009-07-31T04:00:00.000","2016-09-11T22:02:05.000","2009-07-31T04:00:00.000","closed","Phone Call","Excessive Growth","Over-grown bushes at the corner of W. Davis and S. Rogers.","HAND","W DAVIS ST","Bloomington","IN",,,,,"9"
"11204","2009-07-31T04:00:00.000","2020-10-05T14:42:52.000","2009-07-31T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds and overgrowth","HAND","1823 E HUNTER","Bloomington","IN",,,,,"9"
"11206","2009-07-30T04:00:00.000","2020-10-05T14:42:52.000","2009-07-30T04:00:00.000","closed","Phone Call","Excessive Growth","eyesore, terrible, ""unliveable,"" ""you could hide an elephant in these weeds""",,"304 E Rusgan DR","Bloomington","IN","47408","39.20075989","-86.53221893","POINT (-86.53221893 39.20075989)","9"
"11266","2009-07-29T04:00:00.000","2016-09-11T22:02:05.000","2009-07-29T04:00:00.000","closed","Phone Call","Excessive Growth","weeds are five feet tall, ""how could you miss this,"" this is an outrage, wants a remedy","HAND","620 S Lincoln ST","Bloomington","IN","47401","39.15847778","-86.53149414","POINT (-86.53149414 39.15847778)","9"
"11267","2009-07-29T04:00:00.000","2016-09-11T22:02:05.000","2009-07-29T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown","HAND","209 E Wylie ST","Bloomington","IN","47401","39.15848541","-86.53170776","POINT (-86.53170776 39.15848541)","9"
"11271","2009-07-28T04:00:00.000","2016-09-11T22:02:05.000","2009-07-28T04:00:00.000","closed","Walk In","Excessive Growth","Weeds and overgrowth","HAND","217 E 10th ST","Bloomington","IN","47408","39.17183304","-86.53148651","POINT (-86.53148651 39.17183304)","9"
"11282","2009-07-27T04:00:00.000","2016-09-11T22:02:05.000","2009-07-27T04:00:00.000","closed","Phone Call","Excessive Growth","overgrown yard, weeds high, animals galore,","HAND","1723 W Gray ST","Bloomington","IN","47404","39.17259598","-86.55770111","POINT (-86.55770111 39.17259598)","9"
"11347","2009-07-23T04:00:00.000","2020-10-05T14:42:52.000","2009-07-23T04:00:00.000","closed","Phone Call","Excessive Growth","High grass","HAND","412 E 16th ST","Bloomington","IN","47408","39.17765045","-86.52911377","POINT (-86.52911377 39.17765045)","9"
"11348","2009-07-23T04:00:00.000","2016-09-11T22:02:05.000","2009-07-23T04:00:00.000","closed","Phone Call","Excessive Growth","High Grass.","HAND","322 E 16th ST","Bloomington","IN","47408","39.17761993","-86.52984619","POINT (-86.52984619 39.17761993)","9"
"11349","2009-07-22T04:00:00.000","2020-10-05T14:42:52.000","2009-07-22T04:00:00.000","closed","Walk In","Excessive Growth","High grass.",,"304 E Rusgan DR","Bloomington","IN","47408","39.20075989","-86.53221893","POINT (-86.53221893 39.20075989)","9"
"11351","2009-07-22T04:00:00.000","2016-09-11T22:02:05.000","2009-07-22T04:00:00.000","closed","Phone Call","Excessive Growth",,"HAND","803 S Larkspur LN","Bloomington","IN","47403","39.15795898","-86.54708099","POINT (-86.54708099 39.15795898)","9"
"11352","2009-07-22T04:00:00.000","2016-09-11T22:02:05.000","2009-07-22T04:00:00.000","closed","Phone Call","Excessive Growth",,"HAND","1401 W Woodhill DR","Bloomington","IN","47403","39.15693283","-86.54839325","POINT (-86.54839325 39.15693283)","9"
"11366","2009-07-21T04:00:00.000","2016-09-11T22:02:05.000","2009-07-21T04:00:00.000","closed","Phone Call","Excessive Growth","Overgrowth","HAND","602 W Dodds ST","Bloomington","IN","47403","39.15768433","-86.54017639","POINT (-86.54017639 39.15768433)","9"
"11371","2009-07-21T04:00:00.000","2016-09-11T22:02:05.000","2009-07-21T04:00:00.000","closed","Phone Call","Excessive Growth","Eastside of Clifton(1st Rd. west of High off 2nd), just south of 2nd, overgrowth (line of sight)","HAND","CLIFTON","Bloomington","IN",,,,,"9"
"11374","2009-07-21T04:00:00.000","2016-09-11T22:02:05.000","2009-07-21T04:00:00.000","closed","Phone Call","Excessive Growth","vacant lot, overgrown weeds, real problem, SW corner of Countryside and Quarry.","HAND","1235 W Countryside LN","Bloomington","IN","47403",,,,"9"
"11375","2009-07-21T04:00:00.000","2016-09-11T22:02:05.000","2009-07-21T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown, weeds out of control, snakes in yard","HAND","218 E Ridgeview DR","Bloomington","IN","47401","39.13244629","-86.52763367","POINT (-86.52763367 39.13244629)","9"
"11376","2009-07-21T04:00:00.000","2016-09-11T22:02:05.000","2009-07-21T04:00:00.000","closed","Phone Call","Excessive Growth","unmowed, filthy, swimming pool full of dirty water, complained earlier but gave wrong direction and address","HAND","3320 E ALLENDALE CT","Bloomington","IN",,,,,"9"
"11389","2009-07-20T04:00:00.000","2016-09-11T22:02:05.000","2009-07-20T04:00:00.000","closed","Phone Call","Excessive Growth","overgrown","HAND","927 N Fairview ST","Bloomington","IN","47404","39.17595673","-86.54120636","POINT (-86.54120636 39.17595673)","9"
"11396","2009-07-17T04:00:00.000","2016-09-11T22:02:05.000","2009-07-17T04:00:00.000","closed",,"Excessive Growth","weeds overgrown, out into sidewalk","HAND","522 S Ballantine RD","Bloomington","IN","47401","39.16156769","-86.51939392","POINT (-86.51939392 39.16156769)","9"
"11397","2009-07-17T04:00:00.000","2016-09-11T22:02:05.000","2009-07-17T04:00:00.000","closed","Other","Excessive Growth","Intersection of Rogers, Madison, and 11th Street, NE corner is in need of weeds being trimmed from sidewalk.  They appear to be three feet high in some locations.","HAND","700 N Rogers ST","Bloomington","IN","47404","39.17363739","-86.53840637","POINT (-86.53840637 39.17363739)","9"
"11405","2009-07-15T04:00:00.000","2016-09-11T22:02:05.000","2009-07-15T04:00:00.000","closed","Phone Call","Excessive Growth","great big grass","HAND","3532 N Windcrest DR","Bloomington","IN","47404","39.19957352","-86.54551697","POINT (-86.54551697 39.19957352)","9"
"11406","2009-07-15T04:00:00.000","2016-09-11T22:02:05.000","2009-07-15T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds & grass encroaching into the sidewalk.","HAND","612 S Fess AVE","Bloomington","IN","47401","39.16089630","-86.52615356","POINT (-86.52615356 39.1608963)","9"
"11452","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed","Email","Excessive Growth","1.)  Approximately one month ago a 12ft. by 12ft. lean-to, homemade tarp structure was constructed, complete with poles, ropes and stakes, extending from the garage out into the driveway.
2.)  A mound of excavated earth approximately 15ft. at the base and 6-8 ft. in height has been left in the back yard for several years.3.)  Just behind (north) of this mound is a pile of uncut, unsplit tree trunks and limbs that were delivered by a commercial tree service approximately 2-3 years ago.",,"4425 E Cambridge CT","Bloomington","IN","47408","39.16821671","-86.47400665","POINT (-86.47400665 39.16821671)","9"
"11453","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed","Letter","Excessive Growth","Overgrowth","HAND","959 E Miller DR","Bloomington","IN","47401","39.14713669","-86.52159882","POINT (-86.52159882 39.14713669)","9"
"11456","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed","Letter","Excessive Growth","Overgrowth","HAND","1700 S Maxwell ST","Bloomington","IN",,"39.14800644","-86.51544189","POINT (-86.51544189 39.14800644)","9"
"11457","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed",,"Excessive Growth","1120, 1216 and 1222 Thornton, Overgrowth","HAND","THORNTON","Bloomington","IN",,,,,"9"
"11458","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed",,"Excessive Growth","Trees, Overgrowth","HAND","1612 S Highland AVE","Bloomington","IN","47401","39.14844513","-86.51773071","POINT (-86.51773071 39.14844513)","9"
"11459","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed","Letter","Excessive Growth","Trees, Overgrowth","HAND","1701 S Olive ST","Bloomington","IN","47401","39.14811325","-86.51859283","POINT (-86.51859283 39.14811325)","9"
"11460","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed","Letter","Excessive Growth","Overgrowth","HAND","1919 E Southdowns DR","Bloomington","IN","47401","39.15570450","-86.51067352","POINT (-86.51067352 39.1557045)","9"
"11461","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed","Letter","Excessive Growth","Overgrowth","HAND","1600 E University ST","Bloomington","IN","47401","39.15985489","-86.51388550","POINT (-86.5138855 39.15985489)","9"
"11462","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed","Letter","Excessive Growth","Overgrowth","HAND","602 E 2ND","Bloomington","IN",,,,,"9"
"11466","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed","Phone Call","Excessive Growth","Line of sight issue, referred from Street.",,"zz","Bloomington","IN",,,,,"9"
"11484","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed","Walk In","Excessive Growth","1200 W. 6th Street, west fence line
""Boys wouldn't cut weeds. My fence is ruined. Lawsuit will be filed against Shannon, Billy, Aaron and Tamera Ramey.""","HAND","1200 W 6th ST","Bloomington","IN","47404","39.16795349","-86.54859924","POINT (-86.54859924 39.16795349)","9"
"11485","2009-07-13T04:00:00.000","2016-09-11T22:02:05.000","2009-07-13T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown, blocking line of sight for traffic",,"800 E Grimes LN","Bloomington","IN","47401","39.15311813","-86.52465820","POINT (-86.5246582 39.15311813)","9"
"11487","2009-07-10T04:00:00.000","2016-09-11T22:02:05.000","2009-07-10T04:00:00.000","closed","Phone Call","Excessive Growth","Tall grass and weeds.","HAND","218 E Ridgeview DR","Bloomington","IN","47401","39.13244629","-86.52763367","POINT (-86.52763367 39.13244629)","9"
