Incident Number,Incident Date,Call Type Description,Location,Reporting District,Station,Received,Cleared,Disposition,Latitude,Longitude,Map Point,Census Block 2000 GeoId,Census Tract 2000 GeoId,Census Block 2010 GeoId,Census Tract 2010 GeoId,california_census_zipcodes
16017495,12/24/2016,Emergency Medical Service (EMS),LINCOLN BLVD / SANTA MONICA BLVD,E-1,Station 1 ,12/24/2016 08:27:01 PM,12/24/2016 08:52:22 PM,Report              ,34.019480799782777,-118.49137049394972,"(34.019480799783, -118.49137049395)",,,060377019021018,06037701902,368
16017494,12/24/2016,Automatic Alarm,1400BLK 6TH ST,E-1,Station 1 ,12/24/2016 08:03:33 PM,12/24/2016 08:22:37 PM,Report              ,34.017276896514893,-118.49247631790743,"(34.017276896515, -118.492476317907)",,,060377019021021,06037701902,368
16017493,12/24/2016,Automatic Alarm,2200BLK COLORADO AVE ,E-3,Station 3 ,12/24/2016 07:38:11 PM,12/24/2016 07:54:44 PM,Report              ,34.027224070618637,-118.47537644531579,"(34.027224070619, -118.475376445316)",,,060377018015000,06037701801,364
16017492,12/24/2016,Automatic Alarm,800BLK 4TH ST,E-6,Station 1 ,12/24/2016 07:36:58 PM,12/24/2016 07:56:05 PM,Report              ,34.023856316348045,-118.50384867599176,"(34.023856316348, -118.503848675992)",,,060377014022001,06037701402,365
16017491,12/24/2016,Emergency Medical Service (EMS),1500BLK 14TH ST,E-3,Station 3 ,12/24/2016 07:34:34 PM,12/24/2016 08:14:17 PM,Report              ,34.02207306028648,-118.48334572318981,"(34.022073060287, -118.48334572319)",,,060377017022011,06037701702,364
16017490,12/24/2016,Emergency Medical Service (EMS),300BLK WILSHIRE BLVD,E-6,Station 1 ,12/24/2016 07:28:27 PM,12/24/2016 07:53:02 PM,Report              ,34.01868350509266,-118.49871764275962,"(34.018683505093, -118.49871764276)",,,060377019022000,06037701902,368
16017489,12/24/2016,Emergency Medical Service (EMS),1500BLK 4TH ST ,E-1,Station 1 ,12/24/2016 06:59:32 PM,12/24/2016 07:24:16 PM,Report              ,34.015037177032738,-118.49353755777472,"(34.015037177033, -118.493537557775)",,,060377019022014,06037701902,368
16017488,12/24/2016,Automatic Alarm,1500BLK PRINCETON ST,E-3,Station 3 ,12/24/2016 05:50:41 PM,12/24/2016 06:08:29 PM,Report              ,34.032005988088308,-118.47108278087053,"(34.032005988088, -118.471082780871)",,,060377017012011,06037701701,364
16017487,12/24/2016,Automatic Alarm,1400BLK 4TH ST ,E-1,Station 1 ,12/24/2016 05:03:01 PM,12/24/2016 05:13:38 PM,Report              ,34.015745142206356,-118.49436725449992,"(34.015745142206, -118.4943672545)",,,060377019021033,06037701902,368
16017486,12/24/2016,Emergency Medical Service (EMS),1800BLK LINCOLN BLVD ,E-2,Station 2 ,12/24/2016 04:38:08 PM,12/24/2016 05:09:28 PM,Report              ,34.013783592344062,-118.48469842522607,"(34.013783592344, -118.484698425226)",,,060377019023023,06037701902,364
16017485,12/24/2016,Emergency Medical Service (EMS),600BLK ARIZONA AVE,E-6,Station 1 ,12/24/2016 04:01:53 PM,12/24/2016 05:34:40 PM,Report              ,34.019670199327308,-118.49435133678983,"(34.019670199327, -118.49435133679)",,,060377019021013,06037701902,368
16017484,12/24/2016,Emergency Medical Service (EMS),1800BLK 14TH ST ,E-2,Station 2 ,12/24/2016 03:36:03 PM,12/24/2016 04:06:46 PM,Report              ,34.018382836761113,-118.47903952580418,"(34.018382836761, -118.479039525804)",,,060377018022004,06037701802,364
16017483,12/24/2016,Emergency Medical Service (EMS),YALE ST / SANTA MONICA BLVD,E-3,Station 3 ,12/24/2016 03:33:48 PM,12/24/2016 03:40:13 PM,Report              ,34.035585458742958,-118.47149397489727,"(34.035585458743, -118.471493974897)",,,060377017012000,06037701701,364
16017482,12/24/2016,Emergency Medical Service (EMS),1400BLK 17TH ST,E-3,Station 3 ,12/24/2016 03:18:39 PM,12/24/2016 03:36:02 PM,Report              ,34.025712697623177,-118.48207117699138,"(34.025712697623, -118.482071176991)",,,060377017021006,06037701702,364
16017481,12/24/2016,Electrical Fire - No Fire Visible,1400BLK 4TH ST,E-1,Station 1 ,12/24/2016 03:10:44 PM,12/24/2016 03:41:35 PM,Report              ,34.015745142206356,-118.49436725449992,"(34.015745142206, -118.4943672545)",,,060377019021033,06037701902,368
16017480,12/24/2016,Emergency Medical Service (EMS),200BLK SANTA MONICA PIER,E-1,Station 1 ,12/24/2016 02:50:59 PM,12/24/2016 03:14:35 PM,Report              ,34.010123810588006,-118.49647884215844,"(34.010123810588, -118.496478842158)",,,060377019023030,06037701902,368
16017479,12/24/2016,Emergency Medical Service (EMS),2100BLK MONTANA AVE,E-4,Station 3 ,12/24/2016 02:29:09 PM,12/24/2016 02:35:50 PM,Report              ,34.037774464987443,-118.4882807108812,"(34.037774464987, -118.488280710881)",,,060377012021001,06037701202,365
16017478,12/24/2016,Emergency Medical Service (EMS),400BLK EXPO LINE ,E-1,Station 1 ,12/24/2016 02:21:23 PM,12/24/2016 02:44:52 PM,Report              ,34.014158251790633,-118.49159737923178,"(34.014158251791, -118.491597379232)",,,060377019023013,06037701902,368
16017477,12/24/2016,Emergency Medical Service (EMS),2ND ST / MARINE ST,E-2,Station 2 ,12/24/2016 02:17:28 PM,12/24/2016 03:44:12 PM,Report              ,33.998535364010237,-118.47895444798316,"(33.99853536401, -118.478954447983)",,,060377021024011,06037702102,363
16017476,12/24/2016,Emergency Medical Service (EMS),1300BLK 7TH ST,E-1,Station 1 ,12/24/2016 01:46:22 PM,12/24/2016 01:46:50 PM,Cancelled           ,34.019386599580514,-118.49310536481661,"(34.019386599581, -118.493105364817)",,,060377019021015,06037701902,368
16017475,12/24/2016,Emergency Medical Service (EMS),1300BLK 7TH ST,E-1,Station 1 ,12/24/2016 01:46:18 PM,12/24/2016 02:56:24 PM,Report              ,34.019386599580514,-118.49310536481661,"(34.019386599581, -118.493105364817)",,,060377019021015,06037701902,368
16017474,12/24/2016,Emergency Medical Service (EMS),2200BLK PIER AVE,E-5S,Station 5 ,12/24/2016 01:29:09 PM,12/24/2016 02:08:49 PM,Report              ,34.011809678125935,-118.45961532302886,"(34.011809678126, -118.459615323029)",,,060377023002028,06037702300,363
16017473,12/24/2016,Emergency Medical Service (EMS),1300BLK WILSHIRE BLVD ,E-4,Station 3 ,12/24/2016 01:26:28 PM,12/24/2016 01:45:06 PM,Report              ,34.026392465813018,-118.48931875364931,"(34.026392465813, -118.489318753649)",,,060377015022004,06037701502,364
16017472,12/24/2016,Emergency Medical Service (EMS),1300BLK 5TH ST,E-1,Station 1 ,12/24/2016 01:19:49 PM,12/24/2016 01:36:37 PM,Report              ,34.017851475580848,-118.49498865782543,"(34.017851475581, -118.494988657825)",,,060377019021010,06037701902,368
16017471,12/24/2016,Emergency Medical Service (EMS),2600BLK SANTA MONICA BLVD,E-3,Station 3 ,12/24/2016 01:00:22 PM,12/24/2016 01:09:49 PM,Report              ,34.03365816802566,-118.47387228873048,"(34.033658168026, -118.47387228873)",,,060377017012008,06037701701,364
16017470,12/24/2016,Emergency Medical Service (EMS),1300BLK 17TH ST,E-3,Station 3 ,12/24/2016 12:45:46 PM,12/24/2016 01:46:14 PM,Report              ,34.027051055367671,-118.48363842918292,"(34.027051055368, -118.483638429183)",,,060377015021009,06037701502,364
16017469,12/24/2016,Emergency Medical Service (EMS),2600BLK 17TH ST,E-5S,Station 5 ,12/24/2016 12:24:29 PM,12/24/2016 01:33:40 PM,Report              ,34.01241415288176,-118.46681529335176,"(34.012414152882, -118.466815293352)",,,060377022022016,06037702202,363
16017468,12/24/2016,Emergency Medical Service (EMS),2200BLK 29TH ST,E-5N,Station 5 ,12/24/2016 12:20:06 PM,12/24/2016 01:04:20 PM,Report              ,34.024285140463569,-118.45901055280037,"(34.024285140464, -118.4590105528)",,,060377023004000,06037702300,363
16017467,12/24/2016,Emergency Medical Service (EMS),CLOVERFIELD BLVD / OLYMPIC BLVD,E-3,Station 3 ,12/24/2016 12:15:09 PM,12/24/2016 12:23:45 PM,Report              ,34.0271364392247,-118.47231314596367,"(34.027136439225, -118.472313145964)",,,060377018015001,06037701801,364
16017466,12/24/2016,Emergency Medical Service (EMS),1300BLK WILSHIRE BLVD ,E-4,Station 3 ,12/24/2016 11:50:34 AM,12/24/2016 12:00:34 PM,Report              ,34.026392465813018,-118.48931875364931,"(34.026392465813, -118.489318753649)",,,060377015022004,06037701502,364
16017465,12/24/2016,Emergency Medical Service (EMS),5TH ST / COLORADO AVE,E-1,Station 1 ,12/24/2016 11:21:31 AM,12/24/2016 11:28:47 AM,Report              ,34.014496755234227,-118.4910659238578,"(34.014496755234, -118.491065923858)",,,060377019021036,06037701902,368
16017464,12/24/2016,Automatic Alarm,1200BLK 2ND ST,E-6,Station 1 ,12/24/2016 10:42:59 AM,12/24/2016 11:05:54 AM,Report              ,34.016891723701086,-118.49939018956975,"(34.016891723701, -118.49939018957)",,,060377019022007,06037701902,368
16017463,12/24/2016,Emergency Medical Service (EMS),2ND ST / WILSHIRE BLVD,E-6,Station 1 ,12/24/2016 10:34:14 AM,12/24/2016 10:38:21 AM,Report              ,34.017578358387425,-118.50019300019191,"(34.017578358387, -118.500193000192)",,,060377019022007,06037701902,368
16017462,12/24/2016,Emergency Medical Service (EMS),400BLK IDAHO AVE,E-6,Station 1 ,12/24/2016 09:57:21 AM,12/24/2016 10:15:59 AM,Report              ,34.023574156750634,-118.50259150379765,"(34.023574156751, -118.502591503798)",,,060377014022010,06037701402,365
16017461,12/24/2016,Emergency Medical Service (EMS),300BLK COLORADO AVE ,E-1,Station 1 ,12/24/2016 09:17:55 AM,12/24/2016 09:43:03 AM,Report              ,34.012816246084334,-118.49315420057174,"(34.012816246084, -118.493154200572)",,,060377019022016,06037701902,368
16017460,12/24/2016,Smoke Investigation,700BLK 16TH ST,E-4,Station 3 ,12/24/2016 09:10:08 AM,12/24/2016 09:51:04 AM,Report              ,34.034218236077606,-118.49385953921315,"(34.034218236078, -118.493859539213)",,,060377012015017,06037701201,366
16017458,12/24/2016,Emergency Medical Service (EMS),2300BLK OAK ST,E-5S,Station 5 ,12/24/2016 09:00:30 AM,12/24/2016 10:04:31 AM,Report              ,34.01491983779318,-118.46049551292069,"(34.014919837793, -118.460495512921)",,,060377023002011,06037702300,363
16017457,12/24/2016,Emergency Medical Service (EMS),900BLK GEORGINA AVE,E-6,Station 1 ,12/24/2016 08:44:34 AM,12/24/2016 09:13:42 AM,Report              ,34.033821665880204,-118.50537383809329,"(34.03382166588, -118.505373838093)",,,060377013041042,06037701304,366
16017456,12/24/2016,Emergency Medical Service (EMS),400BLK 12TH ST,E-4,Station 3 ,12/24/2016 07:04:50 AM,12/24/2016 07:40:32 AM,Report              ,34.034303425609664,-118.50132758670118,"(34.03430342561, -118.501327586701)",,,060377013041017,06037701304,366
16017454,12/24/2016,Automatic Alarm,100BLK CALIFORNIA AVE,E-6,Station 1 ,12/24/2016 05:55:15 AM,12/24/2016 06:44:57 AM,Report              ,34.018572220464428,-118.50227995616113,"(34.018572220464, -118.502279956161)",,,060377014021007,06037701402,365
16017453,12/24/2016,Emergency Medical Service (EMS),2000BLK PICO BLVD ,E-5N,Station 5 ,12/24/2016 03:02:16 AM,12/24/2016 03:26:23 AM,Report              ,34.019507500991651,-118.46941290208409,"(34.019507500992, -118.469412902084)",,,060377018015030,06037701801,363
16017452,12/24/2016,Emergency Medical Service (EMS),400BLK EXPO LINE ,E-1,Station 1 ,12/24/2016 02:42:29 AM,12/24/2016 02:59:32 AM,Report              ,34.014158251790633,-118.49159737923178,"(34.014158251791, -118.491597379232)",,,060377019023013,06037701902,368
16017450,12/24/2016,Automatic Alarm,1400BLK 5TH ST,E-1,Station 1 ,12/24/2016 01:36:06 AM,12/24/2016 01:50:22 AM,Report              ,34.016516336524219,-118.49342470466483,"(34.016516336524, -118.493424704665)",,,060377019021032,06037701902,368
16017449,12/24/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/24/2016 01:35:41 AM,12/24/2016 01:36:00 AM,Cancelled           ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16017447,12/24/2016,Automatic Alarm,1400BLK 5TH ST,E-1,Station 1 ,12/24/2016 01:07:12 AM,12/24/2016 01:20:38 AM,Report              ,34.016516336524219,-118.49342470466483,"(34.016516336524, -118.493424704665)",,,060377019021032,06037701902,368
16017445,12/23/2016,Emergency Medical Service (EMS),1500BLK 5TH ST,E-1,Station 1 ,12/23/2016 11:55:45 PM,12/24/2016 12:40:37 AM,Report              ,34.015178754616706,-118.49186142159012,"(34.015178754617, -118.49186142159)",,,060377019021035,06037701902,368
16017444,12/23/2016,Automatic Alarm,1400BLK 21ST ST,E-3,Station 3 ,12/23/2016 11:39:21 PM,12/23/2016 11:51:00 PM,Report              ,34.028990548411045,-118.47802730843816,"(34.028990548411, -118.478027308438)",,,060377017013006,06037701701,364
16017443,12/23/2016,Emergency Medical Service (EMS),1500BLK OCEAN AVE,E-1,Station 1 ,12/23/2016 11:09:55 PM,12/23/2016 11:18:34 PM,Report              ,34.012091000854006,-118.49565999778541,"(34.012091000854, -118.495659997785)",,,060377019022017,06037701902,368
16017440,12/23/2016,Automatic Alarm,900BLK 2ND ST,E-6,Station 1 ,12/23/2016 10:32:51 PM,12/23/2016 10:57:18 PM,Report              ,34.020987128631027,-118.50418048332999,"(34.020987128631, -118.50418048333)",,,060377014021009,06037701402,365
16017439,12/23/2016,Flooded Condition,900BLK IDAHO AVE,E-6,Station 1 ,12/23/2016 10:07:02 PM,12/23/2016 10:30:25 PM,Report              ,34.027404038375678,-118.49786841145757,"(34.027404038376, -118.497868411458)",,,060377013022017,06037701302,365
16017438,12/23/2016,Emergency Medical Service (EMS),1500BLK 5TH ST,E-1,Station 1 ,12/23/2016 10:03:30 PM,12/23/2016 10:20:37 PM,Report              ,34.015178754616706,-118.49186142159012,"(34.015178754617, -118.49186142159)",,,060377019021035,06037701902,368
16017437,12/23/2016,Emergency Medical Service (EMS),2400BLK MAIN ST,E-2,Station 2 ,12/23/2016 09:52:11 PM,12/23/2016 10:26:55 PM,Report              ,34.004105605511974,-118.48569421015124,"(34.004105605512, -118.485694210151)",,,060377020022013,06037702002,363
16017436,12/23/2016,Emergency Medical Service (EMS),1500BLK 2ND ST,E-1,Station 1 ,12/23/2016 09:42:04 PM,12/23/2016 10:04:16 PM,Report              ,34.012875693762759,-118.494694984691,"(34.012875693763, -118.494694984691)",,,060377019022017,06037701902,368
16017433,12/23/2016,Automatic Alarm,400BLK 19TH ST,E-4,Station 3 ,12/23/2016 09:17:03 PM,12/23/2016 09:22:01 PM,Report              ,34.039451035198489,-118.49479165780305,"(34.039451035199, -118.494791657803)",,,060377012013003,06037701201,366
16017432,12/23/2016,Electrical Fire - No Fire Visible,800BLK PICO BLVD,E-2,Station 2 ,12/23/2016 09:10:25 PM,12/23/2016 09:19:36 PM,Report              ,34.012464856565771,-118.48251405797933,"(34.012464856566, -118.482514057979)",,,060377018023015,06037701802,363
16017431,12/23/2016,Automatic Alarm,1500BLK 14TH ST,E-3,Station 3 ,12/23/2016 08:14:59 PM,12/23/2016 08:45:42 PM,Report              ,34.02207306028648,-118.48334572318981,"(34.022073060287, -118.48334572319)",,,060377017022011,06037701702,364
16017430,12/23/2016,Emergency Medical Service (EMS),1300BLK 14TH ST,E-3,Station 3 ,12/23/2016 07:12:42 PM,12/23/2016 07:38:19 PM,Report              ,34.024750777518825,-118.48647651942937,"(34.024750777519, -118.486476519429)",,,060377015022010,06037701502,364
16017429,12/23/2016,Emergency Medical Service (EMS),200BLK PACIFIC ST,E-2,Station 2 ,12/23/2016 06:54:00 PM,12/23/2016 07:41:13 PM,Report              ,34.006149371071018,-118.48655191652892,"(34.006149371071, -118.486551916529)",,,060377020022007,06037702002,363
16017428,12/23/2016,Smoke Investigation,100BLK BROADWAY,E-1,Station 1 ,12/23/2016 06:44:33 PM,12/23/2016 06:59:33 PM,Report              ,34.013155080310071,-118.49594603298471,"(34.01315508031, -118.495946032985)",,,060377019022017,06037701902,368
16017427,12/23/2016,Emergency Medical Service (EMS),500BLK COLORADO AVE,E-1,Station 1 ,12/23/2016 05:12:10 PM,12/23/2016 05:39:23 PM,Report              ,34.014882820710852,-118.49059995874161,"(34.014882820711, -118.490599958742)",,,060377019023001,06037701902,368
16017426,12/23/2016,Emergency Medical Service (EMS),1900BLK 20TH ST,E-3,Station 3 ,12/23/2016 05:01:51 PM,12/23/2016 05:40:42 PM,Report              ,34.021225287932907,-118.47130919607855,"(34.021225287933, -118.471309196079)",,,060377018021000,06037701802,364
16017425,12/23/2016,Emergency Medical Service (EMS),1900BLK LINCOLN BLVD ,E-2,Station 2 ,12/23/2016 03:38:32 PM,12/23/2016 04:00:38 PM,Report              ,34.01225251275276,-118.48291265581786,"(34.012252512753, -118.482912655818)",,,060377020023000,06037702002,363
16017424,12/23/2016,Emergency Medical Service (EMS),500BLK COLORADO AVE,E-1,Station 1 ,12/23/2016 03:31:54 PM,12/23/2016 04:20:45 PM,Report              ,34.014882820710852,-118.49059995874161,"(34.014882820711, -118.490599958742)",,,060377019023001,06037701902,368
16017423,12/23/2016,Emergency Medical Service (EMS),800BLK MONTANA AVE,E-6,Station 1 ,12/23/2016 03:09:03 PM,12/23/2016 03:29:59 PM,Report              ,34.0279729768288,-118.500374903103,"(34.027972976829, -118.500374903103)",,,060377013022002,06037701302,365
16017422,12/23/2016,Emergency Medical Service (EMS),12TH ST / IDAHO AVE,E-4,Station 3 ,12/23/2016 02:55:26 PM,12/23/2016 03:08:56 PM,Report              ,34.029317806234026,-118.49549979154446,"(34.029317806234, -118.495499791544)",,,060377013021011,06037701302,365
16017421,12/23/2016,Emergency Medical Service (EMS),2500BLK MAIN ST,E-2,Station 2 ,12/23/2016 02:30:45 PM,12/23/2016 03:58:54 PM,Report              ,34.002884637373477,-118.48446962218203,"(34.002884637373, -118.484469622182)",,,060377020022013,06037702002,363
16017420,12/23/2016,Emergency Medical Service (EMS),1400BLK 2ND ST,E-1,Station 1 ,12/23/2016 02:11:38 PM,12/23/2016 02:40:02 PM,Report              ,34.014212267330926,-118.49625828483869,"(34.014212267331, -118.496258284839)",,,060377019022009,06037701902,368
16017419,12/23/2016,Emergency Medical Service (EMS),800BLK 5TH ST,E-6,Station 1 ,12/23/2016 11:46:01 AM,12/23/2016 12:15:56 PM,Report              ,34.024623075655455,-118.5029045851779,"(34.024623075655, -118.502904585178)",,,060377014022000,06037701402,365
16017418,12/23/2016,Emergency Medical Service (EMS),2700BLK SANTA MONICA BLVD ,E-3,Station 3 ,12/23/2016 11:32:19 AM,12/23/2016 02:15:06 PM,Report              ,34.03407407645625,-118.47336337517203,"(34.034074076456, -118.473363375172)",,,060377017012005,06037701701,364
16017417,12/23/2016,Emergency Medical Service (EMS),1800BLK 18TH ST,E-3,Station 3 ,12/23/2016 10:39:16 AM,12/23/2016 11:02:06 AM,Report              ,34.020938517539015,-118.47465862887592,"(34.020938517539, -118.474658628876)",,,060377018021009,06037701802,364
16017416,12/23/2016,Emergency Medical Service (EMS),1400BLK 4TH ST ,E-1,Station 1 ,12/23/2016 09:45:05 AM,12/23/2016 09:46:37 AM,Cancelled           ,34.015745142206356,-118.49436725449992,"(34.015745142206, -118.4943672545)",,,060377019021033,06037701902,368
