calendar,event_id,title,is_cancelled,start_date,end_date,all_day,description,location_name,address,contact_name,contact_email,contact_phone,age_groups,event_types,detail_url,signup_url,image_url,id,california_census_zipcodes,Census Tracts
library,33516,Friends of the Santa Monica Public Library Board Meeting,false,09/16/2020 07:00:00 PM,09/16/2020 09:00:00 PM,false,Monthly meeting of the Friends of the Library Board of Directors. The Friends is a non-profit organization focused supporting the Library through fundraising and advocacy. To join meeting:<br />https://bluejeans.com/773278743?src=join_info <br />,Offsite or Virtual Programs,"Offsite or Virtual Programs
Santa Monica, CA 90401",Rachel Foyt,rachel.foyt@smgov.net,310-458-8606,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=33516,http://calendar.smgov.net/library/eventsignup.asp?ID=33516,,library_33516,,
cityhall,4041,The Commission for the Senior Community Regular Meeting,false,09/16/2020 01:30:00 PM,09/16/2020 01:30:00 PM,false,"Santa Monica's Commission for the Senior Community focuses on preserving and improving the quality of life for Santa Monicans 60 and older. The Commission advises City Council on a wide range of issues relevant to older adults. The Commission also provides opportunities to educate seniors, their families and caregivers on these issues.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4041,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4041,,cityhall_4041,368,15
cityhall,4178,Landmarks Commission Meeting,false,09/14/2020 07:00:00 PM,09/14/2020 07:00:00 PM,false,"Established in 1975, the mission of the Landmarks Commission is To protect improvements and areas which represent the City's cultural, social, economic, political and architectural history; safeguard the City's historic, aesthetic and cultural heritage; and promote the use of landmarks and historic districts for the education, pleasure and welfare of the people.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Landmarks-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4178,,cityhall_4178,368,15
other,1066,September Street Sweeping 9/8 - 9/14,false,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,true,"Residential area street sweeping for the month of September will take place beginning Tuesday, 9/8 - Friday, 9/11, and Monday, 9/14. Click 'Add to Calendar' to set reminders.",,"other
Santa Monica, CA 90401",City of Santa Monica RRR,recycling@smgov.net ,(310) 458-2223,All Ages,Community/Government Meetings,,http://calendar.smgov.net/other/eventsignup.asp?ID=1066,,other_1066,,
other,1065,September Street Sweeping 9/8 - 9/14,false,09/11/2020 12:00:00 AM,09/11/2020 12:00:00 AM,true,"Residential area street sweeping for the month of September will take place beginning Tuesday, 9/8 - Friday, 9/11, and Monday, 9/14. Click 'Add to Calendar' to set reminders.",,"other
Santa Monica, CA 90401",City of Santa Monica RRR,recycling@smgov.net ,(310) 458-2223,All Ages,Community/Government Meetings,,http://calendar.smgov.net/other/eventsignup.asp?ID=1065,,other_1065,,
cityhall,3965,Santa Monica Rent Control Regular Board Meeting,false,09/10/2020 07:00:00 PM,09/10/2020 07:00:00 PM,false,"The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations. Note: Feb, March and April meetings will be in East Wing of Civic Auditorium.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)","Lonnie Guinn, Board Secretary",lonnie.guinn@smgov.net,3104588751,All Ages,Community/Government Meetings,www.smgov.net/rentcontrol (http://www.smgov.net/rentcontrol),http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3965,,cityhall_3965,368,15
other,1064,September Street Sweeping 9/8 - 9/14,false,09/10/2020 12:00:00 AM,09/10/2020 12:00:00 AM,true,"Residential area street sweeping for the month of September will take place beginning Tuesday, 9/8 - Friday, 9/11, and Monday, 9/14. Click 'Add to Calendar' to set reminders.",,"other
Santa Monica, CA 90401",City of Santa Monica RRR,recycling@smgov.net ,(310) 458-2223,All Ages,Community/Government Meetings,,http://calendar.smgov.net/other/eventsignup.asp?ID=1064,,other_1064,,
cityhall,4016,Commission on the Status of Women Regular Meeting,false,09/09/2020 07:00:00 PM,09/09/2020 07:00:00 PM,false,"The purpose of the Commission on the Status of Women is to enhance the status of women in our community. The Commission will promote these goals through investigation of, advocacy for, and policy development regarding issues relevant to women and girls, and by creating leadership and career advancement opportunities for women and girls in our community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4016,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4016,,cityhall_4016,368,15
other,1063,September Street Sweeping 9/8 - 9/14,false,09/09/2020 12:00:00 AM,09/09/2020 12:00:00 AM,true,"Residential area street sweeping for the month of September will take place beginning Tuesday, 9/8 - Friday, 9/11, and Monday, 9/14. Click 'Add to Calendar' to set reminders.",,"other
Santa Monica, CA 90401",City of Santa Monica RRR,recycling@smgov.net ,(310) 458-2223,All Ages,Community/Government Meetings,,http://calendar.smgov.net/other/eventsignup.asp?ID=1063,,other_1063,,
cityhall,4083,Zoning Administrator,false,09/08/2020 10:30:00 AM,09/08/2020 10:30:00 AM,false,"The Zoning Administrator issues land use permits that are minor in nature and may adopt specific findings of fact to support the resulting decision, or require specific conditions. Some Zoning Administrator permits are administrative determinations, while others require a noticed public hearing.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Zoning-Administrator/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4083,,cityhall_4083,368,15
other,1062,September Street Sweeping 9/8 - 9/14,false,09/08/2020 12:00:00 AM,09/08/2020 12:00:00 AM,true,"Residential area street sweeping for the month of September will take place beginning Tuesday, 9/8 - Friday, 9/11, and Monday, 9/14. Click 'Add to Calendar' to set reminders.",,"other
Santa Monica, CA 90401",City of Santa Monica RRR,recycling@smgov.net ,(310) 458-2223,All Ages,Community/Government Meetings,,http://calendar.smgov.net/other/eventsignup.asp?ID=1062,,other_1062,,
cityhall,4054,The Disabilities Commission Regular Meeting,false,09/07/2020 06:30:00 PM,09/07/2020 06:30:00 PM,false,"The Disabilities Commission helps improve the quality of life for people with disabilities in Santa Monica by prioritizing issues of concern and advising the City Council and City Staff on those issues. The Commission recommends ways to maximize participation of people with disabilities in all facets of City life and increase awareness of the abilities, rights and issues of people with disabilities throughout the community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4054,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4054,,cityhall_4054,368,15
library,32496,Library Board Meeting,false,09/03/2020 07:00:00 PM,09/03/2020 09:00:00 PM,false,Meets the first Thursday of each month. Contact Rachel Foyt for virtual meeting link.,Offsite or Virtual Programs,"Offsite or Virtual Programs
Santa Monica, CA 90401",Rachel Foyt,Rachel.Foyt@smgov.net,(310) 458-8606,Adults,"Community/Government Meetings, Virtual Program",http://calendar.smgov.net/library/eventsignup.asp?ID=32496,http://calendar.smgov.net/library/eventsignup.asp?ID=32496,,library_32496,,
cityhall,40490,1133 Ocean Ave Development Agreement                             Miramar Hotel Project ,false,09/02/2020 06:00:00 PM,09/02/2020 06:00:00 PM,false,"Updated August 21, 2020:",Planning Commission,"(39.390897, -99.066067)",,,,Adult,Community/Government Meetings,http://www.smgov.net/departments/pcd/projects/1133-ocean-ave-development-agreement-----------------------------miramar-hotel-project/,http://www.smgov.net/departments/pcd/projects/1133-ocean-ave-development-agreement-----------------------------miramar-hotel-project/,,40490_20200902,,
cityhall,3682,Senior TAP Workshop & On The Move Riders Club Orientation,false,09/02/2020 01:00:00 PM,09/02/2020 01:00:00 PM,false,"Join us for our monthly Senior TAP Workshop at Ken Edwards Center and recurring On The Move Riders Club orientation. Bring a valid ID showing you are 62 years or older to apply for a FREE senior reduced fare TAP card. For details, visit: bigbluebus.com/tapworkshop.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Big Blue Bus,,310-451-5444,50+/Seniors,Community/Government Meetings,,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3682,,cityhall_3682,368,15
cityhall,4065,The Social Services Commission Regular Meeting,false,08/24/2020 07:00:00 PM,08/24/2020 07:00:00 PM,false,"The mission of the Social Services Commission is to preserve and enhance the quality of life for all residents of the City of Santa Monica. Through ongoing dialogue, outreach, education and advocacy, the Social Services Commission will advise and assist the City Council and staff with needs assessment, priorities, planning, and budgetary implications for social service programs.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4065,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4065,,cityhall_4065,368,15
cityhall,4109,Housing Commission,false,08/20/2020 06:00:00 PM,08/20/2020 06:00:00 PM,false,Meeting of the Housing Commission,Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Housing Division,smhousing@smgov.net,(310) 458-8411 x5406,Adults,Community/Government Meetings,https://www.santamonica.gov/housing-commission,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4109,,cityhall_4109,368,15
cityhall,4216,Planning Commission,false,08/19/2020 07:00:00 PM,08/19/2020 07:00:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City's General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4216,,cityhall_4216,368,15
cityhall,4040,The Commission for the Senior Community Regular Meeting,false,08/19/2020 01:30:00 PM,08/19/2020 01:30:00 PM,false,"Santa Monica's Commission for the Senior Community focuses on preserving and improving the quality of life for Santa Monicans 60 and older. The Commission advises City Council on a wide range of issues relevant to older adults. The Commission also provides opportunities to educate seniors, their families and caregivers on these issues.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4040,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4040,,cityhall_4040,368,15
other,1049,Task Force on the Environment Meeting,false,08/17/2020 07:00:00 PM,08/17/2020 10:00:00 PM,false,https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,http://calendar.smgov.net/other/eventsignup.asp?ID=1049,,other_1049,,
cityhall,4131,Architectural Review Board Meeting,false,08/17/2020 07:00:00 PM,08/17/2020 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4131,,cityhall_4131,368,15
