"ledger_type","cost_center_type","fund_id","fund_name","department_id","department_name","division_id","division_name","object","object_description","category_code","category_code_description","fiscal_year","july","august","september","october","november","december","january","february","march","april","may","june","total"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400700","PARKING CITATION FINES","614","Fines and Forfeitures","2015","-15000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-15000000.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400700","PARKING CITATION FINES","614","Fines and Forfeitures","2016","-15000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-15000000.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400701","PARKING CITATION REFUNDS","614","Fines and Forfeitures","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400730","CA VEHICLE CODE FINES","614","Fines and Forfeitures","2013","-500000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-500000.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400730","CA VEHICLE CODE FINES","614","Fines and Forfeitures","2014","-480000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-480000.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400730","CA VEHICLE CODE FINES","614","Fines and Forfeitures","2014","-480000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-480000.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400740","OTHER FINES / FORFEITURES","614","Fines and Forfeitures","2013","-90000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-90000.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400740","OTHER FINES / FORFEITURES","614","Fines and Forfeitures","2014","-90000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-90000.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400740","OTHER FINES / FORFEITURES","614","Fines and Forfeitures","2014","-90000.00","0.00","0.00","0.00","0.00","0.00","30000.00","0.00","0.00","0.00","0.00","0.00","-60000.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400740","OTHER FINES / FORFEITURES","614","Fines and Forfeitures","2015","-35000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-35000.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400740","OTHER FINES / FORFEITURES","614","Fines and Forfeitures","2016","-35000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-35000.00"
"B1","IS","00022","COPS Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400750","INT DEP/INVESTMENT","616","Investment Income","2013","-2100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2100.00"
"B1","IS","00015","Low/Mod Incme Housing Asset Fd","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400750","INT DEP/INVESTMENT","616","Investment Income","2013","-2200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2200.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","400750","INT DEP / INVESTMENT","659","Investment Income","2013","-77000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-77000.00"
"B1","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","522","BEACH ADMINISTRATION","400750","INT DEP / INVESTMENT","616","Investment Income","2013","-50000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-50000.00"
"B1","IS","00055","Info Tech Rplcmnt & Svcs Fund","160","INFORMATION SYSTEMS","243","ADMINISTRATION (INFO SYS)","400750","INT DEP / INVESTMENT","659","Investment Income","2013","-113000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-113000.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400750","INT DEP/INVESTMENT","616","Investment Income","2013","-28000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-28000.00"
"B1","IS","00043","Gas Tax Fund","500","PUBLIC WORKS","402","ENGINEERING","400750","INT DEP / INVESTMENT","616","Investment Income","2013","-8000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8000.00"
"B1","IS","00044","SCAQMD AB 2766 Fund","130","FINANCE","221","ADMINISTRATION","400750","INT DEP / INVESTMENT","616","Investment Income","2013","-4000.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","523","BEACH HOUSE OPERATIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2013","-10000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10000.00"
"B1","IS","00054","Vehicle Management Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","400750","INT DEP / INVESTMENT","659","Investment Income","2013","-372739.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-372739.00"
"B1","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1573000.00","0.00","0.00","0.00","0.00","-1573000.00"
"B1","IS","00044","SCAQMD AB 2766 Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","400750","INT DEP / INVESTMENT","616","Investment Income","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4000.00","0.00","0.00","0.00","0.00","-4000.00"
"B1","IS","00006","Clean Bchs & Ocean Prcl Tx Fd","500","PUBLIC WORKS","661","WASTE WATER","400750","INT DEP / INVESTMENT","616","Investment Income","2013","-57000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-57000.00"
"B1","IS","00001","General Fund","130","FINANCE","221","ADMINISTRATION","400750","INT DEP / INVESTMENT","616","Investment Income","2013","-1573000.00","0.00","0.00","0.00","0.00","0.00","0.00","1573000.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00020","Miscellaneous Grants Fund","130","FINANCE","221","ADMINISTRATION","400750","INT DEP / INVESTMENT","616","Investment Income","2013","-56000.00","0.00","0.00","0.00","0.00","0.00","0.00","56000.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00020","Miscellaneous Grants Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-56000.00","0.00","0.00","0.00","0.00","-56000.00"
"BA","IS","00022","COPS Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400750","INT DEP/INVESTMENT","616","Investment Income","2014","-2300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2300.00"
"BA","IS","00015","Low/Mod Incme Housing Asset Fd","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400750","INT DEP/INVESTMENT","616","Investment Income","2014","-2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2500.00"
"BA","IS","00020","Miscellaneous Grants Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","522","BEACH ADMINISTRATION","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-58000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-58000.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","400750","INT DEP / INVESTMENT","659","Investment Income","2014","-90000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-90000.00"
"BA","IS","00006","Clean Bchs & Ocean Prcl Tx Fd","500","PUBLIC WORKS","661","WASTE WATER","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-67000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-67000.00"
"BA","IS","00055","Info Tech Rplcmnt & Svcs Fund","160","INFORMATION SYSTEMS","243","ADMINISTRATION (INFO SYS)","400750","INT DEP / INVESTMENT","659","Investment Income","2014","-118000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-118000.00"
"BA","IS","00054","Vehicle Management Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","400750","INT DEP / INVESTMENT","659","Investment Income","2014","-402557.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-402557.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400750","INT DEP/INVESTMENT","616","Investment Income","2014","-29500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-29500.00"
"BA","IS","00043","Gas Tax Fund","500","PUBLIC WORKS","402","ENGINEERING","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-9000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9000.00"
"BA","IS","00020","Miscellaneous Grants Fund","130","FINANCE","221","ADMINISTRATION","400750","INT DEP / INVESTMENT","616","Investment Income","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00044","SCAQMD AB 2766 Fund","130","FINANCE","221","ADMINISTRATION","400750","INT DEP / INVESTMENT","616","Investment Income","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00020","Miscellaneous Grants Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-66000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-66000.00"
"BA","IS","00044","SCAQMD AB 2766 Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4000.00"
"BA","IS","00001","General Fund","130","FINANCE","221","ADMINISTRATION","400750","INT DEP / INVESTMENT","616","Investment Income","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","523","BEACH HOUSE OPERATIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-10250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10250.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-1806000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1806000.00"
"BA","IS","00001","General Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00044","SCAQMD AB 2766 Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00022","COPS Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400750","INT DEP/INVESTMENT","616","Investment Income","2014","-2300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2300.00"
"B1","IS","00015","Low/Mod Incme Housing Asset Fd","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400750","INT DEP/INVESTMENT","616","Investment Income","2014","-2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2500.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","400750","INT DEP / INVESTMENT","659","Investment Income","2014","-90000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-90000.00"
"B1","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","522","BEACH ADMINISTRATION","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-58000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-58000.00"
"B1","IS","00055","Info Tech Rplcmnt & Svcs Fund","160","INFORMATION SYSTEMS","243","ADMINISTRATION (INFO SYS)","400750","INT DEP / INVESTMENT","659","Investment Income","2014","-118000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-118000.00"
"B1","IS","00054","Vehicle Management Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","400750","INT DEP / INVESTMENT","659","Investment Income","2014","-402557.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-402557.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400750","INT DEP/INVESTMENT","616","Investment Income","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-29500.00","0.00","0.00","0.00","0.00","-29500.00"
"B1","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","523","BEACH HOUSE OPERATIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-10250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10250.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400750","INT DEP/INVESTMENT","616","Investment Income","2014","-29500.00","0.00","0.00","0.00","0.00","0.00","0.00","29500.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00043","Gas Tax Fund","500","PUBLIC WORKS","402","ENGINEERING","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-9000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9000.00"
"B1","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-1806000.00","0.00","0.00","0.00","0.00","0.00","-969000.00","0.00","0.00","0.00","0.00","0.00","-2775000.00"
"B1","IS","00044","SCAQMD AB 2766 Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4000.00"
"B1","IS","00020","Miscellaneous Grants Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-66000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-66000.00"
"B1","IS","00006","Clean Bchs & Ocean Prcl Tx Fd","500","PUBLIC WORKS","661","WASTEWATER","400750","INT DEP / INVESTMENT","616","Investment Income","2014","-67000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-67000.00"
"BA","IS","00015","Low/Mod Incme Housing Asset Fd","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400750","INT DEP/INVESTMENT","616","Investment Income","2015","-2200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2200.00"
"BA","IS","00022","COPS Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400750","INT DEP/INVESTMENT","616","Investment Income","2015","-1100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1100.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","400750","INT DEP / INVESTMENT","659","Investment Income","2015","-100000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-100000.00"
"BA","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","522","BEACH ADMINISTRATION","400750","INT DEP / INVESTMENT","616","Investment Income","2015","-145000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-145000.00"
"BA","IS","00055","Info Tech Rplcmnt & Svcs Fund","160","INFORMATION SYSTEMS","243","ADMINISTRATION (INFO SYS)","400750","INT DEP / INVESTMENT","659","Investment Income","2015","-35000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-35000.00"
"BA","IS","00006","Clean Bchs & Ocean Prcl Tx Fd","500","PUBLIC WORKS","661","WASTEWATER","400750","INT DEP / INVESTMENT","616","Investment Income","2015","-77000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-77000.00"
"BA","IS","00054","Vehicle Management Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","400750","INT DEP / INVESTMENT","659","Investment Income","2015","-255000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-255000.00"
"BA","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","523","BEACH HOUSE OPERATIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00043","Gas Tax Fund","500","PUBLIC WORKS","402","ENGINEERING","400750","INT DEP / INVESTMENT","616","Investment Income","2015","-8000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8000.00"
"BA","IS","00020","Miscellaneous Grants Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2015","-66000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-66000.00"
"BA","IS","00044","SCAQMD AB 2766 Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","400750","INT DEP / INVESTMENT","616","Investment Income","2015","-3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3000.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400750","INT DEP / INVESTMENT","616","Investment Income","2015","-3500000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3500000.00"
