"case_number","parcel_id","location","location_description","title","complaintviolation","reported","statusclosedate","department","zone","ownername","complianceinspector","holdpermits","geom"
"21008","237062039","466 BARBOUR ST",,"Program Supervisor","Housing Code Enforcement","2011-05-02T00:00:00.000",,"NGUYEN VU",,,"Tonja","Nelson",
"21011","237062040","462 BARBOUR ST",,"Program Supervisor","Housing Code Enforcement","2011-05-02T00:00:00.000",,"XAVIER SIDNEY",,,"Tonja","Nelson",
"20997","200267149","166 COLLINS ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,,"CARRIAGE PLACE APTS LLC",,"Dan","Lusa",
"21019","229548017","94 NEW BRITAIN AV",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"JIMENEZ HENLEY",,,"Dan","Lusa",
"21016","135390202","112 EVERGREEN AV",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000","2011-05-04T00:00:00.000","MILLER MOULTON A",,,"Dan","Lusa",
"21013","175187040","27 BLUE HILLS AV",,"Program Supervisor","Housing Code Enforcement","2011-05-02T00:00:00.000",,"LEE WAYNE F",,,"Tonja","Nelson",
"20998","136476005","145 MADISON AV",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"SERRANO RICARDO",,,"Dan","Lusa",
"21012","237062040","462 BARBOUR ST",,"Program Supervisor","Housing Code Enforcement","2011-05-02T00:00:00.000",,"XAVIER SIDNEY",,,"Tonja","Nelson",
"21010","237062039","466 BARBOUR ST",,"Program Supervisor","Housing Code Enforcement","2011-05-02T00:00:00.000",,"NGUYEN VU",,,"Tonja","Nelson",
"21009","237062039","466 BARBOUR ST",,"Program Supervisor","Housing Code Enforcement","2011-05-02T00:00:00.000",,"NGUYEN VU",,,"Tonja","Nelson",
"20999","180404004","115 SOUTH MARSHALL ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"ETERNAL ENTERPRISE INC",,,"Dan","Lusa",
"21035","250579201","24 SHULTAS PL",,"Housing Code Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"SOLIS ISIDOR",,,"Rochelle","Little",
"21020","209655262","329 WEST PRESTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"YAMBO NATALIA",,,"Dan","Lusa",
"21022","209654261","330 WEST PRESTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"CONTRERAS JIMMY",,,"Dan","Lusa",
"21023","209654260","334 WEST PRESTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"MATEO RAUL J",,,"Dan","Lusa",
"21017","251676170","22 ELLIOTT ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"ELLIOTT WARD LLC",,,"Rochelle","Little",
"21026","217110108","284 ENFIELD ST",,"Program Supervisor","Housing Code Enforcement","2011-05-02T00:00:00.000",,"BELTON JAMES",,,"Tonja","Nelson",
"21058","179319046","274 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-05-03T00:00:00.000",,"D & D REALTY OF HARTFORD LLC",,,"Tonja","Nelson",
"21051","177251107","192 SARGEANT ST",,"Program Supervisor","Essential Services","2011-05-03T00:00:00.000","2011-05-03T00:00:00.000","BATHER SUZETTE",,,"Tonja","Nelson",
"21038","230651036","691 MAPLE AV",,"Housing Code Inspector","Essential Services","2011-05-03T00:00:00.000",,"MARCONI ENTERPRISES LLC",,,"Rochelle","Little",
"21064","278816188","946 WETHERSFIELD AV","1","Housing Code Inspector","Certificate of Apartment Occupancy","2011-05-03T00:00:00.000","2011-05-27T00:00:00.000","ISLAM SHARIF UL",,,"Rochelle","Little",
"21052","180411093","33 IMLAY ST",,"Program Supervisor","Essential Services","2011-05-03T00:00:00.000",,,"33 IMLAY STREET, LLC",,"Tonja","Nelson",
"21045","197203057","155 EDGEWOOD ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-03T00:00:00.000",,"BRAHAM MARIA I",,,"Dan","Lusa",
"21047","122700019","71 MARION ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-03T00:00:00.000",,"CORREA EDILBERTO",,,"Rochelle","Little",
"21070","153181001","99 WOODLAND DR",,"Program Supervisor","Certificate of Apartment Occupancy","2011-05-04T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"21065","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-04T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"21075","251666084","51 WHITMORE ST",,"Housing Code Inspector","Certificate of Apartment Occupancy","2011-05-04T00:00:00.000",,"FADAKAR ENTERPRISE LLC","MICHAEL","FADAKAR","Rochelle","Little",
"21076","251666084","51 WHITMORE ST",,"Housing Code Inspector","Certificate of Apartment Occupancy","2011-05-04T00:00:00.000",,"FADAKAR ENTERPRISE LLC","MICHAEL","FADAKAR","Rochelle","Little",
"21074","173147010","23 HEBRON ST",,"Program Supervisor","Housing Code Enforcement","2011-05-04T00:00:00.000",,"KERR CYNTHIA",,,"Tonja","Nelson",
"21081","295564001","148 STONINGTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-05T00:00:00.000",,"STONINGTON ACRES LLC",,,"Rochelle","Little",
"21087","198214159","710 ALBANY AV",,"Program Supervisor","Bed Bugs (HCE)","2011-05-05T00:00:00.000",,"HARTFORD COMMERCIAL PROPERTIES LLC",,,"Tonja","Nelson",
"21090","178258044","944 ASYLUM AV",,"Program Supervisor","Housing Code Enforcement","2011-05-05T00:00:00.000",,"ASYLUM GARDENS LLC",,,"Tonja","Nelson",
"21083","135390203","116 EVERGREEN AV",,"Public Health Inspector","Rodent (HCE)","2011-05-05T00:00:00.000","2011-05-04T00:00:00.000","PRYCE NORMAN & PRYCE SHIRLEY",,,"Dan","Lusa",
"21084","203419026","123 PUTNAM ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-05T00:00:00.000","2011-06-17T00:00:00.000","HOWETT R NEIL",,,"Dan","Lusa",
"21082","135390201","108 EVERGREEN AV",,"Public Health Inspector","Rodent (HCE)","2011-05-05T00:00:00.000","2011-05-04T00:00:00.000","VALERIM JOEDNA R C",,,"Dan","Lusa",
"21103","254793205","515 FRANKLIN AV",,"Housing Code Inspector","Bed Bugs (HCE)","2011-05-06T00:00:00.000",,"JIMENEZ HENLEY",,,"Rochelle","Little",
"21093","229548016","98 NEW BRITAIN AV",,"Public Health Inspector","Rodent (HCE)","2011-05-06T00:00:00.000","2011-05-05T00:00:00.000","HOLMES ROOSEVELT",,,"Dan","Lusa",
"21092","229548065","88 NEW BRITAIN AV",,"Public Health Inspector","Rodent (HCE)","2011-05-06T00:00:00.000","2011-05-05T00:00:00.000","REYES YIMI",,,"Dan","Lusa",
"21102","254793205","515 FRANKLIN AV",,"Housing Code Inspector","Essential Services","2011-05-06T00:00:00.000",,"JIMENEZ HENLEY",,,"Rochelle","Little",
"21096","295564001","180 STONINGTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-06T00:00:00.000",,"STONINGTON ACRES LLC",,,"Dan","Lusa",
"21116","174187003","7 NORFOLK ST",,"Program Supervisor","Bed Bugs (HCE)","2011-05-06T00:00:00.000",,,"7 NORFOLK LLC",,"Tonja","Nelson",
"21105","254793205","515 FRANKLIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-06T00:00:00.000",,"JIMENEZ HENLEY",,,"Rochelle","Little",
"21094","229548066","84 NEW BRITAIN AV",,"Public Health Inspector","Rodent (HCE)","2011-05-06T00:00:00.000","2011-05-05T00:00:00.000","AUGUSTIN PIERRER",,,"Dan","Lusa",
"21117","174187003","7 NORFOLK ST",,"Program Supervisor","Essential Services","2011-05-06T00:00:00.000","2011-05-10T00:00:00.000",,"7 NORFOLK LLC",,"Tonja","Nelson",
"21132","122700019","71 MARION ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-09T00:00:00.000",,"CORREA EDILBERTO",,,"Rochelle","Little",
"21115","232768136","249 CAMPFIELD AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-09T00:00:00.000",,"YILDIZ ERDOGAN",,,"Rochelle","Little",
"21126","198218191","102 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-05-09T00:00:00.000",,"BURTON BERNICE E",,,"Tonja","Nelson",
"21129","219220144","499 GARDEN ST",,"Program Supervisor","Essential Services","2011-05-09T00:00:00.000",,"WALTON LASHAUN",,,"Tonja","Nelson",
"21119","250579201","24 SHULTAS PL",,"Housing Code Inspector","Housing Code Enforcement","2011-05-09T00:00:00.000",,"SOLIS ISIDOR",,,"Rochelle","Little",
"21121","178258044","944 ASYLUM AV",,"Program Supervisor","Certificate of Apartment Occupancy","2011-05-09T00:00:00.000","2011-05-27T00:00:00.000","ASYLUM GARDENS LLC",,,"Tonja","Nelson",
"21131","153192022","20 KENT ST",,"Program Supervisor","Housing Code Enforcement","2011-05-09T00:00:00.000",,"BARNES EFFIE",,,"Tonja","Nelson",
"21118","260063035","36 RUTLAND ST",,"Public Health Inspector","Rodent (HCE)","2011-05-09T00:00:00.000",,"BROWN KARL A",,,"Dan","Lusa",
"21130","197203063","185 EDGEWOOD ST",,"Program Supervisor","Housing Code Enforcement","2011-05-09T00:00:00.000",,"SALMON CARLOS",,,"Tonja","Nelson",
"21120","180411093","33 IMLAY ST",,"Program Supervisor","Essential Services","2011-05-09T00:00:00.000","2011-05-12T00:00:00.000",,"33 IMLAY STREET, LLC",,"Tonja","Nelson",
"21181","247461221","29 CHARTER OAK AV",,"Public Health Inspector","Housing Code Enforcement","2011-05-09T00:00:00.000",,,"DR CHARTER OAK II LLC",,"Dan","Lusa",
"21141","260069032","33 RUTLAND ST",,"Public Health Inspector","Rodent (HCE)","2011-05-10T00:00:00.000","2011-05-09T00:00:00.000","ROBERTSON GREGORY",,,"Dan","Lusa",
"21136","122700019","71 MARION ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-10T00:00:00.000",,"CORREA EDILBERTO",,,"Rochelle","Little",
"21182","112372070","157 WARRENTON AV",,"Public Health Inspector","Housing Code Enforcement","2011-05-10T00:00:00.000","2011-05-13T00:00:00.000","DEWEY ANTHONY F",,,"Dan","Lusa",
"21142","260069033","123 ROSEMONT ST",,"Public Health Inspector","Rodent (HCE)","2011-05-10T00:00:00.000","2011-05-09T00:00:00.000","DUNCAN LLOYD G",,,"Dan","Lusa",
"21173","197203058","159 EDGEWOOD ST",,"Public Health Inspector","Rodent (HCE)","2011-05-10T00:00:00.000","2011-05-06T00:00:00.000","WEATHERSPOON BABY J",,,"Dan","Lusa",
"21174","197203057","155 EDGEWOOD ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-10T00:00:00.000","2011-05-13T00:00:00.000","BRAHAM MARIA I",,,"Dan","Lusa",
"21161","198213176","149 MAGNOLIA ST",,"Program Supervisor","Bed Bugs (HCE)","2011-05-10T00:00:00.000",,"TRIVEDI VIDYA N",,,"Tonja","Nelson",
"21143","295564001","180 STONINGTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-10T00:00:00.000","2011-05-09T00:00:00.000","STONINGTON ACRES LLC",,,"Dan","Lusa",
"21145","295564001","134 STONINGTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-10T00:00:00.000",,"STONINGTON ACRES LLC",,,"Dan","Lusa",
"21160","220217016","160 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-05-10T00:00:00.000",,"ENFIELD-MAGNOLIA ASSOC LP",,,"Tonja","Nelson",
"21139","159401068","15 ORANGE ST",,"Public Health Inspector","Rodent (HCE)","2011-05-10T00:00:00.000","2011-05-09T00:00:00.000","U S BANK NATIONAL TRUSTEE",,,"Dan","Lusa",
"21172","197203056","151 EDGEWOOD ST",,"Public Health Inspector","Rodent (HCE)","2011-05-10T00:00:00.000","2011-05-06T00:00:00.000","GOSS SATTANYA N",,,"Dan","Lusa",
"21144","295564001","180 STONINGTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-10T00:00:00.000",,"STONINGTON ACRES LLC",,,"Dan","Lusa",
"21162","220217016","162 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-05-10T00:00:00.000",,"ENFIELD-MAGNOLIA ASSOC LP",,,"Tonja","Nelson",
"21185","157404102","44 FOREST ST",,"Program Supervisor","Bed Bugs (HCE)","2011-05-11T00:00:00.000",,"SURREY GROUP LLC",,,"Tonja","Nelson",
"21189","275688076","530 WETHERSFIELD AV",,"Public Health Inspector","Housing Code Enforcement","2011-05-11T00:00:00.000",,"ELUL LLC",,,"Dan","Lusa",
"21186","197201028","43 LENOX ST",,"Program Supervisor","Housing Code Enforcement","2011-05-11T00:00:00.000",,"BAEZ CARMEN",,,"Tonja","Nelson",
"21187","153181001","124 WOODLAND DR",,"Program Supervisor","Certificate of Apartment Occupancy","2011-05-11T00:00:00.000","2011-06-07T00:00:00.000","ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"21192","197206128","181 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-05-11T00:00:00.000",,"WEBB PRINCE A",,,"Tonja","Nelson",
"21213","134388164","203 SISSON AV",,"Public Health Inspector","Housing Code Enforcement","2011-05-12T00:00:00.000","2011-05-13T00:00:00.000","T PROPERTIES LLC",,,"Dan","Lusa",
"21208","294567005","120 VAN BLOCK AV",,"Housing Code Inspector","Bed Bugs (HCE)","2011-05-12T00:00:00.000",,"ZIOBRO BRUNO",,,"Rochelle","Little",
"21222","250579201","24 SHULTAS PL",,"Public Health Inspector","Rodent (HCE)","2011-05-13T00:00:00.000",,"SOLIS ISIDOR",,,"Dan","Lusa",
"21232","153181001","235 WOODLAND DR",,"Program Supervisor","Housing Code Enforcement","2011-05-13T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"21346","177204143","162 HOMESTEAD AV",,"Program Supervisor","Essential Services","2011-05-16T00:00:00.000","2011-05-18T00:00:00.000","ADAP LLC",,,"Tonja","Nelson",
"21366","179318003","70 GILLETT ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-05-16T00:00:00.000",,"70 GILLETT STREET ASSOC LLC",,,"Tonja","Nelson",
"21334","276685099","13 BODWELL ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-16T00:00:00.000",,"GRILLO JOSEPH M",,,"Rochelle","Little",
"21365","179318003","70 GILLETT ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-05-16T00:00:00.000",,"70 GILLETT STREET ASSOC LLC",,,"Tonja","Nelson",
"21347","177204143","162 HOMESTEAD AV",,"Program Supervisor","Essential Services","2011-05-16T00:00:00.000","2011-05-17T00:00:00.000","ADAP LLC",,,"Tonja","Nelson",
"21314","151148062","53 SHARON ST",,"Program Supervisor","Housing Code Enforcement","2011-05-16T00:00:00.000",,"CHERLOUTE OCTAVIUS",,,"Tonja","Nelson",
"21341","218155092","30 VINELAND TER",,"Program Supervisor","Essential Services","2011-05-16T00:00:00.000","2011-05-20T00:00:00.000","MOORE ULITH",,,"Tonja","Nelson",
"21457","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-17T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"21480","153181001","221 WOODLAND DR",,"Program Supervisor","Certificate of Apartment Occupancy","2011-05-17T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"21458","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-17T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"21460","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-17T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"21455","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-17T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"21379","227543061","59 LINCOLN ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-17T00:00:00.000",,"VASSELL SEYMOUR",,,"Dan","Lusa",
"21454","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-17T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"21491","250580229","38 BENTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-18T00:00:00.000",,"SANCHEZ JOSE",,,"Kionna","Owens Osayande",
"21493","275688076","530 WETHERSFIELD AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-18T00:00:00.000",,"ELUL LLC",,,"Rochelle","Little",
"21489","250580232","28 BENTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-18T00:00:00.000",,"DORNELAS HOME IMPROVEMENT LLC","HELTON","DORNELAS","Kionna","Owens Osayande",
"21498","180407017","214 SOUTH MARSHALL ST",,"Program Supervisor","Housing Code Enforcement","2011-05-18T00:00:00.000","2011-06-01T00:00:00.000","SOUTH MARSHALL ASSOC LLC",,,"Tonja","Nelson",
"21500","153181001","27 WOODLAND DR",,"Program Supervisor","Housing Code Enforcement","2011-05-18T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"21490","251676147","35 BENTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-18T00:00:00.000",,"STERLING LOUIS",,,"Kionna","Owens Osayande",
"21508","178258046","21 WILLARD ST",,"Program Supervisor","Housing Code Enforcement","2011-05-19T00:00:00.000","2011-06-15T00:00:00.000","HISTORIC ASYLUM HILL LIMITED",,,"Tonja","Nelson",
"21516","153181001","233 WOODLAND DR",,"Program Supervisor","Certificate of Apartment Occupancy","2011-05-19T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"21503","260063035","36 RUTLAND ST",,"Public Health Inspector","Rodent (HCE)","2011-05-19T00:00:00.000",,"BROWN KARL A",,,"Dan","Lusa",
"21510","156316434","344 FARMINGTON AV",,"Program Supervisor","Essential Services","2011-05-19T00:00:00.000","2011-05-19T00:00:00.000","JR GILLETT REALTY CORP",,,"Tonja","Nelson",
"21521","180407017","214 SOUTH MARSHALL ST",,"Program Supervisor","Housing Code Enforcement","2011-05-19T00:00:00.000",,"SOUTH MARSHALL ASSOC LLC",,,"Tonja","Nelson",
"21509","247461222","25 CHARTER OAK AV",,"Public Health Inspector","Rodent (HCE)","2011-05-19T00:00:00.000","2011-05-18T00:00:00.000","CACERES CAESAR",,,"Dan","Lusa",
"21567","208631148","21 GRANDVIEW TER",,"Public Health Inspector","Rodent (HCE)","2011-05-20T00:00:00.000","2011-05-23T00:00:00.000","ROBLES JESSICA M",,,"Dan","Lusa",
"21599","218156077","35 VINELAND TER",,"Housing Code Inspector","Housing Code Enforcement","2011-05-20T00:00:00.000","2011-11-04T00:00:00.000","FOWLER REX",,,"Kionna","Owens Osayande",
"21673","151148062","53 SHARON ST",,"Program Supervisor","Housing Code Enforcement","2011-05-20T00:00:00.000",,"CHERLOUTE OCTAVIUS",,,"Tonja","Nelson",
"21688","177204143","162 HOMESTEAD AV",,"Program Supervisor","Housing Code Enforcement","2011-05-20T00:00:00.000",,"ADAP LLC",,,"Tonja","Nelson",
"21591","232776159","244 CAMPFIELD AV",,"Public Health Inspector","Rodent (HCE)","2011-05-20T00:00:00.000","2011-05-23T00:00:00.000","ALLEN DODDRIDGE W",,,"Dan","Lusa",
"21579","142591093","792 NEW BRITAIN AV",,"Public Health Inspector","Rodent (HCE)","2011-05-20T00:00:00.000","2011-06-03T00:00:00.000","NGUYEN HUONG T",,,"Dan","Lusa",
"21815","206546009","1528 BROAD ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-23T00:00:00.000",,"TRINITY GATEWAY APARTMENTS LLC",,,"Rochelle","Little",
"21765","251677174","17 ELLIOTT ST",,"Housing Code Inspector","Essential Services","2011-05-23T00:00:00.000",,"KISTOO JASODRA",,,"Rochelle","Little",
"21794","230658199","39 CAMPFIELD AV",,"Housing Code Inspector","Certificate of Apartment Occupancy","2011-05-23T00:00:00.000",,"HUERTAS WARREN",,,"Rochelle","Little",
"21767","134388165","221 SISSON AV","103","Housing Code Inspector","Housing Code Enforcement","2011-05-23T00:00:00.000",,"CP FEE LLC",,,"Rochelle","Little",
"21814","218155116","23 ROCKVILLE ST",,"Program Supervisor","Bed Bugs (HCE)","2011-05-23T00:00:00.000",,"MADDEN JOSEPH L",,,"Tonja","Nelson",
"21727","239114064","143 WESTLAND ST",,"Public Health Inspector","Rodent (HCE)","2011-05-23T00:00:00.000",,"MORRISON S HOME IMPROVEMENT LLC",,,"Dan","Lusa",
"21801","153193038","38 ADAMS ST",,"Program Supervisor","Housing Code Enforcement","2011-05-23T00:00:00.000",,"SMITH CHRISTINE",,,"Tonja","Nelson",
"21730","198218183","136 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-05-23T00:00:00.000",,"ARMOUR LIESL E M",,,"Tonja","Nelson",
"21733","217104057","257 WESTLAND ST",,"Program Supervisor","Housing Code Enforcement","2011-05-23T00:00:00.000",,"COVINGTON GREGORY",,,"Tonja","Nelson",
"21728","217106136","83 LOVE LN",,"Public Health Inspector","Rodent (HCE)","2011-05-23T00:00:00.000",,"LIU JEFF TRUSTEE",,,"Dan","Lusa",
"21764","134388165","221 SISSON AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-23T00:00:00.000",,"CP FEE LLC",,,"Rochelle","Little",
"21729","238057023","898 GARDEN ST",,"Public Health Inspector","Rodent (HCE)","2011-05-23T00:00:00.000","2011-05-23T00:00:00.000","ADAR HARTFORD REALTY LLC",,,"Dan","Lusa",
"21732","197208087","95 VINE ST",,"Program Supervisor","Bed Bugs (HCE)","2011-05-23T00:00:00.000",,"BETTER HOUSING ASSOCIATION LLP",,,"Tonja","Nelson",
"21844","250560082","75 FRANKLIN AV",,"Housing Code Inspector","Bed Bugs (HCE)","2011-05-24T00:00:00.000",,"CEFI RELINQUISHED PROPERTIES LLC",,,"Rochelle","Little",
"21857","196101002","395 EDGEWOOD ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-05-24T00:00:00.000",,"MICHAEL BYNDAS",,,"Tonja","Nelson",
"21843","203424179","159 LAWRENCE ST",,"Public Health Inspector","Rodent (HCE)","2011-05-24T00:00:00.000","2011-05-26T00:00:00.000","TRUONG NHAT",,,"Dan","Lusa",
"21848","134383107","63 EVERGREEN AV",,"Public Health Inspector","Rodent (HCE)","2011-05-24T00:00:00.000","2011-05-26T00:00:00.000",,"HOME & HOUSE, LLP",,"Dan","Lusa",
"21859","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-24T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"21858","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-05-24T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"21856","219211096","75 MANSFIELD ST","# 1","Program Supervisor","Certificate of Apartment Occupancy","2011-05-24T00:00:00.000",,"MICHAEL BYNDAS",,,"Tonja","Nelson",
"21842","240114042","68 JUDSON ST",,"Public Health Inspector","Rodent (HCE)","2011-05-24T00:00:00.000",,"RONG KWUN KENNETH",,,"Dan","Lusa",
"21886","136392208","33 NEWTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-25T00:00:00.000",,"GOLD ENTERPRISES LLC","SALATIEL","DE MATOS","Kionna","Owens Osayande",
"21883","276686060","44 BROWN ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-25T00:00:00.000",,"CAPITAL CITY INVESTMENTS LLC",,,"Rochelle","Little",
"21878","219220112","150 ENFIELD ST",,"Program Supervisor","Fair Rent","2011-05-25T00:00:00.000",,"H & H LLC UNITED",,,"Tonja","Nelson",
"21876","202423069","249 LAWRENCE ST",,"Public Health Inspector","Rodent (HCE)","2011-05-25T00:00:00.000",,"KERR MICAH N",,,"Dan","Lusa",
"21890","198213176","149 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-05-25T00:00:00.000","2011-05-25T00:00:00.000","TRIVEDI VIDYA N",,,"Tonja","Nelson",
"21894","272565005","46 STONINGTON ST",,"Public Health Inspector","Rodent (HCE)","2011-05-26T00:00:00.000",,"KHAN ZAHID",,,"Dan","Lusa",
"21897","210752026","244 FAIRFIELD AV",,"Public Health Inspector","Rodent (HCE)","2011-05-26T00:00:00.000","2011-05-23T00:00:00.000","COLON SAMUEL",,,"Dan","Lusa",
"21911","251679226","43 BOND ST",,"Housing Code Inspector","Bed Bugs (HCE)","2011-05-26T00:00:00.000",,"PEREZ REYNALDO",,,"Rochelle","Little",
"21889","134383106","67 EVERGREEN AV",,"Public Health Inspector","Rodent (HCE)","2011-05-26T00:00:00.000","2011-05-25T00:00:00.000","67-69 EVERGREEN AVENUE ASSOC LLC",,,"Dan","Lusa",
"21896","210752027","248 FAIRFIELD AV",,"Public Health Inspector","Rodent (HCE)","2011-05-26T00:00:00.000","2011-05-23T00:00:00.000","FLOWERS MAURICE F",,,"Dan","Lusa",
"21898","134383107","63 EVERGREEN AV",,"Public Health Inspector","Rodent (HCE)","2011-05-26T00:00:00.000","2011-05-25T00:00:00.000",,"HOME & HOUSE, LLP",,"Dan","Lusa",
"21895","210752025","236 FAIRFIELD AV",,"Public Health Inspector","Rodent (HCE)","2011-05-26T00:00:00.000","2011-05-23T00:00:00.000","SZEREJKO ALEXANDRIA",,,"Dan","Lusa",
"21909","218156061","465 EDGEWOOD ST",,"Program Supervisor","Housing Code Enforcement","2011-05-26T00:00:00.000",,"BLIDGEN HOWARD",,,"Tonja","Nelson",
"21914","113374074","39 DOROTHY ST",,"Program Supervisor","Housing Code Enforcement","2011-05-26T00:00:00.000",,"DOROTHY APARTMENTS LLC",,,"Tonja","Nelson",
"21916","238060014","46 CHARLOTTE ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-26T00:00:00.000",,"GAYLE-HIGGINS EULA",,,"Kionna","Owens Osayande",
"21915","200264025","37 HUNTINGTON ST",,"Public Health Inspector","Rodent (HCE)","2011-05-26T00:00:00.000","2011-06-03T00:00:00.000","GARDEN HILL APARTMENTS LLC",,,"Dan","Lusa",
"21919","161504160","132 BONNER ST",,"Public Health Inspector","Rodent (HCE)","2011-05-27T00:00:00.000",,"HERRARA JHONNY",,,"Dan","Lusa",
"21928","250577057","104 SHULTAS PL",,"Housing Code Inspector","Housing Code Enforcement","2011-05-27T00:00:00.000",,"MORABITO NELLO",,,"Rochelle","Little",
"21921","224431014","15 TRINITY ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-27T00:00:00.000",,"CITY OF HARTFORD PUBLIC WORKS",,,"Dan","Lusa",
"21925","197206128","181 VINE ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-05-27T00:00:00.000",,"WEBB PRINCE A",,,"Tonja","Nelson",
"21920","224431014","15 TRINITY ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-27T00:00:00.000",,"CITY OF HARTFORD PUBLIC WORKS",,,"Dan","Lusa",
"21923","224431014","15 TRINITY ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-27T00:00:00.000",,"CITY OF HARTFORD PUBLIC WORKS",,,"Dan","Lusa",
"21927","230668225","193 BARKER ST",,"Housing Code Inspector","Housing Code Enforcement","2011-05-27T00:00:00.000",,,"SEBASTIAN","AMODEO","Rochelle","Little",
"21924","198213176","149 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-05-27T00:00:00.000",,"TRIVEDI VIDYA N",,,"Tonja","Nelson",
