"permit_number","apply_date","issue_date","expire_date","value","work_description","work_class","division","parcelid","status","permit_type","address","unit_or_suite","global_entity_name","first_name","last_name","geom"
"20110284-C020","2011-01-26T00:00:00.000","2011-03-30T00:00:00.000Z",,"2000","RELOCATION OF LIGHTS AND SWITCHES,RELOCATION OF | RECEPTACLES AS PER DRAWING (1st floor - Suite #100MUNIS Permit Number: 20110823","Commercial","Building (L&I)/(DPW) - Commercial","155312001","Issued","Certificate of Approval","43 WOODLAND ST",,"GOTHIC PARK HOLDING CO LLC",,,"
,  
(41.77058203869014, -72.70284007312509)"
"20110283-B000","2011-01-26T00:00:00.000","2011-03-01T00:00:00.000Z","2011-08-28T00:00:00.000Z","12000","REMOVE ONE INTERIOR WALL, BUILD INTERIOR WALL, DRYWALL, | REPLACE CEILING TILES, DEMOLITION OF EXISTING CABINETS (1ST)MUNIS Permit Number: 20110132","Alteration","Building (L&I) - Alteration","155312001","Issued","Building (Commercial)","43 WOODLAND ST",,"A C G CONSTRUCTION LLC",,,"
,  
(41.77058203869014, -72.70284007312509)"
"20110275-P000","2011-01-26T00:00:00.000","2011-02-15T00:00:00.000Z","2011-08-14T00:00:00.000Z","10400","REMOVE FIXTURES AND ASSOCIATED PIPING, INSTALL NEW FIXTURES | PIPING & ASSOCIATED VALVES INSTALL MED PIPING (2ND FL -BLISSMUNIS Permit Number: 20110042","Commercial","Building (L&I)/(DPW) - Commercial","249554003","Issued","Plumbing","80 SEYMOUR ST","2 FL","CREST MECHANICAL SERVICES",,,"
,  
(41.75427461285394, -72.67988885396049)"
"20110278-E000","2011-01-26T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","950","INSTALL 3-6' BASEBOARD HEATERS & 1-4' HEATER. ALL ELECTRICAL | HEATERS. NO MECHANICAL (1ST FLOOR - A-1)MUNIS Permit Number: 20110084","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","247456062","Issued","Electrical","69 JOHN ST",,"RYMAT PROPERTIES INC",,,"
,  
(41.7591991931956, -72.67688978573754)"
"20110269-M000","2011-01-26T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","2650","RELOCATE/ADD DIFFUSERS AND GRILLES FOR NEW TENANT LAYOUT | INSULATED SHEET METAL DUCTWORK (20TH FLOOR - GEORGE WEISS)MUNIS Permit Number: 20110074","Commercial","Building (L&I)/(DPW) - Commercial","269358022","Issued","Mechanical","1 STATE ST",,"HARTFORD STEAM BOILER",,,"
,  
(41.76514081580582, -72.67071796233925)"
"20110273-M000","2011-01-26T00:00:00.000","2011-02-15T00:00:00.000Z","2011-08-14T00:00:00.000Z","62000","REMOVE EXISTING DUCTWORK DIFFUSERS INSTALL NEW DUCTWORK | DIFFUSER GRILLES REGISTERS PER ENGINEERED PLANS (4TH- HIGH )MUNIS Permit Number: 20110083","Commercial","Building (L&I)/(DPW) - Commercial","249554003","Issued","Mechanical","80 SEYMOUR ST","3FL","CREST MECHANICAL SERVICES",,,"
,  
(41.75427461285394, -72.67988885396049)"
"20110279-E000","2011-01-26T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","6000","INSTALLATION OF A 400 AMP ELECTRICAL SERVICE WITH 7 METER, | 6 TENANTS METER AND 1 OWNER METERMUNIS Permit Number: 20110085","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","219217017","Issued","Electrical","208 MAGNOLIA ST",,"SUNCREST LLC",,,"
,  
(41.78302898330067, -72.68637878249376)"
"20110268-E000","2011-01-26T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","2500","UPGRADE FROM 100 AMP TO 200 AMP SERVICE, INSTALL 4 GANG | METER SOCKET WHICH INCLUDES HOME OWNER LOOP - CRS#1633191MUNIS Permit Number: 20110083","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","185524101","Issued","Electrical","56 FLATBUSH AV",,"SEGURO AMANDIO",,,"
,  
(41.744674945444224, -72.69623660174193)"
"20110287-M000","2011-01-26T00:00:00.000","2011-02-16T00:00:00.000Z","2011-08-15T00:00:00.000Z","19000","INSTALL 6 NEW BOILERS, ADD BASEBOARD HEAT | (1ST, 2ND & 3RD FLOORS - UNITS 1 THRU 6)MUNIS Permit Number: 20110089","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","183515127","Issued","Mechanical","78 HAMILTON ST",,"AL J BRITT ENTERPRISES LLC",,,"
,  
(41.753065611586365, -72.69703747275612)"
"20110300-C020","2011-01-28T00:00:00.000","2021-07-28T00:00:00.000Z",,"14000","""NO HEAT"" - REPLACEMENT: SYSTEM 2000 GAS BOILER EK-2. 80 GAL | INDIRECT STORAGE TANK, COMBUSTION AIR KIT (147,000 BTU)","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","132309095","Closed","Certificate of Approval","149 GIRARD AV",,"MARTIN RUTH R LU",,,"
,  
(41.77173625321213, -72.70904370999862)"
"20110288-B000","2011-01-28T00:00:00.000","2011-03-01T00:00:00.000Z","2011-08-28T00:00:00.000Z","18000","CONSTRUCTION OF NEW CEILING HIGH WALLS FOR NEW LAYOUT | (3RD FLOOR)MUNIS Permit Number: 20110142","Alteration","Building (L&I) - Alteration","268351016","Issued","Building (Commercial)","90 STATE HOUSE SQUARE","3FL","C B RICHARD ELLIS N E",,,"
,  
(41.76580000958675, -72.67065612792273)"
"20110298-E000","2011-01-28T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","6000","INSTALL (7) CAT6 CABLES, 3 (1) CATV, DEMO EXISTING | (1ST FLOOR - EAST OF CENTER - AETNA)MUNIS Permit Number: 20110089","Commercial","Building (L&I)/(DPW) - Commercial","202416001","Issued","Electrical","151 FARMINGTON AV",,"AETNA LIFE & CASUALTY CO",,,"
,  
(41.764826899622, -72.69351363974847)"
"20110290-E000","2011-01-28T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","10000","SERVICE UPGRADE FROM 175 AMPS SINGLE PHASE TO 400 AMP SINGLE | PHASE SERVICE - CRS#1632823 (TRINITY RESTAURANT)MUNIS Permit Number: 20110087","Commercial","Building (L&I)/(DPW) - Commercial","184521073","Issued","Electrical","243 ZION ST",,,"COMMERCIAL ELECTRICAL SYSTEM",,"
,  
(41.74787679653923, -72.69420342830914)"
"20110289-C020","2011-01-28T00:00:00.000","2011-04-06T00:00:00.000Z",,"2000","SHEETROCK REPLACED BR DOORMUNIS Permit Number: 20110830","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","136392200","Issued","Certificate of Approval","24 CHADWICK AV",,"RICHHEIMER STEVE",,,"
,  
(41.75773145273753, -72.70817273678728)"
"20110304-E000","2011-01-28T00:00:00.000","2011-02-03T00:00:00.000Z","2011-08-02T00:00:00.000Z","1975","RE-WIRE 2ND FLOOR APARTMENT AND TO CHECK ELECTRIC CIRCUITS | ARE WORKING CORRECTLYMUNIS Permit Number: 20110058","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","143707129","Issued","Electrical","29 NEPAUG ST",,"GIAMMARCO CARMINE",,,"
,  
(41.730986588085905, -72.70964474759572)"
"20110303-B000","2011-01-28T00:00:00.000","2011-02-03T00:00:00.000Z","2011-08-02T00:00:00.000Z","7000","REPLACEMENT OF VINYL WINDOWS (30)MUNIS Permit Number: 20110082","Alteration","Building (L&I) - Alteration","149078084","Issued","Building (Residential)","205 LYME ST",,"CHRISTIE LASHAWN",,,"
,  
(41.79743956616592, -72.70414935827432)"
"20110293-E000","2011-01-28T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","23000","VOICE AND DATA CABLING (3RD FLOOR - IKON)MUNIS Permit Number: 20110088","Commercial","Building (L&I)/(DPW) - Commercial","246346034","Issued","Electrical","100 PEARL",,"100 PEARL STREET LLC",,,"
,  
(41.76623325738363, -72.6748175413191)"
"20110302-E000","2011-01-28T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","4000","CHANGE ELECTRICAL SERVICE FROM 100 AMP TO 200 AMP, 1 PHASE | CRS#1634283MUNIS Permit Number: 20110090","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","176202199","Issued","Electrical","72 STERLING ST",,"DYNAMIC ELECTRICAL ENTERPRISE, LLC","RHOAN","STEWART","
,  
(41.779747111268186, -72.69366113838612)"
"20110304-C020","2011-01-28T00:00:00.000","2012-01-04T00:00:00.000Z",,"1975","RE-WIRE 2ND FLOOR APARTMENT AND TO CHECK ELECTRIC CIRCUITS | ARE WORKING CORRECTLYMUNIS Permit Number: 20120021","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","143707129","Issued","Certificate of Approval","29 NEPAUG ST",,"GOLDEN REALTY LLC",,,"
,  
(41.730986588085905, -72.70964474759572)"
"20110289-B000","2011-01-28T00:00:00.000","2011-02-03T00:00:00.000Z","2011-08-02T00:00:00.000Z","2000","SHEETROCK REPLACED BR DOORMUNIS Permit Number: 20110081","Alteration","Building (L&I) - Alteration","136392200","Issued","Building (Residential)","24 CHADWICK AV",,,"S & K REALTY LLC",,"
,  
(41.75773145273753, -72.70817273678728)"
"20110299-E000","2011-01-28T00:00:00.000","2011-02-16T00:00:00.000Z","2011-08-15T00:00:00.000Z","5000","REWIRE 1ST , 2ND & 3RD FL OORS - ADDING CIRCUITSMUNIS Permit Number: 20110101","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","218156066","Issued","Electrical","483 EDGEWOOD ST",,,"BLUE HILLS ELECTRIC LLC",,"
,  
(41.787556162079866, -72.68376681373039)"
"20110296-M000","2011-01-28T00:00:00.000","2011-02-16T00:00:00.000Z","2011-08-15T00:00:00.000Z","10000","INSTALLATION OF THREE (3) GAS FIRED BOILER - 80,000 BTUSMUNIS Permit Number: 20110093","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","218156066","Issued","Mechanical","483 EDGEWOOD ST",,"WILLIAM O DAY",,,"
,  
(41.787556162079866, -72.68376681373039)"
"20110297-E000","2011-01-28T00:00:00.000","2011-02-03T00:00:00.000Z","2011-08-02T00:00:00.000Z","6000","KITCHEN RE-WIRE (1ST FLOOR - ONE FAMILY )MUNIS Permit Number: 20110057","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","132311111","Issued","Electrical","80 ELIZABETH ST",,,"IHS ELECTRIC LLC",,"
,  
(41.77354670903057, -72.70853888539477)"
"20110288-C000","2011-01-28T00:00:00.000","2011-07-20T00:00:00.000Z",,"18000","CONSTRUCTION OF NEW CEILING HIGH WALLS FOR NEW LAYOUT | (3RD FLOOR)MUNIS Permit Number: 20110066","Commercial","Building (L&I)/(DPW) - Commercial","268351016","Issued","Certificate of Occupancy","90 STATE HOUSE SQUARE","3FL","MAC-STATE SQUARE LLC",,,"
,  
(41.76580000958675, -72.67065612792273)"
"20110300-M000","2011-01-28T00:00:00.000","2011-02-03T00:00:00.000Z","2011-08-02T00:00:00.000Z","14000","""NO HEAT"" - REPLACEMENT: SYSTEM 2000 GAS BOILER EK-2. 80 GAL | INDIRECT STORAGE TANK, COMBUSTION AIR KIT (147,000 BTU)MUNIS Permit Number: 20110057","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","132309095","Issued","Mechanical","149 GIRARD AV",,"MARTIN RUTH R LU",,,"
,  
(41.77173625321213, -72.70904370999862)"
"20110294-B000","2011-01-28T00:00:00.000","2011-02-18T00:00:00.000Z","2011-08-17T00:00:00.000Z","30000","FRAME & FIRE BLOCK DAMAGE WALLS AS NEEDED, INSTALL INSULATIO | BARRIERS TO ALL, INSTALL & REPAIR DRYWALL,, REPAIR FLOORSMUNIS Permit Number: 20110103","Alteration","Building (L&I) - Alteration","218156066","Issued","Building (Residential)","483 EDGEWOOD ST",,"BEVANS BONNIE S",,,"
,  
(41.787556162079866, -72.68376681373039)"
"20110301-M000","2011-01-28T00:00:00.000","2011-02-04T00:00:00.000Z","2011-08-03T00:00:00.000Z","7000","ADD ANOTHER DUCTLESS HEAT PUMP SYSTEM TO EXISTING HOME | UNITS BEING INSTALLED IN (2) BEDROOMMUNIS Permit Number: 20110058","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","109298029","Issued","Mechanical","218 NORTH BEACON ST",,"COWHEY THOMAS",,,"
,  
(41.773134113212386, -72.71369766858268)"
"20110299-C020","2011-01-28T00:00:00.000","2012-05-02T00:00:00.000Z",,"5000","REWIRE 1ST , 2ND & 3RD FL OORS - ADDING CIRCUITSMUNIS Permit Number: 20120338","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","218156066","Issued","Certificate of Approval","483 EDGEWOOD ST",,"FOSTER MIRANDA",,,"
,  
(41.787556162079866, -72.68376681373039)"
"20110317-P000","2011-01-31T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","975","REPLACE 40 GALLON HOTWATER HEATER WITH SAMEMUNIS Permit Number: 20110035","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","186623052","Issued","Plumbing","392 HILLSIDE AV",,"KARSKY CATHERINE",,,"
,  
(41.74049900181072, -72.69746266448225)"
"20110314-K000","2011-01-31T00:00:00.000","2011-02-25T00:00:00.000Z","2011-08-24T00:00:00.000Z","10900","RELOCATE SPRINKLER HEADS TO NEW OFFICE LAYOUTMUNIS Permit Number: 20110019","Commercial","Building (L&I)/(DPW) - Commercial","268351016","Issued","Fire Suppression","30 STATE HOUSE SQUARE",,"ALLSTATE FIRE EQUIPMENT INC",,,"
,  
(41.76575041238158, -72.67117621205087)"
"20110314-C020","2011-01-31T00:00:00.000","2011-10-24T00:00:00.000Z",,"10900","RELOCATE SPRINKLER HEADS TO NEW OFFICE LAYOUTMUNIS Permit Number: 20111211","Commercial","Building (L&I)/(DPW) - Commercial","268351016","Issued","Certificate of Approval","30 STATE HOUSE SQUARE",,"MAC-STATE SQUARE LLC",,,"
,  
(41.76575041238158, -72.67117621205087)"
"20110308-B000","2011-01-31T00:00:00.000","2011-03-01T00:00:00.000Z","2011-08-28T00:00:00.000Z","2847","MINOR WALL DEMO & CONCRETE CORING TO SUPPORT AN OFFICE | CONVERSION FOR A NEW OCCUPANT (4TH FLOOR - ""ATRIUM"")MUNIS Permit Number: 20110143","Alteration","Building (L&I) - Alteration","202416001","Issued","Building (Commercial)","151 FARMINGTON AV",,"AETNA LIFE & CASUALTY CO",,,"
,  
(41.764826899622, -72.69351363974847)"
"20110318-B000","2011-01-31T00:00:00.000","2011-03-02T00:00:00.000Z","2011-08-29T00:00:00.000Z","17000","RENOVATE TENANT SPACE PER PLANS (2ND FLOOR - LEVINE)MUNIS Permit Number: 20110156","Alteration","Building (L&I) - Alteration","268350014","Issued","Building (Commercial)","942 MAIN ST",,,"RICHARDSON REDO LLC",,"
,  
(41.76804673123375, -72.6728340976067)"
"20110306-C010","2011-01-31T00:00:00.000","2011-02-25T00:00:00.000Z","2011-04-26T00:00:00.000Z","1","ERECTION OF STAGE FOR INTERIOR THEATRICAL PERFORMANCE | TEMPORARY ONLY (1ST FL, UNITS 5 & 6 - ""THE HOLLANDER"")MUNIS Permit Number: 20110008","Temporary","Building (L&I) - Temporary","223330036","Issued","Certificate of Occupancy","410 ASYLUM ST",,,"HARTBEAT ENSEMBLE -C/O  JENNIFER YANKO",,"
,  
(41.76784447430566, -72.68056595170664)"
"20110307-M000","2011-01-31T00:00:00.000","2011-02-07T00:00:00.000Z","2011-08-06T00:00:00.000Z","3000","REPLACE GAS BOILER W\ NEW BOILER, RE-USE OLD EXISTING PIPING | EMERGENCY BOILER REPLACE (70,000 BTU)MUNIS Permit Number: 20110063","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","237058022","Issued","Mechanical","445 BARBOUR ST","1 SOU","J WALKER REALTY",,,"
,  
(41.79750801539928, -72.67629830966409)"
"20110320-E000","2011-01-31T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","1000","RUN DEDICATED 20AMP CIRCUITS TO (11) LOCATIONS & INSTALL & | UTILIZE (11) DOUBLE DUPLEX OUTLETS,MAKE ALL SAFE CONNECTIONSMUNIS Permit Number: 20110091","Commercial","Building (L&I)/(DPW) - Commercial","223330036","Issued","Electrical","410 ASYLUM ST",,"F & S ELECTRIC SERVICES LLC","JASON","FERRARIA","
,  
(41.76784447430566, -72.68056595170664)"
"20110311-E000","2011-01-31T00:00:00.000","2011-02-16T00:00:00.000Z","2011-08-15T00:00:00.000Z","13500","WIRING FOR ALTERATION FOR THREE PATIENT ROOMS & BATHROOMS | (4TH FLOOR - CONKLIN BLDG)MUNIS Permit Number: 20110097","Commercial","Building (L&I)/(DPW) - Commercial","249554003","Issued","Electrical","80 SEYMOUR ST","4FL","HARTFORD HOSPITAL",,,"
,  
(41.75427461285394, -72.67988885396049)"
"20110310-P000","2011-01-31T00:00:00.000","2011-02-25T00:00:00.000Z","2011-08-24T00:00:00.000Z","300","REPLACE KITCHEN SINK ONLYMUNIS Permit Number: 20110052","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","178261406","Issued","Plumbing","175 SIGOURNEY ST",,"CARREIRO ANTONIO",,,"
,  
(41.77152261505344, -72.69368490545307)"
"20110312-E000","2011-01-31T00:00:00.000","2011-02-16T00:00:00.000Z","2011-08-15T00:00:00.000Z","4000","WIRING FOR RE-CONFIGURED PATIENT ROOM AND NURSING STATION | (1ST FL, NORTH - DONNELLY BLDG)MUNIS Permit Number: 20110098","Commercial","Building (L&I)/(DPW) - Commercial","228552069","Issued","Electrical","400 WASHINGTON ST","1FL",,"INSTITUTE OF LIVING",,"
,  
(41.74970637264633, -72.68305308170258)"
"20110313-E000","2011-01-31T00:00:00.000","2011-02-02T00:00:00.000Z","2011-08-01T00:00:00.000Z","2500","WIRE PLUGS, SWITCHES, FIXTURES, PHONE & CABLE TV, | (ROMEX, 100 AMPS)MUNIS Permit Number: 20110052","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","252682229","Issued","Electrical","66 BLISS ST",,"TARRILLO SEGUNDO A",,,"
,  
(41.740901178258426, -72.67539465041496)"
"20110318-C000","2011-01-31T00:00:00.000","2011-06-08T00:00:00.000Z",,"17000","RENOVATE TENANT SPACE PER PLANS (2ND FLOOR - LEVINE)MUNIS Permit Number: 20110045","Commercial","Building (L&I)/(DPW) - Commercial","268350014","Issued","Certificate of Occupancy","942 MAIN ST",,,"RICHARDSON REDO LLC",,"
,  
(41.76804673123375, -72.6728340976067)"
"20110313-C020","2011-01-31T00:00:00.000","2012-03-22T00:00:00.000Z",,"2500","WIRE PLUGS, SWITCHES, FIXTURES, PHONE & CABLE TV, | (ROMEX, 100 AMPS)MUNIS Permit Number: 20120253","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","252682229","Issued","Certificate of Approval","66 BLISS ST",,"ELESCANO WENDY",,,"
,  
(41.740901178258426, -72.67539465041496)"
"20110319-B000","2011-01-31T00:00:00.000","2011-02-16T00:00:00.000Z","2011-08-15T00:00:00.000Z","3100","REPLACE EXISTING MONUMENT SIGN, INCLUDING CONCRETE BASE. | EXTERNAL ILLUMINATION PROVIDED BY OTHERSMUNIS Permit Number: 20110098","Alteration","Building (L&I) - Alteration","421008002","Issued","Building (Commercial)","20 CHURCH ST",,"20 CHURCH STREET LLC",,,"
,  
(41.7687681823561, -72.67360253518643)"
"20110305-E000","2011-01-31T00:00:00.000","2011-02-07T00:00:00.000Z","2011-08-06T00:00:00.000Z","22285","INSTALL CCTV SYSTEM. SEE ATTACHED MAP DIAGRAMMUNIS Permit Number: 20110062","Commercial","Building (L&I)/(DPW) - Commercial","269077029","Issued","Electrical","200 COLUMBUS BLVD",,,"SONITROL - JOEL ZIMMERMAN",,"
,  
(41.76388867390046, -72.66948539234542)"
"20110317-M000","2011-01-31T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","975","REPLACE 40 GALLON HOTWATER HEATER WITH SAMEMUNIS Permit Number: 20110077","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","186623052","Withdrawn","Mechanical","392 HILLSIDE AV",,"KARSKY CATHERINE",,,"
,  
(41.74049900181072, -72.69746266448225)"
"20110320-C020","2011-01-31T00:00:00.000","2011-06-06T00:00:00.000Z",,"1000","RUN DEDICATED 20AMP CIRCUITS TO (11) LOCATIONS & INSTALL & | UTILIZE (11) DOUBLE DUPLEX OUTLETS,MAKE ALL SAFE CONNECTIONSMUNIS Permit Number: 20110931","Commercial","Building (L&I)/(DPW) - Commercial","223330036","Issued","Certificate of Approval","410 ASYLUM ST",,"410 ASYLUM STREET LLC",,,"
,  
(41.76784447430566, -72.68056595170664)"
"20110323-B000","2011-01-31T00:00:00.000","2011-03-01T00:00:00.000Z","2011-08-28T00:00:00.000Z","30000","KITCHEN - MOVE DOOR INSIDE GOING TO GARAGE, SOME SHEETROCK | REMOVE WALL IN KITCHEN,ROOF REPLACEMENT, SIDINGMUNIS Permit Number: 20110134","Alteration","Building (L&I) - Alteration","256799048","Issued","Building (Residential)","210 VICTORIA RD",,,"REO ASSET RECOVERY LLC",,"
,  
(41.72768912657255, -72.67720745528695)"
"20110322-B000","2011-01-31T00:00:00.000","2011-02-23T00:00:00.000Z","2011-08-22T00:00:00.000Z","25000","12 NEW WINDOWS, 2 DOORS, SIDING IN REAR, ROOF, | BATHROOM, KITCHEN REMODELMUNIS Permit Number: 20110120","Alteration","Building (L&I) - Alteration","232769112","Issued","Building (Residential)","34 HUBBARD RD",,"MANNING SIDNEY F",,,"
,  
(41.73305374580112, -72.68228483776493)"
"20110306-B000","2011-01-31T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","1","ERECTION OF STAGE FOR INTERIOR THEATRICAL PERFORMANCE | TEMPORARY ONLY (1ST FL, UNITS 5 & 6 - ""THE HOLLANDER"")MUNIS Permit Number: 20110074","Alteration","Building (L&I) - Alteration","223330036","Issued","Building (Residential)","410 ASYLUM ST",,"410 ASYLUM STREET LLC",,,"
,  
(41.76784447430566, -72.68056595170664)"
"20110321-K000","2011-01-31T00:00:00.000","2011-02-25T00:00:00.000Z","2011-08-24T00:00:00.000Z","2600","RELOCATE EXISTING SPRINKLERS TO ACCOMMODATE NEW CEILING | LAY-OUT FOR 1ST FLOOR EXECUTIVE OFFICE RENOVATIONMUNIS Permit Number: 20110021","Commercial","Building (L&I)/(DPW) - Commercial","202416001","Issued","Fire Suppression","151 FARMINGTON AV",,"AETNA LIFE & CASUALTY CO",,,"
,  
(41.764826899622, -72.69351363974847)"
"20110315-B000","2011-01-31T00:00:00.000","2011-03-01T00:00:00.000Z","2011-08-28T00:00:00.000Z","885000","MAJOR RENOVATION INCLUDING SELECTED DEMO, INSTALL ELEVATOR | RELOCATE HANDICAPPED RAMP, PARTITIONS, INTERIOR DOORS, ROOFMUNIS Permit Number: 20110131","Alteration","Building (L&I) - Alteration","267074008","Issued","Building (Commercial)","330 MARKET ST",,"COMMUNITY RENEWAL TEAM INC",,,"
,  
(41.77235846446778, -72.67065376787595)"
"20110326-B000","2011-02-01T00:00:00.000","2011-02-11T00:00:00.000Z","2011-08-10T00:00:00.000Z","3000","INTERIOR DOORS&1 BACK ENTRY DOOR, WIDEN DINING RM DOORWAY | ON 1ST FL. CUT OUT OPENINGS ON 1ST&2ND FL,NON-BEARING WALLMUNIS Permit Number: 20110091","Alteration","Building (L&I) - Alteration","150139125","Issued","Building (Residential)","155 PEMBROKE ST",,"OTENI CONSTRUCTION LLC","RENA","THOMAS","
,  
(41.793601622114835, -72.70112353622221)"
"20110330-E000","2011-02-01T00:00:00.000","2011-02-28T00:00:00.000Z","2011-08-27T00:00:00.000Z","13026","LEVEL 1 EXECUTIVE OFFICE&CONFERENCE ROOM,INSTALLATION OF NEW | LIGHTS,SWITCHES,PLUGS & CONDUIT PATHWAYS FOR AV/ TELE-DATAMUNIS Permit Number: 20110108","Commercial","Building (L&I)/(DPW) - Commercial","202416001","Issued","Electrical","151 FARMINGTON AV",,"AETNA LIFE & CASUALTY CO",,,"
,  
(41.764826899622, -72.69351363974847)"
