"fiscal_year","fund_number","fund_name","adopted_budget","budget_amendments","total_budget","beginning_cash","collected_revenue","cash_expenses","other_cash_changes","ending_cash_balance","assets","liabilities","fund_balance","last_expense_recorded","fund_category","fund_group","fund_type","function","department_number","administering_department","fund_purpose","sources_of_funds","eligible_uses","date_fund_established","council_file_number","council_file_link","ordinance_number","code_section","replacement_of_general_funds","overhead_costs_reimbursement","interest_to_general_fund","general_fund_reversion","budget_schedule_number","budget_schedule_name","inactive_fund_close","council_district","grant_project","contact_name","contact_telephone","contact_email","years_since_last_expenditure","idle_fund_notes","idle_fund_recommendations","idle","capital_project"
"2018","702","Harbor Revenue","0","0","0","372797331","498718460.1","413567254.9","313058.27","458261594.4","458286594.4","48989.09","458237605.3","11/8/2018","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","To be used for the operation of the Harbor, as administer by the Harbor Commission","Annual gross revenue from the Harbor operations.","For uses approved by the Board of Harbor Commissioners; including but not limited to personnel, administrative and capital costs of the Port, bond service/ commercial paper payments","6/30/1987",,,,,"No","Yes","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","704","Power Revenue","0","0","0","1257200190","5966616450","6077963348","767.41","1145854060","1145854060","50165.63","1145803894","11/9/2018","Proprietary Dept.","Proprietary","Enterprise","Other","98","Water and Power","To be used for the operation of the Power Systems, administered by the Department of Water and Power Board of Commissioners","Annual gross revenue from Power Systems","For uses approved by the Department of Water and Power Board of Commissioners; including but not limited to personnel, administrative and capital costs of the Power System","6/30/1987",,,,"Charter Section 679 (b)","No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","723","Airport Revenue - Ontario","0","0","0","43310737.74","23997212.61","16154056.72","-41007922.2","10145971.43","25851645.46","0","25851645.46","11/8/2018","Proprietary Dept.","Proprietary","Enterprise","Other","4","Airports","To be used for the operation of the Airport, as administered by the Airport Commission","All funds derived from the use or operation of Ontario International Airport, including all rates, charges, rentals, fees and other compensations; all investments of the Fund or any funds derived therefrom in securities and indebtedness; all interest earn","For uses approved by the Board of Airport Commissioners; including but not limited to personnel, administrative, bond service and capital costs of the Airports","6/30/1987","95-1000-S4","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=95-1000-S4","170863","Administrative Code Section 23.12","No","No","No","No","No",,"No","11","false","Wai (Rosalyn) Wong","(424) 646-7648","wwong@lawa.org",,,,,
"2018","735","Airport Insurance - Ontario","0","0","0","1.44","0","0","-0.08","1.36","1.36","0","1.36","6/8/2017","Proprietary Dept.","Proprietary","Enterprise","Other","4","Airports","To be used as Airport Insurance Trust Fund for the Ontario International Airport","Transfer from Airport Revenue Fund and interest from the Fund","For costs associated with insurance liabilities at the Ontario International Airport","6/30/1987","95-1000-S4","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=95-1000-S4","170863",,"No","No","No","No","No",,"No","11","false","Wai (Rosalyn) Wong","(424) 646-7648","wwong@lawa.org",,,,,
"2018","736","Passenger Facility Charge - ONT","0","0","0","24246.08","36633.6","44840.74","-16038.92","0.02","0.02","0","0.02","11/8/2018","Proprietary Dept.","Proprietary","Enterprise","Other","4","Airports","To track Passenger Facility Charge revenues for airport infrastructure improvement projects at the Ontario International Airport","Passenger Facility Charge revenues and interest from the Fund","To pay the allowable costs of Passenger Facility Charge projects, in accordance with federal law","3/28/1996","95-1000-S4","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=95-1000-S4","170863",,"No","No","No","No","No",,"No","11","false","Wai (Rosalyn) Wong","(424) 646-7648","wwong@lawa.org",,,,,
"2018","737","El Pueblo de Los Angeles Historical Monument","5067963","178650.39","5246613.39","985949.37","5399577.25","5207771.66","-51903.54","1125851.42","1357608.48","748685.39","608923.09","11/8/2018","Special Purpose Fund","Governmental","Special Revenue","Arts/Culture/Tourism","33","El Pueblo","For the operation and maintenance of the El Pueblo de Los Angeles Historical Monument","General Fund, revenues derived from the operation of El Pueblo, including rental, lease and parking receipts.","Operational costs of El Pueblo. Monies do not revert to the General Fund.","6/13/1992","90-0124","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=90-0124","167902",,"No","Yes","No","No","43","El Pueblo de Los Angeles Historical Monument Revenue Fund","No","ALL","false","Michael Vitkievicz","(213) 485-8327","mike.vitkievicfz@lacity.org",,,,,
"2018","739","Airport Insurance - LAX","0","0","0","113620645.6","1661423.53","0","0","115282069.2","115282069.2","0","115282069.2","10/11/2018","Proprietary Dept.","Proprietary","Enterprise","Other","4","Airports","To be used as Airport Insurance Trust Fund for Los Angeles International Airport","Transfer from Airport Trust Fund and interest to the Fund","For costs associated with insurance liabilities at the Los Angeles International Airport","3/28/1996","95-1000-S4","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=95-1000-S4","170862",,"No","No","No","No","No",,"No","11","false","Wai (Rosalyn) Wong","(424) 646-7648","wwong@lawa.org",,,,,
"2018","751","Harbor Emergency Fund","0","0","0","47823562.16","437183.17","0","0","48260745.33","48260745.33","0","48260745.33","11/2/2018","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","Holds funds used for self-insurance against natural disasters or other urgent needs","Initial transfer of funds from the Harbor Revenue Fund","Expenses related to earthquake, fire, floods, or other natural disasters; operation and maintenance expenses; debt service, capital development, cover revenue shortfall of Alameda Corridor Transportation Authority (ACTA) or other urgent needs consistent with the Tidelands Trust and related State and Federal law","3/4/1996",,,,,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","760","Sewer Operations and Maintenance","378422880","-4126654.29","374296225.7","90700956.22","274544590.6","308190766.8","-2354073.96","54700706.07","57712917.46","4575662.87","53137254.59","11/6/2018","Special Purpose Fund","Proprietary","Enterprise","Sanitation & Environment","50","Sanitation","For operation and maintenance costs of the City's wastewater system","A percentage of total operating revenues of the wastewater system; 2% until June 30, 1996, 5% thereafter","For the operation costs and ongoing maintenance of the wastewater treatment system","11/23/1987","86-1991-S5","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=86-1991","162864",,"No","Yes","No","No","14","Sewer Construction and Maintenance Fund","No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","761","Sewer Capital","213538005","32879738.38","246417743.4","56152095.38","162915991.4","200324952.1","6105.59","18749240.26","29382257.24","869507.02","28512750.22","11/9/2018","Special Purpose Fund","Proprietary","Enterprise","Sanitation & Environment","50","Sanitation","For capital improvements to the City's sewer system","Sale of bonds","For capital improvement projects to the City's sewer system, as approved by the Mayor and Council","11/23/1987","86-1991-S5","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=86-1991","162864",,"No","Yes","No","No","14","Sewer Construction and Maintenance Fund","No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","765","Wastewater System Revenue Bond Emergency","0","0","0","5026186.43","0","0","-8725.67","5017460.76","5017460.76","0","5017460.76","5/4/2017","Special Purpose Fund","Proprietary","Enterprise","Sanitation & Environment","50","Sanitation","Holds some wastewater bond sale earnings, for emergency use in case other funds are depleted","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","11/23/1987","86-1991-S5","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=86-1991","162866",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","769","Harbor Department Forfeited Assets","0","0","0","640597.31","46427.21","237430.1","-17985.69","431608.73","431608.73","0","431608.73","10/11/2018","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","Tracks the Harbor Department's share of properties seized relating to narcotics arrests","Transfers from the Federal government in connection with local seizures of narcotics, customs enforcement.","The funds and the interest earned thereof must be segregated by Federal statute. To pay for Port police services and equipment related to enforcement activities.","4/14/1988",,,,,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","776","Department of Water and Power Flexible Spending Accounts","0","0","0","1590418.78","2799675.66","2752623.23","0","1637471.21","1637471.21","0","1637471.21","11/5/2018","Proprietary Dept.","Proprietary","Enterprise","Other","98","Water and Power","To deposit and track deductions from Department of Water and Power employee paychecks for flexible spending accounts","Deductions from paychecks of Department of Water and Power employees","For implementing a Flexible Spending Account (FSA) system for Department of Water and Power (DWP) employees, for out of pocket medical expenses, pre-tax health and dental premium deductions and Dependent Care Assistance","8/15/1988",,,,,"No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
