"id_number","fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","business_tax_registration_certificate","government_activity","fund_group_name","fund_type","fund_name","account_name","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","contract_name","contract_link"
"4303","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","150","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4304","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","247.5","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4305","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","232.5","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4306","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","217.5","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4307","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","120","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4308","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","18.75","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4309","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","285","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4310","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","333.6","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4311","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","521.25","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4312","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","624","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4313","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","472.2","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4314","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","543.75","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4315","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","221.25","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4316","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","221.25","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4317","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","93.75","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4318","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","191.25","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4319","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","648.75","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4320","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","266.25","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4323","2012","GENERAL CITY PURPOSES","HOLLENBECK POLICE BUSINESS","2011-07-21T00:00:00.000","4999","CF971776","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","COMMUNITY SERVICES DISTRICT 14","AD26120000002249","CONTRIBUTIONS TO OTHER AGENCIES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","MULTIVEND","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-1776"
"4395","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","303.75","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4396","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","303.75","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4397","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","157.5","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4398","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","150.25","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4399","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","493.5","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4400","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","187.5","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4401","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","262.5","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4402","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-21T00:00:00.000","197","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002187","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"4490","2012","POLICE","COMMERCIAL PROGRAMMING SYSTEMS INC","2011-07-21T00:00:00.000","2628","CO113886","0000182264","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002190","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","COMMERCIAL PROGRAMMING SYSTEMS","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-113886"
"4491","2012","POLICE","COMMERCIAL PROGRAMMING SYSTEMS INC","2011-07-21T00:00:00.000","2628","CO113886","0000182264","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002190","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","COMMERCIAL PROGRAMMING SYSTEMS","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-113886"
"4514","2012","PENSION","PRIVACY-PENSION","2011-07-21T00:00:00.000","1304",,,"PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","TRAVEL","AD26120000001948","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4515","2012","PENSION","PRIVACY-PENSION","2011-07-21T00:00:00.000","210",,,"PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","TRAVEL","AD26120000001949","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4614","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001958","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4638","2012","POLICE","RHO-CHEM LLC","2011-07-20T00:00:00.000","380","CO116832","0000318614","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001896","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","PHILIP SERVICES CORPORATION","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-116832"
"4646","2012","POLICE","COUNTY OF LOS ANGELES","2011-07-20T00:00:00.000","670",,"6666666666","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","AD26120000001904","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4647","2012","POLICE","COUNTY OF LOS ANGELES","2011-07-20T00:00:00.000","9445",,"6666666666","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001905","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4673","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","30000",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA- MISC OPERATIONAL EXP","AD26120000001959","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4674","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","25000",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA- MISC OPERATIONAL EXP","AD26120000001960","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4675","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001961","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4676","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001962","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4677","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001963","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4678","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001964","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4679","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001965","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4680","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001966","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4681","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001967","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4682","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001968","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4683","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001969","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4684","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001970","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4685","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001971","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4686","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001972","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4687","2012","POLICE","PRIVACY-POLICE","2011-07-21T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001973","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4851","2012","HUMAN RESOURCES BENEFITS","LOS ANGELES AIRPORT POLICE SUPERVISORS ASSOCIATION","2011-07-22T00:00:00.000","2380","CO112345","0002207546","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","SUPPLEMENTAL CIVILIAN UNION BENEFITS","AD26120000002376","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","OPENORDER","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-112345"
"4864","2012","PENSION","LOS ANGELES POLICE PROTECTIVE LEAGUE/C","2011-07-22T00:00:00.000","43747.9",,"0000408873","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","RET/PEN BENEFITS & REFUNDS","AD26120000002330","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"4912","2012","POLICE","IRON MOUNTAIN INFORMATION MANAGEMENT INC","2011-07-26T00:00:00.000","292.63","CO118156","0000248374","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000002763","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","IRON MOUNTAIN INFORMATION","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-118156"
"5033","2012","POLICE","PRIVACY-POLICE","2011-07-22T00:00:00.000","846.95",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000002266","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"5034","2012","POLICE","PRIVACY-POLICE","2011-07-22T00:00:00.000","510",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000002267","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"5035","2012","POLICE","PRIVACY-POLICE","2011-07-22T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000002268","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
